original_id,value,unit,year,metric_type,context_preview,reason,kept_record_id,confidence
4298,25.0,percentage,2025,percentages,verage similarity and column (2) shows the share in the top 25% of similarity based on a cutoff defi...,Duplicate record (keeping first occurrence),4296,0.9
4299,10.0,percentage,2025,productivity,"the team level. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.4 r&d efficien...",Duplicate record (keeping first occurrence),4284,0.9
4300,5.0,percentage,2025,productivity,"eam level. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.4 r&d efficiency fi...",Duplicate record (keeping first occurrence),4289,0.9
4301,1.0,percentage,2025,productivity,"l. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.4 r&d efficiency finally, i...",Duplicate record (keeping first occurrence),4290,0.9
4302,95.0,percentage,2025,percentages,"in percentage terms based on pre-treatment means. i report 95% confidence intervals, based on standa...",Duplicate record (keeping first occurrence),4276,0.9
4303,81.0,percentage,2025,growth_rate,"the tool, the output of top-decile scientists increases by 81%.12 as a result, the ratio of 90:10 re...",Duplicate record (keeping first occurrence),4257,0.9
4304,80.0,percentage,2025,productivity,"se. consequently, differences in judgment explain more than 80% of the tool’s heterogeneous impact b...",Duplicate record (keeping first occurrence),4265,0.9
4305,10.0,percentage,2025,percentages,"cientist level. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 6 scientist-ai c...",Duplicate record (keeping first occurrence),4284,0.9
4306,5.0,percentage,2025,percentages,"ist level. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 6 scientist-ai collab...",Duplicate record (keeping first occurrence),4289,0.9
4307,1.0,percentage,2025,percentages,"l. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 6 scientist-ai collaboration ...",Duplicate record (keeping first occurrence),4290,0.9
4308,39.0,percentage,2025,percentages,"ure described in section 3. without ai, scientists allocate 39% of their time to idea generation tas...",Duplicate record (keeping first occurrence),4249,0.9
4309,16.0,percentage,2025,percentages,heir time to idea generation tasks. this drops to less than 16% after the model’s introduction. in c...,Duplicate record (keeping first occurrence),4258,0.9
4312,39.0,percentage,2025,adoption_rate,0 months relative to ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition o...,Duplicate record (keeping first occurrence),4249,0.9
4313,16.0,percentage,2025,adoption_rate,nths relative to ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition of re...,Duplicate record (keeping first occurrence),4258,0.9
4314,23.0,percentage,2025,adoption_rate,relative to ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition of researc...,Duplicate record (keeping first occurrence),4310,0.9
4315,40.0,percentage,2025,adoption_rate,ative to ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition of research t...,Duplicate record (keeping first occurrence),4311,0.9
4317,44.0,percentage,2025,adoption_rate,ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition of research tasks expe...,Duplicate record (keeping first occurrence),4248,0.9
4318,95.0,percentage,2025,percentages,oach described in section 5.2. the vertical lines represent 95% confidence intervals based on standa...,Duplicate record (keeping first occurrence),4276,0.9
4320,36.0,percentage,2025,percentages,"allocation measures, scientists report initially allocating 36% of their time to idea generation, 26...",Duplicate record (keeping first occurrence),4316,0.9
4323,13.0,percentage,2025,percentages,"entation. after the introduction of ai, these shares become 13%, 35%, and 47%, respectively. matchin...",Duplicate record (keeping first occurrence),4282,0.9
4330,3.0,percentage,2025,percentages,"s—the firm restructured its research teams.15 the lab fired 3% of its researchers. at the same time,...",Duplicate record (keeping first occurrence),4260,0.9
4332,10.0,percentage,2025,percentages,"ing let go, while those in the bottom quartile had nearly a 10% chance. the lab’s response exemplifi...",Duplicate record (keeping first occurrence),4284,0.9
4333,82.0,percentage,2025,percentages,this negative effect—especially for high-ability scientists—82% of researchers see an overall declin...,Duplicate record (keeping first occurrence),4252,0.9
4334,73.0,percentage,2025,percentages,"tasks. the most common complaint is skill underutilization (73%), followed by tasks becoming less cr...",Duplicate record (keeping first occurrence),4291,0.9
4342,95.0,percentage,2025,productivity,"action across quartiles of initial productivity, along with 95% confidence intervals. i report three...",Duplicate record (keeping first occurrence),4276,0.9
4343,64.0,percentage,2025,percentages,"ly calculated for the crystals in my sample, which comprise 64% of all materials. 47 1 2 3 4 5 6 7 8...",Duplicate record (keeping first occurrence),4266,0.9
4344,95.0,percentage,2025,percentages,ll variables are now aggregated to the team-level. i report 95% confidence intervals based on standa...,Duplicate record (keeping first occurrence),4276,0.9
4345,95.0,percentage,2025,productivity,mmies of initial productivity. the vertical lines represent 95% confidence intervals based on standa...,Duplicate record (keeping first occurrence),4276,0.9
4346,95.0,percentage,2025,percentages,nto these categories is discussed in appendix b.4. i report 95% confidence intervals based on standa...,Duplicate record (keeping first occurrence),4276,0.9
4347,10.0,percentage,2025,percentages,"ed application. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 51 table a2. imp...",Duplicate record (keeping first occurrence),4284,0.9
4348,4.0,percentage,2025,growth_rates,"ery in perspective, the lab’s research output per scientist declined by 4% over the preceding five y...",Duplicate record (keeping first occurrence),4281,0.9
10377,44.0,percentage,2025,growth_rate,"lab of a large u.s. firm. ai-assisted researchers discover 44% more materials, resulting in a 39% in...",Duplicate record (keeping first occurrence),4248,0.9
10378,39.0,percentage,2025,growth_rate,"ted researchers discover 44% more materials, resulting in a 39% increase in patent filings and a 17%...",Duplicate record (keeping first occurrence),4249,0.9
10379,17.0,percentage,2025,growth_rate,"erials, resulting in a 39% increase in patent filings and a 17% rise in downstream product in- novat...",Duplicate record (keeping first occurrence),4250,0.9
10380,57.0,percentage,2025,percentages,"e mechanisms behind these results, i show that ai automates 57% of “idea-generation” tasks, realloca...",Duplicate record (keeping first occurrence),4251,0.9
10381,82.0,percentage,2025,cost,"idence reveals that these gains come at a cost, however, as 82% of scientists report reduced satisfa...",Duplicate record (keeping first occurrence),4252,0.9
10382,44.0,percentage,2025,percentages,ing and product innovation. ai-assisted scientists discover 44% more materials. these compounds poss...,Duplicate record (keeping first occurrence),4248,0.9
10383,39.0,percentage,2025,growth_rate,"also improves quality. this influx of materials leads to a 39% increase in patent filings and, sever...",Duplicate record (keeping first occurrence),4249,0.9
10384,17.0,percentage,2025,growth_rate,"39% increase in patent filings and, several months later, a 17% rise in product prototypes incorpora...",Duplicate record (keeping first occurrence),4250,0.9
10385,15.0,percentage,2025,cost,"nting for input costs, the tool boosts r&d efficiency by 13-15%. these results have two implications...",Duplicate record (keeping first occurrence),4256,0.9
10386,81.0,percentage,2025,growth_rate,"mal gains, the output of top-decile scientists increases by 81%. consequently, 90:10 performance ine...",Duplicate record (keeping first occurrence),4257,0.9
10387,16.0,percentage,2025,percentages,onceptualizing potential materials. this falls to less than 16% after the tool’s introduction. meanw...,Duplicate record (keeping first occurrence),4258,0.9
10388,74.0,percentage,2025,growth_rate,"hile, time spent assessing candidate materials increases by 74%. ai therefore has countervailing eff...",Duplicate record (keeping first occurrence),4259,0.9
10389,3.0,percentage,2025,percentages,my sample—excluded from the primary analysis—the lab fired 3% of its researchers. consistent with th...,Duplicate record (keeping first occurrence),4260,0.9
10390,83.0,percentage,2025,percentages,"ab fired 3% of its researchers. consistent with the theory, 83% of these scientists were in the bott...",Duplicate record (keeping first occurrence),4261,0.9
10391,44.0,percentage,2025,percentages,these questions using the survey. researchers experience a 44% reduction in satisfaction with the co...,Duplicate record (keeping first occurrence),4248,0.9
10392,82.0,percentage,2025,percentages,"is negative effect, especially for high-ability scientists, 82% of researchers see an overall declin...",Duplicate record (keeping first occurrence),4252,0.9
10393,71.0,percentage,2025,percentages,"tly, the number of researchers planning to reskill rises by 71%. these findings show that hands-on e...",Duplicate record (keeping first occurrence),4264,0.9
10394,80.0,percentage,2025,percentages,"so my analysis focuses on filings. historically, more than 80% of the lab’s applications have been a...",Duplicate record (keeping first occurrence),4265,0.9
10395,64.0,percentage,2025,percentages,"efore based solely on the crystals in my sample, comprising 64% of all materials. appendix b.2 descr...",Duplicate record (keeping first occurrence),4266,0.9
10396,80.0,percentage,2025,percentages,"s on filings rather than approvals. historically, more than 80% of the lab’s applications have been ...",Duplicate record (keeping first occurrence),4265,0.9
10397,6.28,percentage,2025,percentages,"contain an average of 544 technical bigrams. out of these, 6.28% are classified as new terms. append...",Duplicate record (keeping first occurrence),4268,0.9
10398,44.0,percentage,2025,percentages,’s plans regarding future ai use. i received 447 responses (44%). this response rate is relatively h...,Duplicate record (keeping first occurrence),4248,0.9
10399,35.0,percentage,2022,percentages,"ian paper in a top economics journal has a response rate of 35% (dutz et al., 2022) and for surveys ...",Duplicate record (keeping first occurrence),4270,0.9
10400,10.0,percentage,2022,percentages,"et al., 2022) and for surveys of scientists it can be below 10% (hill and stein, 2024; myers et al.,...",Duplicate record (keeping first occurrence),4271,0.9
10401,60.0,percentage,2025,percentages,"tive output. scientists are highly educated, with more than 60% holding a phd, and have worked at th...",Duplicate record (keeping first occurrence),4272,0.9
10402,44.0,percentage,2025,growth_rate,"of the sample. on average, ai-assisted scientists discover 44% more materials, leading to a 39% incr...",Duplicate record (keeping first occurrence),4248,0.9
10403,39.0,percentage,2025,growth_rate,"sisted scientists discover 44% more materials, leading to a 39% increase in patent filings and a 17%...",Duplicate record (keeping first occurrence),4249,0.9
10404,17.0,percentage,2025,growth_rate,"aterials, leading to a 39% increase in patent filings and a 17% rise in product prototypes. to inves...",Duplicate record (keeping first occurrence),4250,0.9
10405,95.0,percentage,2025,percentages,"ions include team and month fixed 16 effects, and i report 95% confidence intervals based on standar...",Duplicate record (keeping first occurrence),4276,0.9
10406,44.1,percentage,2025,percentages,product prototypes 0 10 20 30 40 50 60 treatment effect (%) 44.1% [p<0.000] 39.4% [p<0.000] 17.2% [p...,Duplicate record (keeping first occurrence),4277,0.9
10407,39.4,percentage,2025,percentages,es 0 10 20 30 40 50 60 treatment effect (%) 44.1% [p<0.000] 39.4% [p<0.000] 17.2% [p<0.001] b. event...,Duplicate record (keeping first occurrence),4278,0.9
10408,17.2,percentage,2025,percentages,50 60 treatment effect (%) 44.1% [p<0.000] 39.4% [p<0.000] 17.2% [p<0.001] b. event study estimates ...,Duplicate record (keeping first occurrence),4279,0.9
10409,95.0,percentage,2025,percentages,cifications include team and month fixed effects and report 95% confidence intervals based on standa...,Duplicate record (keeping first occurrence),4276,0.9
10410,4.0,percentage,2025,percentages,"ective, the lab’s research output per scientist declined by 4% over the preceding five years. this w...",Duplicate record (keeping first occurrence),4281,0.9
10411,13.0,percentage,2025,growth_rate,"or atomic properties, the tool increases average quality by 13% and raises the proportion of top-dec...",Duplicate record (keeping first occurrence),4282,0.9
10412,9.0,percentage,2025,percentages,statistically significant improvements in average quality (9%) and the proportion of high-quality ma...,Duplicate record (keeping first occurrence),4283,0.9
10413,10.0,percentage,2025,percentages,le properties index overall quality index average share top 10% average share top 10% average share ...,Duplicate record (keeping first occurrence),4284,0.9
10414,10.0,percentage,2025,percentages,erall quality index average share top 10% average share top 10% average share top 10% (1) (2) (3) (4...,Duplicate record (keeping first occurrence),4284,0.9
10415,10.0,percentage,2025,percentages,erage share top 10% average share top 10% average share top 10% (1) (2) (3) (4) (5) (6) access to ai...,Duplicate record (keeping first occurrence),4284,0.9
10416,10.0,percentage,2025,percentages,t the average effect and the impact on the share in the top 10% of the distribution. columns (1) and...,Duplicate record (keeping first occurrence),4284,0.9
10417,10.0,percentage,2025,percentages,"the team level. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.3 novelty whil...",Duplicate record (keeping first occurrence),4284,0.9
10418,5.0,percentage,2025,percentages,"eam level. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.3 novelty while ai ...",Duplicate record (keeping first occurrence),4289,0.9
10419,1.0,percentage,2025,percentages,"l. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.3 novelty while ai accelera...",Duplicate record (keeping first occurrence),4290,0.9
10420,73.0,percentage,2025,percentages,"ing the survey of scientists. consistent with my estimates, 73% of researchers report that the tool ...",Duplicate record (keeping first occurrence),4291,0.9
10421,11.0,percentage,2025,percentages,"of table 3, the tool boosts novelty on the first measure by 11%, shifting the average filing 19 from...",Duplicate record (keeping first occurrence),4292,0.9
10422,22.0,percentage,2025,percentages,"or of transformative technologies—by two percentage points (22%). finally, i study the tool’s impact...",Duplicate record (keeping first occurrence),4293,0.9
10423,13.0,percentage,2025,percentages,"s primarily on improvements to existing products, with only 13% of prototypes representing new lines...",Duplicate record (keeping first occurrence),4282,0.9
10424,22.0,percentage,2025,percentages,share rises by 3 percentage points in the treatment group (22%). this suggests that the firm has a p...,Duplicate record (keeping first occurrence),4293,0.9
10425,25.0,percentage,2025,percentages,y patent similarity patent similarity share new (mean) (top 25%) (full text) (new terms) product lin...,Duplicate record (keeping first occurrence),4296,0.9
10426,64.0,percentage,2016,percentages,proach of de et al. (2016). this method applies only to the 64% of crystal structures in my sample. ...,Duplicate record (keeping first occurrence),4297,0.9
10427,25.0,percentage,2025,percentages,verage similarity and column (2) shows the share in the top 25% of similarity based on a cutoff defi...,Duplicate record (keeping first occurrence),4296,0.9
10428,10.0,percentage,2025,productivity,"the team level. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.4 r&d efficien...",Duplicate record (keeping first occurrence),4284,0.9
10429,5.0,percentage,2025,productivity,"eam level. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.4 r&d efficiency fi...",Duplicate record (keeping first occurrence),4289,0.9
10430,1.0,percentage,2025,productivity,"l. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 4.4 r&d efficiency finally, i...",Duplicate record (keeping first occurrence),4290,0.9
10431,95.0,percentage,2025,percentages,"in percentage terms based on pre-treatment means. i report 95% confidence intervals, based on standa...",Duplicate record (keeping first occurrence),4276,0.9
10432,81.0,percentage,2025,growth_rate,"the tool, the output of top-decile scientists increases by 81%.12 as a result, the ratio of 90:10 re...",Duplicate record (keeping first occurrence),4257,0.9
10433,80.0,percentage,2025,productivity,"se. consequently, differences in judgment explain more than 80% of the tool’s heterogeneous impact b...",Duplicate record (keeping first occurrence),4265,0.9
10434,10.0,percentage,2025,percentages,"cientist level. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 6 scientist-ai c...",Duplicate record (keeping first occurrence),4284,0.9
10435,5.0,percentage,2025,percentages,"ist level. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 6 scientist-ai collab...",Duplicate record (keeping first occurrence),4289,0.9
10436,1.0,percentage,2025,percentages,"l. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 6 scientist-ai collaboration ...",Duplicate record (keeping first occurrence),4290,0.9
10437,39.0,percentage,2025,percentages,"ure described in section 3. without ai, scientists allocate 39% of their time to idea generation tas...",Duplicate record (keeping first occurrence),4249,0.9
10438,16.0,percentage,2025,percentages,heir time to idea generation tasks. this drops to less than 16% after the model’s introduction. in c...,Duplicate record (keeping first occurrence),4258,0.9
10439,23.0,percentage,2025,percentages,"uction. in contrast, while judgment tasks initially take up 23% of research hours, they consume 40% ...",Duplicate record (keeping first occurrence),4310,0.9
10440,40.0,percentage,2025,percentages,"tasks initially take up 23% of research hours, they consume 40% by the end of the sample. finally, t...",Duplicate record (keeping first occurrence),4311,0.9
10441,39.0,percentage,2025,adoption_rate,0 months relative to ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition o...,Duplicate record (keeping first occurrence),4249,0.9
10442,16.0,percentage,2025,adoption_rate,nths relative to ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition of re...,Duplicate record (keeping first occurrence),4258,0.9
10443,23.0,percentage,2025,adoption_rate,relative to ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition of researc...,Duplicate record (keeping first occurrence),4310,0.9
10444,40.0,percentage,2025,adoption_rate,ative to ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition of research t...,Duplicate record (keeping first occurrence),4311,0.9
10445,36.0,percentage,2025,adoption_rate,e to ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition of research tasks...,Duplicate record (keeping first occurrence),4316,0.9
10446,44.0,percentage,2025,adoption_rate,ai adoption percent of scientist-hours 39% 16% 23% 40% 36% 44% a. composition of research tasks expe...,Duplicate record (keeping first occurrence),4248,0.9
10447,95.0,percentage,2025,percentages,oach described in section 5.2. the vertical lines represent 95% confidence intervals based on standa...,Duplicate record (keeping first occurrence),4276,0.9
10448,46.0,percentage,2025,percentages,"llocation, those especially skilled in evaluation display a 46% larger shift from idea generation to...",Duplicate record (keeping first occurrence),4319,0.9
10449,36.0,percentage,2025,percentages,"allocation measures, scientists report initially allocating 36% of their time to idea generation, 26...",Duplicate record (keeping first occurrence),4316,0.9
10450,26.0,percentage,2025,percentages,"initially allocating 36% of their time to idea generation, 26% to judgment, and 42% to experimentati...",Duplicate record (keeping first occurrence),4321,0.9
10451,42.0,percentage,2025,percentages,"36% of their time to idea generation, 26% to judgment, and 42% to experimentation. after the introdu...",Duplicate record (keeping first occurrence),4322,0.9
10452,13.0,percentage,2025,percentages,"entation. after the introduction of ai, these shares become 13%, 35%, and 47%, respectively. matchin...",Duplicate record (keeping first occurrence),4282,0.9
10453,35.0,percentage,2025,percentages,"ion. after the introduction of ai, these shares become 13%, 35%, and 47%, respectively. matching sur...",Duplicate record (keeping first occurrence),4324,0.9
10454,47.0,percentage,2025,percentages,"r the introduction of ai, these shares become 13%, 35%, and 47%, respectively. matching survey respo...",Duplicate record (keeping first occurrence),4325,0.9
10455,88.0,percentage,2025,percentages,"h similar tools)? 32 consistent with my empirical results, 88% of scientists find ai-generated compo...",Duplicate record (keeping first occurrence),4326,0.9
10456,62.0,percentage,2025,percentages,"port frequently ruling out false positives without testing (62% vs. 34%, p < 0.00). this disparity s...",Duplicate record (keeping first occurrence),4327,0.9
10457,34.0,percentage,2025,percentages,"quently ruling out false positives without testing (62% vs. 34%, p < 0.00). this disparity suggests ...",Duplicate record (keeping first occurrence),4328,0.9
10458,90.0,percentage,2025,percentages,experience with similar tools. the vertical lines represent 90% confidence intervals. the relevant s...,Duplicate record (keeping first occurrence),4329,0.9
10459,3.0,percentage,2025,percentages,"s—the firm restructured its research teams.15 the lab fired 3% of its researchers. at the same time,...",Duplicate record (keeping first occurrence),4260,0.9
10460,2.0,percentage,2025,percentages,"j . scientists in the top three quartiles faced less than a 2% chance of being let go, while those i...",Duplicate record (keeping first occurrence),4331,0.9
10461,10.0,percentage,2025,percentages,"ing let go, while those in the bottom quartile had nearly a 10% chance. the lab’s response exemplifi...",Duplicate record (keeping first occurrence),4284,0.9
10462,82.0,percentage,2025,percentages,this negative effect—especially for high-ability scientists—82% of researchers see an overall declin...,Duplicate record (keeping first occurrence),4252,0.9
10463,73.0,percentage,2025,percentages,"tasks. the most common complaint is skill underutilization (73%), followed by tasks becoming less cr...",Duplicate record (keeping first occurrence),4291,0.9
10464,53.0,percentage,2025,percentages,llowed by tasks becoming less creative and more repetitive (53%). concerns over credit allocation an...,Duplicate record (keeping first occurrence),4335,0.9
10465,21.0,percentage,2025,percentages,"allocation and the complexity of the ai tool were cited by 21% and 19% of researchers, respectively....",Duplicate record (keeping first occurrence),4336,0.9
10466,19.0,percentage,2025,percentages,"ion and the complexity of the ai tool were cited by 21% and 19% of researchers, respectively. this h...",Duplicate record (keeping first occurrence),4337,0.9
10467,19.4,percentage,2025,percentages,less creative/ more repetitive underutilization of skills 19.4% 20.9% 54.9% 72.7% b. source of reduc...,Duplicate record (keeping first occurrence),4338,0.9
10468,20.9,percentage,2025,percentages,reative/ more repetitive underutilization of skills 19.4% 20.9% 54.9% 72.7% b. source of reduced tas...,Duplicate record (keeping first occurrence),4339,0.9
10469,54.9,percentage,2025,percentages,/ more repetitive underutilization of skills 19.4% 20.9% 54.9% 72.7% b. source of reduced task satis...,Duplicate record (keeping first occurrence),4340,0.9
10470,72.7,percentage,2025,percentages,repetitive underutilization of skills 19.4% 20.9% 54.9% 72.7% b. source of reduced task satisfaction...,Duplicate record (keeping first occurrence),4341,0.9
10471,95.0,percentage,2025,productivity,"action across quartiles of initial productivity, along with 95% confidence intervals. i report three...",Duplicate record (keeping first occurrence),4276,0.9
10472,64.0,percentage,2025,percentages,"ly calculated for the crystals in my sample, which comprise 64% of all materials. 47 1 2 3 4 5 6 7 8...",Duplicate record (keeping first occurrence),4266,0.9
10473,95.0,percentage,2025,percentages,ll variables are now aggregated to the team-level. i report 95% confidence intervals based on standa...,Duplicate record (keeping first occurrence),4276,0.9
10474,95.0,percentage,2025,productivity,mmies of initial productivity. the vertical lines represent 95% confidence intervals based on standa...,Duplicate record (keeping first occurrence),4276,0.9
10475,95.0,percentage,2025,percentages,nto these categories is discussed in appendix b.4. i report 95% confidence intervals based on standa...,Duplicate record (keeping first occurrence),4276,0.9
10476,10.0,percentage,2025,percentages,"ed application. *, **, and *** indicate significance at the 10%, 5%, and 1% levels. 51 table a2. imp...",Duplicate record (keeping first occurrence),4284,0.9
10477,4.0,percentage,2025,growth_rates,"ery in perspective, the lab’s research output per scientist declined by 4% over the preceding five y...",Duplicate record (keeping first occurrence),4281,0.9
