value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
2.0,number,ai_implementation_count,professional_services,metro areas across three key pillars of regional AI readiness: 1) local AI talent  2) local AI knowledge creation and infrastructure  and 3) actual local business adoption of AI applications.,7,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576620
3.0,number,ai_implementation_count,professional_services,metro areas across three key pillars of regional AI readiness: 1) local AI talent  2) local AI knowledge creation and infrastructure  and 3) actual local business adoption of AI applications.,7,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576621
4.0,number,ai_implementation_count,professional_services,Data from OpenAI on the share of an occupation s tasks that could soon be exposed to ChatGPT-4 speak to the general involvement of a region in AI adoption.,9,1,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Data,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576621
2023.0,number,ai_implementation_count,government_public,"Census Bureau: American Community Survey (ACS), 2023",9,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Census Bureau,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576622
2023.0,number,ai_implementation_count,professional_services,"NSF: Higher Education Research and Development (HERD) Survey, 2023",9,9,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Higher Education Research,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576623
2024.0,number,job_creation,unknown,"Lightcast, 2024 Online profiles of workers with AI skills that started jobs in 2024",9,12,0.7,2024,pattern_matching,[],Lightcast,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576624
2014.0,number,ai_implementation_count,transportation_logistics,"AI startups Crunchbase, 2014 to 2024",10,3,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Crunchbase,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576624
2024.0,number,ai_implementation_count,transportation_logistics,"AI startups Crunchbase, 2014 to 2024",10,3,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Crunchbase,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576625
2021.0,number,ai_implementation_count,government_public,"Census Bureau and NSF Annual Business Survey, 2021",10,10,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Census Bureau,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576626
100.0,count,ai_implementation_count,unknown,Firms with business activity primarily in digital format per 100 firms,10,11,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Firms,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576627
2022.0,number,ai_implementation_count,government_public,"Census Bureau and NSF Annual Business Survey, 2022",10,16,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Census Bureau,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576627
2022.0,number,job_creation,unknown,"OpenAI, 2022 Share of jobs exposed to generative AI",10,21,0.7,2024,pattern_matching,[],Share,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576628
387.0,number,ai_implementation_count,retail_ecommerce,"For 387 metro areas, we measure AI capacity across the three highlighted pillars (local talent, innovation, and business adoption), and scale them from 0 to",10,24,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576629
0.0,number,ai_implementation_count,retail_ecommerce,"r 387 metro areas, we measure AI capacity across the three highlighted pillars (local talent, innovation, and business adoption), and scale them from 0 to 1 using max-min normalization.",10,24,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576629
1.0,number,ai_implementation_count,retail_ecommerce,"metro areas, we measure AI capacity across the three highlighted pillars (local talent, innovation, and business adoption), and scale them from 0 to 1 using max-min normalization.",10,24,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576630
195.0,number,ai_implementation_count,retail_ecommerce,"We then rank 195 metro areas with populations greater than 250,000 in each pillar. Those in the top 25% on a pillar earn a  T  (for  top ) for that pillar.",10,24,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576631
250.0,number,ai_implementation_count,retail_ecommerce,"We then rank 195 metro areas with populations greater than 250,000 in each pillar. Those in the top 25% on a pillar earn a  T  (for  top ) for that pillar.",10,24,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576631
25.0,percentage,ai_adoption_rate,retail_ecommerce,Those in the top 25% on a pillar earn a  T  (for  top ) for that pillar. Those in the middle 50% garner an  M  (for  middle  performance). And those in the lowest 25% ear,10,24,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576632
25.0,number,ai_implementation_count,retail_ecommerce,Those in the top 25% on a pillar earn a  T  (for  top ) for that pillar. Those in the middle 50% garner an  M  (for  middle  performance). And those in the lowest 25% ea,10,24,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576633
50.0,percentage,job_creation,retail_ecommerce,"Those in the middle 50% garner an  M  (for  middle  performance). And those in the lowest 25% earn a  B  (for  bottom ). In this way, we create group profiles (e.",10,24,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576633
50.0,number,job_creation,retail_ecommerce,"Those in the middle 50% garner an  M  (for  middle  performance). And those in the lowest 25% earn a  B  (for  bottom ). In this way, we create group profiles (e.",10,24,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576634
25.0,percentage,job_creation,retail_ecommerce,"And those in the lowest 25% earn a  B  (for  bottom ). In this way, we create group profiles (e.g.,  TMB ) that reflect a place s strengths and weaknesses.",10,24,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576635
25.0,number,job_creation,retail_ecommerce,"And those in the lowest 25% earn a  B  (for  bottom ). In this way, we create group profiles (e.g.,  TMB ) that reflect a place s strengths and weaknesses.",10,24,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576635
1.0,number,ai_implementation_count,unknown,"Finding  1: In aggregate, the nation s AI enterprise is growing rapidly, though it remains modest in size",11,8,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Finding,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576636
4.0,percentage,ai_adoption_rate,government_public,"ureau s Business Trends and Outlook Survey (BTOS), the share of businesses currently using AI in the production of goods or services rose from around 4% in early 2023 to 8.",11,10,0.76,2024,pattern_matching,[],Business Trends,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576637
7.0,count,ai_implementation_count,government_public,"7% by mid-2025. Expectations for near-term AI use are higher: As of the latest survey, 11% of firms reported that they plan to adopt AI within the next",11,10,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Expectations,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576638
2025.0,count,ai_implementation_count,government_public,"7% by mid-2025. Expectations for near-term AI use are higher: As of the latest survey, 11% of firms reported that they plan to adopt AI within the next six months (",11,10,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Expectations,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576638
11.0,percentage,ai_adoption_rate,government_public,"Expectations for near-term AI use are higher: As of the latest survey, 11% of firms reported that they plan to adopt AI within the next six months (see Figure 1).",11,10,0.76,2024,pattern_matching,[],Expectations,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576639
11.0,count,ai_implementation_count,government_public,"Expectations for near-term AI use are higher: As of the latest survey, 11% of firms reported that they plan to adopt AI within the next six months (see Figure 1).",11,10,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Expectations,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576640
1.0,count,ai_implementation_count,government_public,"ons for near-term AI use are higher: As of the latest survey, 11% of firms reported that they plan to adopt AI within the next six months (see Figure 1).",11,10,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576640
3.0,number,job_creation,professional_services,"In absolute terms, AI-specific job postings increased from 3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2)",12,3,0.8360000000000001,2025,pattern_matching,[],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576641
780.0,number,job_creation,professional_services,"In absolute terms, AI-specific job postings increased from 3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2).",12,3,0.8360000000000001,2025,pattern_matching,[],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576642
2010.0,number,job_creation,professional_services,"In absolute terms, AI-specific job postings increased from 3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2).",12,3,0.8360000000000001,2025,pattern_matching,[],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576642
82.0,number,job_creation,professional_services,"In absolute terms, AI-specific job postings increased from 3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2).",12,3,0.8360000000000001,2025,pattern_matching,[],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576643
980.0,number,job_creation,professional_services,"In absolute terms, AI-specific job postings increased from 3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2).",12,3,0.8360000000000001,2025,pattern_matching,[],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576644
2025.0,number,job_creation,professional_services,"In absolute terms, AI-specific job postings increased from 3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2).",12,3,0.8360000000000001,2025,pattern_matching,[],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576644
2023.0,number,job_creation,professional_services,"In absolute terms, AI-specific job postings increased from 3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2).",12,3,0.8360000000000001,2025,pattern_matching,[],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576645
2.0,number,ai_implementation_count,professional_services,"3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2).",12,3,0.6080000000000001,2025,pattern_matching,['Missing required context keywords'],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576646
28.5,percentage,job_creation,professional_services,"That increase amounted to 28.5% average annualized growth for AI job postings over the 2010-to-2025 period, which outstripped the 11.1% average annualized growth of postings in the",12,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576647
28.5,number,job_creation,professional_services,"That increase amounted to 28.5% average annualized growth for AI job postings over the 2010-to-2025 period, which outstripped the 11.1% average annualized growth of postings in the",12,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576647
5.0,number,job_creation,professional_services,"5% average annualized growth for AI job postings over the 2010-to-2025 period, which outstripped the 11.1% average annualized growth of postings in the",12,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576648
2010.0,number,job_creation,professional_services,"5% average annualized growth for AI job postings over the 2010-to-2025 period, which outstripped the 11.1% average annualized growth of postings in the general economy and the 13.",12,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576649
2025.0,number,job_creation,professional_services,"5% average annualized growth for AI job postings over the 2010-to-2025 period, which outstripped the 11.1% average annualized growth of postings in the general economy and the 13.",12,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576649
11.1,percentage,job_creation,professional_services,"5% average annualized growth for AI job postings over the 2010-to-2025 period, which outstripped the 11.1% average annualized growth of postings in the general economy and the 13.",12,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576650
11.1,number,job_creation,professional_services,"5% average annualized growth for AI job postings over the 2010-to-2025 period, which outstripped the 11.1% average annualized growth of postings in the general economy and the 13.",12,3,0.76,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576651
13.3,percentage,ai_adoption_rate,professional_services,1% average annualized growth of postings in the general economy and the 13.3% annualized growth of those in the IT sector.,12,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576651
13.3,number,ai_implementation_count,professional_services,1% average annualized growth of postings in the general economy and the 13.3% annualized growth of those in the IT sector.,12,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576652
3.0,number,ai_implementation_count,unknown,Figure 3 shows that this process has now brought AI activity to most areas of the country in the last decade.,13,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576653
311.0,number,ai_implementation_count,transportation_logistics,"increased from 311 in 2010 to 1,348 in 2024, surging their share of all tech startups from around 1% to 28% (see Figure 4).",14,3,0.6080000000000001,2010,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576653
2010.0,number,ai_implementation_count,transportation_logistics,"increased from 311 in 2010 to 1,348 in 2024, surging their share of all tech startups from around 1% to 28% (see Figure 4).",14,3,0.6080000000000001,2010,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576654
1.0,number,ai_implementation_count,transportation_logistics,"increased from 311 in 2010 to 1,348 in 2024, surging their share of all tech startups from around 1% to 28% (see Figure 4).",14,3,0.6080000000000001,2010,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576655
348.0,number,ai_implementation_count,transportation_logistics,"increased from 311 in 2010 to 1,348 in 2024, surging their share of all tech startups from around 1% to 28% (see Figure 4).",14,3,0.6080000000000001,2010,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576655
2024.0,number,ai_implementation_count,transportation_logistics,"increased from 311 in 2010 to 1,348 in 2024, surging their share of all tech startups from around 1% to 28% (see Figure 4).",14,3,0.6080000000000001,2010,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576656
1.0,percentage,ai_adoption_rate,transportation_logistics,"increased from 311 in 2010 to 1,348 in 2024, surging their share of all tech startups from around 1% to 28% (see Figure 4).",14,3,0.6080000000000001,2010,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576657
28.0,percentage,ai_adoption_rate,transportation_logistics,"increased from 311 in 2010 to 1,348 in 2024, surging their share of all tech startups from around 1% to 28% (see Figure 4).",14,3,0.6080000000000001,2010,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576658
28.0,number,ai_implementation_count,transportation_logistics,"increased from 311 in 2010 to 1,348 in 2024, surging their share of all tech startups from around 1% to 28% (see Figure 4).",14,3,0.6080000000000001,2010,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576658
4.0,number,ai_implementation_count,transportation_logistics,"increased from 311 in 2010 to 1,348 in 2024, surging their share of all tech startups from around 1% to 28% (see Figure 4).",14,3,0.6080000000000001,2010,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576659
2022.0,number,ai_implementation_count,unknown,"icators from our analysis point to a relatively modest size for the nation s AI industry, despite the excitement that enveloped generative AI in late 2022.",15,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576660
2025.0,number,job_creation,unknown,"In mid-2025, the 287,000 job postings with AI skills accounted for merely 2.2% of all U.S. job postings (see Figure 5).",15,5,0.7,2024,pattern_matching,[],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576660
287.0,number,job_creation,unknown,"In mid-2025, the 287,000 job postings with AI skills accounted for merely 2.2% of all U.S. job postings (see Figure 5).",15,5,0.7,2024,pattern_matching,[],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576661
0.0,number,job_creation,unknown,"In mid-2025, the 287,000 job postings with AI skills accounted for merely 2.2% of all U.S. job postings (see Figure 5).",15,5,0.7,2024,pattern_matching,[],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576662
2.2,percentage,job_creation,unknown,"In mid-2025, the 287,000 job postings with AI skills accounted for merely 2.2% of all U.S. job postings (see Figure 5).",15,5,0.7,2024,pattern_matching,[],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576663
2.2,number,job_creation,unknown,"In mid-2025, the 287,000 job postings with AI skills accounted for merely 2.2% of all U.S. job postings (see Figure 5).",15,5,0.7,2024,pattern_matching,[],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576663
5.0,number,job_creation,unknown,job postings (see Figure 5).,15,5,0.5599999999999999,2024,pattern_matching,[],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576664
5.0,percentage,ai_adoption_rate,government_public,"Data from the Annual Business Survey (ABS), for example, show that only about 5% of U.S. firms were using at least a little AI in their operations in 2021.",16,3,0.76,2021,pattern_matching,[],Data,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576665
