value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
20.0,count,ai_implementation_count,education,"The attributes included which leaders oversee AI governance at organizations, how organizations are managing the time saved by gen AI deployment (fo",2,4,0.7692307692307692,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963365
12.0,count,ai_implementation_count,education,"organizations have fundamentally redesigned at least some of their workflows as a result of gen AI deployment, and whether they have adopted each of 12 gen AI adoption and scaling best practices: 1) establishing a dedicated team to drive gen AI adoption (for example, a project management office, tran",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963366
1.0,number,ai_implementation_count,education,"least some of their workflows as a result of gen AI deployment, and whether they have adopted each of 12 gen AI adoption and scaling best practices: 1) establishing a dedicated team to drive gen AI adoption (for example, a project management office, transformation office, or dedicated adoption and s",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963366
2.0,number,ai_implementation_count,education,"a dedicated team to drive gen AI adoption (for example, a project management office, transformation office, or dedicated adoption and scaling team)  2) having regular internal communications about the value created by their gen AI solutions to build awareness and momentum  3) having senior leaders w",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963367
3.0,number,ai_implementation_count,education,"ption and scaling team)  2) having regular internal communications about the value created by their gen AI solutions to build awareness and momentum  3) having senior leaders who are actively engaged in driving gen AI adoption, including role modeling the use of gen AI  4) embedding gen AI solutions",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963368
4.0,number,ai_implementation_count,education,"uild awareness and momentum  3) having senior leaders who are actively engaged in driving gen AI adoption, including role modeling the use of gen AI  4) embedding gen AI solutions into business processes effectively (for example, changing frontline employees  processes, creating user interfaces to in",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963369
5.0,number,ai_implementation_count,education,"into business processes effectively (for example, changing frontline employees  processes, creating user interfaces to incorporate gen AI solutions)  5) establishing role-based capability training courses to make sure employees at each level know how to use gen AI capabilities appropriately  6) creat",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963370
6.0,number,job_creation,education,"ions)  5) establishing role-based capability training courses to make sure employees at each level know how to use gen AI capabilities appropriately  6) creating a comprehensive approach to foster trust among employees in our use of gen AI (for example, understanding primary sources, mitigating inacc",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963371
7.0,number,ai_implementation_count,education,"a comprehensive approach to foster trust among employees in our use of gen AI (for example, understanding primary sources, mitigating inaccuracies)  7) having a mechanism to incorporate feedback on the performance of gen AI solutions and improve them over time  8) establishing a clearly defined road",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963371
8.0,number,ai_implementation_count,education,"y sources, mitigating inaccuracies)  7) having a mechanism to incorporate feedback on the performance of gen AI solutions and improve them over time  8) establishing a clearly defined road map to drive adoption of gen AI solutions (for example, with phased rollouts across teams and business units)  9",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963372
9.0,number,ai_implementation_count,education,"8) establishing a clearly defined road map to drive adoption of gen AI solutions (for example, with phased rollouts across teams and business units)  9) establishing a compelling change story about the need for gen AI adoption  10) tracking well-defined KPIs for gen AI solutions, enabling insights in",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963373
10.0,number,ai_implementation_count,education,"ns (for example, with phased rollouts across teams and business units)  9) establishing a compelling change story about the need for gen AI adoption  10) tracking well-defined KPIs for gen AI solutions, enabling insights into their adoption and ROI  11) establishing employee incentives that reinforce",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963374
11.0,number,ai_implementation_count,education,"change story about the need for gen AI adoption  10) tracking well-defined KPIs for gen AI solutions, enabling insights into their adoption and ROI  11) establishing employee incentives that reinforce gen AI adoption  and 12) creating a comprehensive approach to foster trust among customers in our us",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963375
12.0,number,ai_implementation_count,education,"ed KPIs for gen AI solutions, enabling insights into their adoption and ROI  11) establishing employee incentives that reinforce gen AI adoption  and 12) creating a comprehensive approach to foster trust among customers in our use of gen AI (for example, transparency on regulatory compliance, use of c",2,4,0.8461538461538461,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963376
2.0,count,ai_implementation_count,government_public,2 The state of AI: How organizations are rewiring to capture value,2,8,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963377
3.0,count,ai_implementation_count,government_public,3 The state of AI: How organizations are rewiring to capture value,3,9,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963378
1.0,count,ai_implementation_count,professional_services,"Some essential elements for deploying AI tend to be fully or partially centralized (Exhibit 1). For risk and compliance, as well as data governance, organizations often use a fully centralized model such as a center of excellence.",4,1,0.8360000000000001,2024,pattern_matching,[],Some,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963378
1.0,number,ai_implementation_count,government_public,Figures were calculated after removing the share who said  don t know not applicable.  Source: McKinsey Global Survey on the sta,4,5,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Figures,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963379
229.0,number,ai_implementation_count,government_public,"Figures were calculated after removing the share who said  don t know not applicable.  Source: McKinsey Global Survey on the state of AI, 1,491 part",4,5,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Figures,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963380
491.0,number,ai_implementation_count,government_public,"Source: McKinsey Global Survey on the state of AI, 1,491 participants at all levels of the organization, July 16 31, 2024",4,5,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963381
2024.0,number,ai_implementation_count,government_public,"Source: McKinsey Global Survey on the state of AI, 1,491 participants at all levels of the organization, July 16 31, 2024",4,5,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963382
4.0,count,ai_implementation_count,government_public,4 The state of AI: How organizations are rewiring to capture value,4,18,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963383
830.0,number,ai_implementation_count,government_public,"Figures were calculated after removing the share who said  don t know   n   830. Source: McKinsey Global Survey on the state of AI, 1,491 participants at all levels of the organization, July 16 31, 2024",5,1,0.6750117647058824,2024,pattern_matching,['Missing required context keywords'],Figures,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963384
60.0,percentage,ai_adoption_rate,unknown,21 to 40% 41 to 60% 61 to 80% 81 to 99% 100%,5,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963385
60.0,number,ai_implementation_count,unknown,21 to 40% 41 to 60% 61 to 80% 81 to 99% 100%,5,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963385
61.0,number,ai_implementation_count,unknown,21 to 40% 41 to 60% 61 to 80% 81 to 99% 100%,5,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963386
80.0,percentage,ai_adoption_rate,unknown,21 to 40% 41 to 60% 61 to 80% 81 to 99% 100%,5,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963387
80.0,number,ai_implementation_count,unknown,21 to 40% 41 to 60% 61 to 80% 81 to 99% 100%,5,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963388
81.0,number,ai_implementation_count,unknown,21 to 40% 41 to 60% 61 to 80% 81 to 99% 100%,5,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963389
99.0,percentage,ai_adoption_rate,unknown,21 to 40% 41 to 60% 61 to 80% 81 to 99% 100%,5,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963390
99.0,number,ai_implementation_count,unknown,21 to 40% 41 to 60% 61 to 80% 81 to 99% 100%,5,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963391
100.0,percentage,ai_adoption_rate,unknown,21 to 40% 41 to 60% 61 to 80% 81 to 99% 100%,5,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963392
100.0,number,ai_implementation_count,unknown,21 to 40% 41 to 60% 61 to 80% 81 to 99% 100%,5,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963393
2.0,number,ai_implementation_count,professional_services,"AI before it is used for example, before a customer sees a chatbot s response or before an AI-generated image is used in marketing materials (Exhibit 2).",5,9,0.5984,2024,pattern_matching,['Missing required context keywords'],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963393
20.0,percentage,ai_adoption_rate,professional_services,"A similar share says that 20 percent or less of gen- AI-produced content is checked before use. Respondents working in business, legal, and other professional services are much more like",5,9,0.5984,2024,pattern_matching,['Missing required context keywords'],Respondents,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963394
20.0,number,ai_implementation_count,professional_services,"A similar share says that 20 percent or less of gen- AI-produced content is checked before use. Respondents working in business, legal, and other professional services are much m",5,9,0.5984,2024,pattern_matching,['Missing required context keywords'],Respondents,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963395
20.0,percentage,job_creation,unknown,"respondents say employees at their organizations review all content created by gen AI before it is used, and a similar share says that 20 percent or less of gen- AI-produced content is checked.",5,11,0.7,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963396
20.0,count,job_creation,unknown,"respondents say employees at their organizations review all content created by gen AI before it is used, and a similar share says that 20 percent or less of gen- AI-produced content is checked.",5,11,0.7,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963397
5.0,count,ai_implementation_count,government_public,5 The state of AI: How organizations are rewiring to capture value,5,12,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963398
1.0,percentage,ai_adoption_rate,education,"Gen-AI-related risks that organizations are working to mitigate,1 % of respondents",6,1,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963398
1.0,count,ai_implementation_count,education,"Gen-AI-related risks that organizations are working to mitigate,1 % of respondents",6,1,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963399
2023.0,number,ai_implementation_count,government_public,"Source: McKinsey Global Surveys on the state of AI, 2023 24",6,2,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963400
24.0,number,ai_implementation_count,government_public,"Source: McKinsey Global Surveys on the state of AI, 2023 24",6,2,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963401
2.0,number,ai_implementation_count,unknown,2 The findings show little change since early 2024 in the share of respondents reporting negative consequences from gen AI,6,22,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963402
2024.0,number,ai_implementation_count,unknown,2 The findings show little change since early 2024 in the share of respondents reporting negative consequences from gen AI,6,22,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963402
44.0,percentage,ai_adoption_rate,unknown,,6,23,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963403
44.0,number,ai_implementation_count,unknown,,6,23,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963404
2024.0,count,ai_implementation_count,education,"Respondents are more likely than in early 2024 to say their organizations are actively managing risks related to inaccuracy, cybersecurity, and intellectual property infringement (Exhibit 3) three",6,25,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Respondents,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963405
3.0,count,ai_implementation_count,education,"rly 2024 to say their organizations are actively managing risks related to inaccuracy, cybersecurity, and intellectual property infringement (Exhibit 3) three of the gen- AI-related risks that respondents most commonly say have caused negative consequences for their organizations.",6,25,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963406
6.0,count,ai_implementation_count,government_public,6 The state of AI: How organizations are rewiring to capture value,6,26,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963406
7.0,count,ai_implementation_count,government_public,7 The state of AI: How organizations are rewiring to capture value,7,9,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963407
1.0,percentage,ai_adoption_rate,professional_services,"In a complementary survey in a set of developed markets, only 1 percent of company executives describe their gen AI rollouts as  mature.  Even though these remain early days for deployment, we are beginning to see the imp",8,1,0.8360000000000001,2024,pattern_matching,[],Even,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963408
1.0,number,ai_implementation_count,professional_services,"In a complementary survey in a set of developed markets, only 1 percent of company executives describe their gen AI rollouts as  mature.  Even though these remain early days for deployment, we are beginning to see",8,1,0.8360000000000001,2024,pattern_matching,[],Even,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963409
12.0,number,ai_implementation_count,unknown,We asked respondents about 12 adoption- and scaling-related practices for gen AI and found that there are positive correlations on EBIT impact from each.,8,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963410
8.0,count,ai_implementation_count,government_public,8 The state of AI: How organizations are rewiring to capture value,8,5,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963411
24.0,number,ai_implementation_count,unknown,24 19 23 21 19 16 18 16 14 8 11 12,9,19,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963411
23.0,number,ai_implementation_count,unknown,24 19 23 21 19 16 18 16 14 8 11 12,9,19,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963412
16.0,number,ai_implementation_count,unknown,24 19 23 21 19 16 18 16 14 8 11 12,9,19,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963413
18.0,number,ai_implementation_count,unknown,24 19 23 21 19 16 18 16 14 8 11 12,9,19,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963414
14.0,number,ai_implementation_count,unknown,24 19 23 21 19 16 18 16 14 8 11 12,9,19,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963415
8.0,number,ai_implementation_count,unknown,24 19 23 21 19 16 18 16 14 8 11 12,9,19,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963415
500.0,millions_usd,revenue_increase,unknown,Organizations with $500 million or more in annual revenue Smaller organizations,9,26,0.7,2024,pattern_matching,[],Organizations,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963416
500.0,count,ai_implementation_count,unknown,Organizations with $500 million or more in annual revenue Smaller organizations,9,26,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Organizations,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963417
12.0,count,ai_implementation_count,unknown,"So far, less than one-third of respondents report that their organizations are following most of the 12 adoption and scaling practices, with less than one in five saying their organizations are tracking KPIs for gen AI solutions.",9,28,0.77,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963418
4.0,count,ai_implementation_count,unknown,"Respondents working for larger organizations are more likely to report using at least some of these practices (Exhibit 4). Those at larger organizations, for example, are more than twice as likely as their small-company peers to say their organizations have established",9,28,0.616,2024,pattern_matching,['Missing required context keywords'],Respondents,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963418
2024.0,count,ai_implementation_count,government_public,Respondents working for organizations that use AI are about as likely as they were in the early 2024 survey to say their organizations hired individuals for AI-related roles in the past 12 months.,10,7,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Respondents,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963419
12.0,count,ai_implementation_count,government_public,s that use AI are about as likely as they were in the early 2024 survey to say their organizations hired individuals for AI-related roles in the past 12 months.,10,7,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963420
6.0,percentage,job_creation,government_public,"Thirteen percent of respondents say their organizations have hired AI compliance specialists, and 6 percent report hiring AI ethics specialists. Respondents at larger companies are more likely than their peers at smaller organizations to report hiring a bro",10,7,0.843764705882353,2024,pattern_matching,[],Thirteen,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963421
6.0,count,job_creation,government_public,"Thirteen percent of respondents say their organizations have hired AI compliance specialists, and 6 percent report hiring AI ethics specialists. Respondents at larger companies are more likely than their peers at smaller organizations to report hiri",10,7,0.843764705882353,2024,pattern_matching,[],Thirteen,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963422
10.0,count,ai_implementation_count,government_public,10 The state of AI: How organizations are rewiring to capture value,10,8,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963423
2022.0,number,ai_implementation_count,government_public,"²Not asked of respondents in 2022. ³Not asked of respondents in 2022 or 2023. Source: McKinsey Global Surveys on the state of AI, 2022 24",11,2,0.6136470588235294,2022,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963424
2023.0,number,ai_implementation_count,government_public,"³Not asked of respondents in 2022 or 2023. Source: McKinsey Global Surveys on the state of AI, 2022 24",11,2,0.6136470588235294,2022,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963425
2022.0,number,ai_implementation_count,government_public,"Source: McKinsey Global Surveys on the state of AI, 2022 24",11,2,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963425
90.0,number,ai_implementation_count,unknown,30 40 50 60 90 80 70,11,10,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963426
70.0,number,ai_implementation_count,unknown,30 40 50 60 90 80 70,11,10,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963427
11.0,count,ai_implementation_count,government_public,The state of AI: How organizations are rewiring to capture value 11,11,25,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963428
1.0,number,workforce_augmentation,government_public,"The question asked,  What share of employees in your organization",12,1,0.7670588235294117,2024,pattern_matching,[],What,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963429
2.0,count,net_employment_change,government_public,"The question asked,  What share of employees in your organization s workforce have been reskilled in the past year as a result of AI adoption   2Only asked of respondents whose organizations use Al in at least 1 function.",12,1,0.843764705882353,2024,pattern_matching,[],What,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963430
1.0,count,net_employment_change,government_public,ation s workforce have been reskilled in the past year as a result of AI adoption   2Only asked of respondents whose organizations use Al in at least 1 function.,12,1,0.7670588235294117,2024,pattern_matching,[],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963430
1.0,number,net_employment_change,government_public,"ion s workforce do you expect will be reskilled over the next 3 years as a result of AI adoption   Source: McKinsey Global Survey on the state of AI, 1,491 participants at all levels of the organization, July 16 31, 2024",12,1,0.843764705882353,2024,pattern_matching,[],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963431
