value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
78.0,count,ai_implementation_count,unknown,AI business usage is also accelerating: 78% of organizations reported using AI in,3,14,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378620
2024.0,count,ai_implementation_count,unknown,"Meanwhile, a growing body of research confirms that AI boosts productivity and, in most",3,15,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Meanwhile,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378621
55.0,percentage,productivity_improvement,unknown,"Meanwhile, a growing body of research confirms that AI boosts productivity and, in most",3,15,0.7,2024,pattern_matching,[],Meanwhile,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378622
55.0,count,ai_implementation_count,unknown,"Meanwhile, a growing body of research confirms that AI boosts productivity and, in most",3,15,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Meanwhile,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378622
40.0,percentage,time_savings,unknown,"Still, sentiment is shifting: Since 2022,",4,5,0.5599999999999999,2024,pattern_matching,[],Still,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378623
36.0,percentage,time_savings,unknown,"Still, sentiment is shifting: Since 2022,",4,5,0.5599999999999999,2024,pattern_matching,[],Still,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378624
10.0,percentage,ai_adoption_rate,unknown,"optimism has grown significantly in several previously skeptical countries, including Germany ( 10%), France ( 10%), Canada",4,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Germany,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378624
10.0,number,ai_implementation_count,unknown,"optimism has grown significantly in several previously skeptical countries, including Germany ( 10%), France ( 10%), Canada",4,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Germany,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378625
7.0,number,job_creation,manufacturing,"Driven by increasingly capable small models, the inference",4,8,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Driven,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378626
21.3,percentage,ai_adoption_rate,unknown,"Alongside growing attention,",4,15,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Alongside,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378627
2400.0,millions_usd,ai_investment_amount,unknown,"5 billion semiconductor fund, France",4,16,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],France,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378627
47500.0,millions_usd,ai_investment_amount,unknown,"5 billion semiconductor fund, France",4,16,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],France,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378628
47.0,number,ai_implementation_count,unknown,"5 billion semiconductor fund, France",4,16,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],France,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378629
109000.0,millions_usd,cost_reduction,education,,4,17,0.34048,2024,pattern_matching,"['Value 109000.0 outside typical range [-1000, 10000]', 'Missing required context keywords']",,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378630
109.0,number,ai_implementation_count,education,,4,17,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378632
1250.0,millions_usd,cost_reduction,education,,4,17,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378633
100000.0,millions_usd,cost_reduction,education,,4,17,0.34048,2024,pattern_matching,"['Value 100000.0 outside typical range [-1000, 10000]', 'Missing required context keywords']",,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378634
100.0,number,ai_implementation_count,education,,4,17,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378634
12.0,number,ai_implementation_count,unknown,of countries now offer or plan to offer K 12 CS education twice as many as in 2019 with Africa and Latin America making,4,19,0.5599999999999999,2019,pattern_matching,['Missing required context keywords'],Africa,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378635
2019.0,number,ai_implementation_count,unknown,of countries now offer or plan to offer K 12 CS education twice as many as in 2019 with Africa and Latin America making,4,19,0.5599999999999999,2019,pattern_matching,['Missing required context keywords'],Africa,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378636
22.0,percentage,ai_adoption_rate,unknown,", the number of graduates with bachelor s degrees in computing has increased 22% over the last",4,20,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378637
81.0,percentage,ai_adoption_rate,education,", 81% of",4,21,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378638
81.0,number,ai_implementation_count,education,", 81% of",4,21,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378638
11.9,percentage,ai_adoption_rate,unknown,"4% in a year, and the top",4,26,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378639
5.4,percentage,ai_adoption_rate,unknown,"4% in a year, and the top",4,26,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378640
0.7,percentage,ai_adoption_rate,unknown,,4,27,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378641
11.0,number,ai_implementation_count,unknown,AI s growing importance is reflected in major scientific awards:,5,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378642
21.0,number,ai_implementation_count,education,"Yoav Shoham Stanford University, AI21 Labs",6,26,0.5038276923076923,2024,pattern_matching,['Missing required context keywords'],Yoav Shoham Stanford University,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378642
4.0,number,ai_implementation_count,education,,7,11,0.5038276923076923,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378643
214.0,number,ai_implementation_count,unknown,Chapter 4 Economy 214,11,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Chapter,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378644
323.0,number,ai_implementation_count,unknown,Chapter 6 Policy and Governance 323,11,8,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Chapter,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378645
364.0,number,ai_implementation_count,unknown,Chapter 7 Education 364,11,9,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Chapter,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378646
394.0,number,ai_implementation_count,unknown,Chapter 8 Public Opinion 394,11,10,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Chapter,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378646
90.0,percentage,ai_adoption_rate,unknown,"previous AI Index reports, has only grown more pronounced, with nearly 90% of notable models in 2024 (compared to 60%",12,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Index,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378647
60.0,percentage,ai_adoption_rate,unknown,"previous AI Index reports, has only grown more pronounced, with nearly 90% of notable models in 2024 (compared to 60%",12,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Index,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378648
60.0,number,ai_implementation_count,unknown,"previous AI Index reports, has only grown more pronounced, with nearly 90% of notable models in 2024 (compared to 60%",12,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Index,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378649
100.0,number,ai_implementation_count,unknown,Academia has remained the single leading institutional producer of highly cited (top 100),12,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Academia,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378650
23.2,percentage,ai_adoption_rate,unknown,"Over the past three years,",12,8,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Over,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378650
22.6,percentage,ai_adoption_rate,unknown,"Over the past three years,",12,8,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Over,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378651
2013.0,number,ai_implementation_count,energy_utilities,Between 2013 and,12,10,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Between,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378652
102.0,number,ai_implementation_count,unknown,"Proportionally, AI s share of computer science publications has risen",12,12,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Proportionally,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378652
242.0,number,ai_implementation_count,unknown,"Proportionally, AI s share of computer science publications has risen",12,12,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Proportionally,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378653
21.6,percentage,ai_adoption_rate,unknown,,12,13,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378654
41.8,percentage,ai_adoption_rate,unknown,,12,13,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378655
40.0,number,ai_implementation_count,energy_utilities,"In the past decade,",12,15,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378655
900.0,number,ai_implementation_count,unknown,"Depending on the task, LLM inference prices have fallen anywhere from 9 to 900 times",12,24,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Depending,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378656
7.0,number,ai_patents_filed,unknown,"Between 2010 and 2023, the number of AI patents has grown steadily and significantly,",13,3,0.7,2024,pattern_matching,[],Between,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378657
2010.0,number,ai_patents_filed,unknown,"Between 2010 and 2023, the number of AI patents has grown steadily and significantly,",13,3,0.7,2024,pattern_matching,[],Between,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378658
2023.0,number,ai_patents_filed,unknown,"Between 2010 and 2023, the number of AI patents has grown steadily and significantly,",13,3,0.7,2024,pattern_matching,[],Between,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378658
833.0,number,ai_implementation_count,energy_utilities,"As of 2023, China leads in total",13,4,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],China,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378659
122.0,number,ai_implementation_count,energy_utilities,"As of 2023, China leads in total",13,4,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],China,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378660
511.0,number,ai_implementation_count,energy_utilities,"As of 2023, China leads in total",13,4,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],China,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378661
29.6,percentage,ai_budget_percentage,energy_utilities,"As of 2023, China leads in total",13,4,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],China,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378661
29.0,number,ai_implementation_count,energy_utilities,"As of 2023, China leads in total",13,4,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],China,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378662
69.7,percentage,ai_adoption_rate,professional_services,"7% of all grants, while South Korea and Luxembourg stand out as top AI patent producers on a",13,5,0.5864,2024,pattern_matching,['Missing required context keywords'],South Korea,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378663
69.7,number,ai_implementation_count,professional_services,"7% of all grants, while South Korea and Luxembourg stand out as top AI patent producers on a",13,5,0.5864,2024,pattern_matching,['Missing required context keywords'],South Korea,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378663
69.0,number,ai_implementation_count,professional_services,"7% of all grants, while South Korea and Luxembourg stand out as top AI patent producers on a",13,5,0.5864,2024,pattern_matching,['Missing required context keywords'],South Korea,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378664
7.0,number,ai_implementation_count,professional_services,"7% of all grants, while South Korea and Luxembourg stand out as top AI patent producers on a",13,5,0.5864,2024,pattern_matching,['Missing required context keywords'],South Korea,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378665
9.0,number,net_employment_change,unknown,"Training early AI models, such as AlexNet (2012), had",13,10,0.7,2024,pattern_matching,[],Training,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378665
588.0,number,ai_implementation_count,unknown,"For perspective, the average American",13,12,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],American,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378666
184.0,number,ai_implementation_count,unknown,"For perspective, the average American",13,12,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],American,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378667
405.0,number,ai_implementation_count,unknown,"For perspective, the average American",13,12,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],American,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378668
930.0,number,ai_implementation_count,unknown,"For perspective, the average American",13,12,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],American,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378668
18.0,number,ai_implementation_count,education,,13,13,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378669
1.0,number,ai_implementation_count,unknown,"In 2023, AI researchers introduced several challenging new",13,14,0.5599999999999999,2023,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378671
2023.0,number,ai_implementation_count,unknown,"In 2023, AI researchers introduced several challenging new",13,14,0.5599999999999999,2023,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378671
48.9,percentage,ai_adoption_rate,unknown,9 percentage points on MMMU,13,16,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378672
4.4,percentage,ai_adoption_rate,unknown,4% of coding problems in 2023 a figure that jumped,13,17,0.5599999999999999,2023,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378673
4.4,number,ai_implementation_count,unknown,4% of coding problems in 2023 a figure that jumped,13,17,0.5599999999999999,2023,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378674
3.0,number,ai_implementation_count,unknown,"In 2023, leading American models significantly outperformed",14,2,0.5599999999999999,2023,pattern_matching,['Missing required context keywords'],American,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378674
31.6,percentage,ai_adoption_rate,unknown,"By the end of 2024, these",14,4,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378675
3.7,percentage,ai_adoption_rate,unknown,,14,5,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378676
4.0,number,ai_implementation_count,unknown,"According to last year s AI Index, the Elo score difference",14,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Index,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378677
4.9,percentage,ai_adoption_rate,unknown,The AI landscape is,14,8,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378677
74.4,percentage,ai_adoption_rate,unknown,4% on an International Mathematical Olympiad qualifying,14,12,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],International Mathematical Olympiad,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378678
74.4,number,ai_implementation_count,unknown,4% on an International Mathematical Olympiad qualifying,14,12,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],International Mathematical Olympiad,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378679
9.3,percentage,cost_reduction,unknown,"However, this enhanced reasoning comes at a cost: o1 is nearly six times more expensive",14,13,0.7,2024,pattern_matching,[],However,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378679
0.008,millions_usd,ai_investment_amount,unknown,"MMLU, GSM8K, and HumanEval, coupled with improved performance on newer, more challenging benchmarks such as MMMU",14,16,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378680
8.8,percentage,ai_adoption_rate,unknown,"80%  FrontierMath, a complex mathematics",14,18,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378681
2.0,percentage,ai_adoption_rate,unknown,"benchmark where AI systems solve only 2% of problems  and BigCodeBench, a coding benchmark where AI systems achieve a",14,19,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378681
35.5,percentage,ai_adoption_rate,unknown,,14,20,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378682
8.0,number,ai_implementation_count,unknown,"In 2022, the smallest model registering a score higher than 60% on",15,2,0.5599999999999999,2022,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378683
60.0,percentage,ai_adoption_rate,unknown,"In 2022, the smallest model registering a score higher than 60% on",15,2,0.5599999999999999,2022,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378684
60.0,number,ai_implementation_count,unknown,"In 2022, the smallest model registering a score higher than 60% on",15,2,0.5599999999999999,2022,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378684
540000.0,millions_usd,ai_investment_amount,information_communication_technology,"8 billion parameters, achieved the",15,3,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378685
540.0,number,ai_implementation_count,information_communication_technology,"8 billion parameters, achieved the",15,3,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378686
3800.0,millions_usd,ai_investment_amount,information_communication_technology,"8 billion parameters, achieved the",15,3,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378686
142.0,number,ai_implementation_count,unknown,,15,4,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378687
233.0,number,ai_implementation_count,unknown,,15,18,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378688
56.4,percentage,ai_adoption_rate,unknown,,15,18,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378689
3.0,count,ai_implementation_count,education,A McKinsey survey on organizations  RAI,16,2,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378689
64.0,percentage,ai_adoption_rate,unknown,"inaccuracy, regulatory compliance, and cybersecurity were top of mind for leaders with only 64%, 63%, and 60% of respondents,",16,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378690
64.0,number,ai_implementation_count,unknown,"inaccuracy, regulatory compliance, and cybersecurity were top of mind for leaders with only 64%, 63%, and 60% of respondents,",16,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378691
63.0,percentage,ai_adoption_rate,unknown,"inaccuracy, regulatory compliance, and cybersecurity were top of mind for leaders with only 64%, 63%, and 60% of respondents,",16,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378691
63.0,number,ai_implementation_count,unknown,"inaccuracy, regulatory compliance, and cybersecurity were top of mind for leaders with only 64%, 63%, and 60% of respondents,",16,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378692
2023.0,number,ai_implementation_count,unknown,"A recent study found that data use restrictions increased significantly from 2023 to 2024, as many websites implemented new",16,11,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378693
2024.0,number,ai_implementation_count,unknown,"A recent study found that data use restrictions increased significantly from 2023 to 2024, as many websites implemented new",16,11,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378694
7.0,percentage,ai_adoption_rate,unknown,"This decline has consequences for data diversity, model alignment, and",16,13,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378694
33.0,percentage,ai_adoption_rate,unknown,"This decline has consequences for data diversity, model alignment, and",16,13,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378695
4.0,number,net_employment_change,professional_services,"including GPT-4 and Claude 3 Sonnet were designed with measures to curb explicit biases, but they continue to exhibit",17,3,0.76,2024,pattern_matching,[],Claude,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378696
3.0,number,net_employment_change,professional_services,"including GPT-4 and Claude 3 Sonnet were designed with measures to curb explicit biases, but they continue to exhibit",17,3,0.76,2024,pattern_matching,[],Claude,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378696
28.8,percentage,ai_adoption_rate,unknown,This upward trend highlights,17,8,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378697
992.0,number,ai_implementation_count,unknown,This upward trend highlights,17,8,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378698
278.0,number,ai_implementation_count,unknown,This upward trend highlights,17,8,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378698
252300.0,millions_usd,ai_investment_amount,unknown,3 billion,17,12,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378699
252.3,number,ai_implementation_count,unknown,3 billion,17,12,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378700
12.1,percentage,ai_adoption_rate,unknown,The sector has,17,13,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378701
25400.0,millions_usd,ai_investment_amount,energy_utilities,"4 billion, expanding",17,19,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378701
