value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
6.0,number,ai_implementation_count,retail_ecommerce,"Finally, Section 6 concludes with recom- mendations for future research and strategies to optimize AI s role in the workplace.",2,1,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Finally,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815799
2.0,number,ai_investment_amount,energy_utilities,"From a theoretical perspective, AI and big data are not ideologically neutral. They serve as tools within the capitalist framework, reshaping labor",2,5,0.38,2024,pattern_matching,"[""Invalid unit 'number' for ai_investment_amount""]",From,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815800
10.0,number,ai_implementation_count,energy_utilities,Walton and Nayak (2021)  10  argue that AI exac- erbates labor precarity while redefining traditional Marxist concepts of bourgeoisie and proletariat in an information-driven so,2,5,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Walton,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815801
5.0,number,ai_implementation_count,energy_utilities,"that AI exac- erbates labor precarity while redefining traditional Marxist concepts of bourgeoisie and proletariat in an information-driven society  5,10 .",2,5,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Marxist,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815802
6.0,number,ai_implementation_count,energy_utilities,"ion of established economic theories, particularly regarding labor value and production relations in the context of AI and big data-driven economies  6 .",2,5,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815803
3.0,number,job_displacement,energy_utilities,"Furthermore, the potential for AI to enhance productivity through automation and decision-making optimization  3  contrasts with concerns about its impact on labor dis- placement and inequality  4 .",2,5,0.76,2024,pattern_matching,[],Furthermore,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815804
4.0,number,job_displacement,energy_utilities,productivity through automation and decision-making optimization  3  contrasts with concerns about its impact on labor dis- placement and inequality  4 .,2,5,0.76,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815804
11.0,number,workforce_augmentation,energy_utilities,"(2024)  11  highlight AI s dual role in the workplace, where its usage can boost employee technological self-efficacy but also trigger workplace anxiety  5,11 .",2,5,0.76,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815805
5.0,number,workforce_augmentation,energy_utilities,"4)  11  highlight AI s dual role in the workplace, where its usage can boost employee technological self-efficacy but also trigger workplace anxiety  5,11 .",2,5,0.76,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815806
12.0,number,job_displacement,energy_utilities,"AI can also automate tasks traditionally performed by humans, potentially leading to job displacement but contributing to productivity gains  3,12 . Cornelli et al.",2,5,0.76,2024,pattern_matching,[],Cornelli,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815807
13.0,number,ai_budget_percentage,energy_utilities,"13  examined AI-related investments across 86 countries, reporting a shift from mid-skill to high-skill and managerial positions, a decline in the labor",2,5,0.38,2024,pattern_matching,"[""Invalid unit 'number' for ai_budget_percentage""]",,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815808
86.0,number,ai_budget_percentage,energy_utilities,"13  examined AI-related investments across 86 countries, reporting a shift from mid-skill to high-skill and managerial positions, a decline in the labor share of income, higher total factor produ",2,5,0.38,2024,pattern_matching,"[""Invalid unit 'number' for ai_budget_percentage""]",,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815809
7.0,number,workforce_augmentation,energy_utilities,7  argue that AI could increase aggregate productivity by 33% over 20 years through its impact on knowledge workers  productivity. Korinek  14  conside,2,5,0.76,2024,pattern_matching,[],Korinek,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815810
33.0,percentage,productivity_improvement,energy_utilities,"7  argue that AI could increase aggregate productivity by 33% over 20 years through its impact on knowledge workers  productivity. Korinek  14  considered the transition to Artificial General Intelligence (AGI),",2,5,0.8360000000000001,2024,pattern_matching,[],Korinek,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815811
33.0,number,workforce_augmentation,energy_utilities,7  argue that AI could increase aggregate productivity by 33% over 20 years through its impact on knowledge workers  productivity. Korinek  14  considered the transition to Artificial General Intelligence (AGI),2,5,0.8360000000000001,2024,pattern_matching,[],Korinek,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815812
14.0,number,job_displacement,energy_utilities,"Korinek  14  considered the transition to Artificial General Intelligence (AGI), highlighting its potential to automate a wide range of tasks and its complex eff",2,5,0.76,2024,pattern_matching,[],Korinek,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815813
15.0,number,ai_implementation_count,professional_services,"Comunale and Manera  15  found that AI s productivity gains are not uniformly distributed across indus- tries. For example, a PricewaterhouseCoopers (PwC) report predicted t",2,7,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Comunale,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815814
15.7,number,ai_implementation_count,professional_services,"For example, a PricewaterhouseCoopers (PwC) report predicted that AI could increase global GDP by $15.7 trillion between 2018 and 2030, with varying regional impacts  16 .",2,7,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815815
7.0,number,net_employment_change,professional_services,"7 trillion between 2018 and 2030, with varying regional impacts  16 . Eisfeldt et al.  17  constructed a firm-level measure of workforce exposure to AI",2,7,0.76,2024,pattern_matching,[],Eisfeldt,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815815
2018.0,number,net_employment_change,professional_services,"7 trillion between 2018 and 2030, with varying regional impacts  16 . Eisfeldt et al.  17  constructed a firm-level measure of workforce exposure to AI in the US and studied",2,7,0.76,2024,pattern_matching,[],Eisfeldt,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815816
2030.0,number,net_employment_change,professional_services,"7 trillion between 2018 and 2030, with varying regional impacts  16 . Eisfeldt et al.  17  constructed a firm-level measure of workforce exposure to AI in the US and studied the impa",2,7,0.76,2024,pattern_matching,[],Eisfeldt,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815817
16.0,number,net_employment_change,professional_services,"7 trillion between 2018 and 2030, with varying regional impacts  16 . Eisfeldt et al.  17  constructed a firm-level measure of workforce exposure to AI in the US and studied the impact of ChatGPT s release on equity r",2,7,0.8360000000000001,2024,pattern_matching,[],Eisfeldt,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815818
17.0,number,net_employment_change,professional_services,17  constructed a firm-level measure of workforce exposure to AI in the US and studied the impact of ChatGPT s release on equity returns. Rammer et al.,2,7,0.76,2024,pattern_matching,[],Rammer,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815819
18.0,number,ai_implementation_count,professional_services,18  found,2,7,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815820
8.0,percentage,workforce_augmentation,unknown,"19  reported significant increases in patents and trademarks associated with AI but no increase in sales per worker. Conversely, ref.",3,1,0.7,2024,pattern_matching,[],Conversely,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815820
8.0,number,ai_patents_filed,unknown,"19  reported significant increases in patents and trademarks associated with AI but no increase in sales per worker. Conversely, ref",3,1,0.7,2024,pattern_matching,[],Conversely,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815821
19.0,number,ai_patents_filed,unknown,"19  reported significant increases in patents and trademarks associated with AI but no increase in sales per worker. Conversely, ref.  20  estimated a 6",3,1,0.7,2024,pattern_matching,[],Conversely,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815822
20.0,count,workforce_augmentation,unknown,"20  estimated a 6.8% increase in sales per worker for firms innovating in AI technologies, while  5  put this number at 4.4%.",3,1,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815823
6.8,percentage,workforce_augmentation,unknown,"20  estimated a 6.8% increase in sales per worker for firms innovating in AI technologies, while  5  put this number at 4.4%.",3,1,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815824
6.8,count,workforce_augmentation,unknown,"20  estimated a 6.8% increase in sales per worker for firms innovating in AI technologies, while  5  put this number at 4.4%.",3,1,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815825
6.0,count,workforce_augmentation,unknown,"20  estimated a 6.8% increase in sales per worker for firms innovating in AI technologies, while  5  put this number at 4.4%.",3,1,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815826
8.0,count,workforce_augmentation,unknown,"8% increase in sales per worker for firms innovating in AI technologies, while  5  put this number at 4.4%.",3,1,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815826
5.0,count,workforce_augmentation,unknown,"8% increase in sales per worker for firms innovating in AI technologies, while  5  put this number at 4.4%.",3,1,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815827
4.4,percentage,workforce_augmentation,unknown,"8% increase in sales per worker for firms innovating in AI technologies, while  5  put this number at 4.4%.",3,1,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815828
4.4,count,workforce_augmentation,unknown,"8% increase in sales per worker for firms innovating in AI technologies, while  5  put this number at 4.4%.",3,1,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815829
10.0,number,workforce_augmentation,unknown,"erbates inequalities within the labor market, disproportionately affecting low-skilled workers while benefiting those with advanced technical skills  10 .",3,5,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815830
22.0,number,net_employment_change,unknown,"(2021)  22  report that AI is more likely to be associated with both job creation and destruction, with the overall net effect dependent on organizational strat",3,5,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815831
18.0,number,net_employment_change,unknown,"ly to be associated with both job creation and destruction, with the overall net effect dependent on organizational strategies and industry contexts  18,22 .",3,5,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815832
23.0,number,ai_implementation_count,unknown,"Re- search on text-generating AI s productivity impact is silent on image generation, despite its significant labor market effects  23 . Bridging the gap between theoretical predictions and empirical findings requires addressing measurement challenges and aligning AI adoption with hu",3,5,0.616,2024,pattern_matching,['Missing required context keywords'],Bridging,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815832
13.8,percentage,productivity_improvement,unknown,"Chatbots have enhanced productivity in customer service, with AI-assisted support agents handling 13.8% more inquiries per hour  24 . Automation tools like robotic process automation (RPA) significantly improve operational efficiency, enabling business",3,5,0.77,2024,pattern_matching,[],Chatbots,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815833
13.8,number,workforce_augmentation,unknown,"Chatbots have enhanced productivity in customer service, with AI-assisted support agents handling 13.8% more inquiries per hour  24 . Automation tools like robotic process automation (RPA) significantly improve operational efficiency, enabling business",3,5,0.77,2024,pattern_matching,[],Chatbots,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815834
13.0,number,workforce_augmentation,unknown,"Chatbots have enhanced productivity in customer service, with AI-assisted support agents handling 13.8% more inquiries per hour  24 . Automation tools like robotic process automation (RPA) significantly improve operational efficiency, enabling busine",3,5,0.77,2024,pattern_matching,[],Chatbots,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815835
8.0,number,job_displacement,unknown,"8% more inquiries per hour  24 . Automation tools like robotic process automation (RPA) significantly improve operational efficiency, enabling business",3,5,0.7,2024,pattern_matching,[],Automation,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815836
24.0,number,job_displacement,unknown,"8% more inquiries per hour  24 . Automation tools like robotic process automation (RPA) significantly improve operational efficiency, enabling business professionals to produce 59%",3,5,0.7,2024,pattern_matching,[],Automation,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815837
59.0,percentage,productivity_improvement,unknown,"Automation tools like robotic process automation (RPA) significantly improve operational efficiency, enabling business professionals to produce 59% more documents per hour and programmers to code 126% more projects per week  20,21 .",3,5,0.77,2024,pattern_matching,[],Automation,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815837
59.0,number,job_displacement,unknown,"Automation tools like robotic process automation (RPA) significantly improve operational efficiency, enabling business professionals to produce 59% more documents per hour and programmers to code 126% more projects per week  20,21 .",3,5,0.77,2024,pattern_matching,[],Automation,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815838
126.0,percentage,productivity_improvement,unknown,"on (RPA) significantly improve operational efficiency, enabling business professionals to produce 59% more documents per hour and programmers to code 126% more projects per week  20,21 .",3,5,0.7,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815839
126.0,number,ai_implementation_count,unknown,"on (RPA) significantly improve operational efficiency, enabling business professionals to produce 59% more documents per hour and programmers to code 126% more projects per week  20,21 .",3,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815840
20.0,number,ai_implementation_count,unknown,"e operational efficiency, enabling business professionals to produce 59% more documents per hour and programmers to code 126% more projects per week  20,21 .",3,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815841
21.0,number,ai_implementation_count,unknown,"perational efficiency, enabling business professionals to produce 59% more documents per hour and programmers to code 126% more projects per week  20,21 .",3,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815841
24.0,number,ai_implementation_count,information_communication_technology,an (2024)  25  found that AI enhances the agglomeration of productive ser- vices in industries such as manufacturing and IT by boosting productivity  24 .,3,7,0.5871578947368421,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815842
25.0,number,ai_implementation_count,information_communication_technology,"s productivity impact is contingent on industry-specific factors such as capital intensity, technological infrastructure, and innovation ecosystems  25 .",3,7,0.7339473684210526,2024,pattern_matching,[],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815843
26.0,number,ai_implementation_count,information_communication_technology,"Moreover, Khanna and Sharma (2024)  26  highlight the network spillovers associated with AI investments, particularly in industries with high levels of digital infrastructure.",3,7,0.5871578947368421,2024,pattern_matching,['Missing required context keywords'],Moreover,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815844
27.0,number,ai_patents_filed,unknown,"Holistic metrics that focus on end-to-end outcomes, project completion times, and comprehensive development pipeline views are essential  27,28",4,1,0.7,2024,pattern_matching,[],Holistic,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815845
28.0,number,ai_patents_filed,unknown,"Holistic metrics that focus on end-to-end outcomes, project completion times, and comprehensive development pipeline views are essential  27,28 .",4,1,0.7,2024,pattern_matching,[],Holistic,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815845
29.0,number,ai_implementation_count,unknown,"ore predictable release cycles, enhancing code reliability, and reducing bugs are important for improving software quality and customer satisfaction  29 .",4,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815846
1.0,number,workforce_augmentation,retail_ecommerce,"Questionnaire Design: The questionnaire was meticulously designed to cover a broad spectrum of variables related to employee demographics, AI tool u",4,6,0.76,2024,pattern_matching,[],Questionnaire Design,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815847
2.0,number,ai_implementation_count,retail_ecommerce,"2. Pilot Testing: Prior to full-scale deployment, the questionnaire underwent pilot testing with a smaller subset of the target population. Feedback fr",4,6,0.76,2024,pattern_matching,[],Pilot Testing,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815848
6.0,number,job_creation,education,6. Interaction terms and polynomial features for the numerical variables were created to capture potential non-linear effects. 7. A function was define,5,1,0.7692307692307692,2024,pattern_matching,[],Interaction,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815849
0.84,number,ai_implementation_count,professional_services,"derations ,  Ethical_Policies _Implementation ,  Future_Preparedness ,  AI_Training_Provided ,  Customer _Satisfaction_Changes ) was calculated to be 0.",5,3,0.76,2024,pattern_matching,[],Customer,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815850
0.0,number,ai_implementation_count,professional_services,"derations ,  Ethical_Policies _Implementation ,  Future_Preparedness ,  AI_Training_Provided ,  Customer _Satisfaction_Changes ) was calculated to be 0.",5,3,0.76,2024,pattern_matching,[],Customer,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815850
84.0,number,ai_implementation_count,professional_services,84. This high value suggested a good level of internal consistency among the items. 8. Construct validity was assessed by examining the relationships be,5,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Construct,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815851
8.0,number,ai_implementation_count,professional_services,8. Construct validity was assessed by examining the relationships between different variables in the dataset. Factor analysis (Table 2) was employed to,5,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Construct,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815852
