value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date,metric_id
39.0,percentage,productivity_improvement,professional_services,"nificant at conventional levels, the pattern persists across all three main outcome measures: short-tenure developers increase their output by 27% to 39% while long-tenure developers experience smaller gains of 8% to 13%.",18,0,0.8360000000000001,2024,pattern_matching,[],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779393,769
1.0,percentage,ai_adoption_rate,professional_services,"In a complementary survey in a set of developed markets, only 1 percent of company executives describe their gen AI rollouts as  mature.  Even though these remain early days for deployment, we are beginning to see the imp",8,1,0.8360000000000001,2024,pattern_matching,[],Even,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963408,12036
1.0,number,ai_implementation_count,professional_services,"In a complementary survey in a set of developed markets, only 1 percent of company executives describe their gen AI rollouts as  mature.  Even though these remain early days for deployment, we are beginning to see",8,1,0.8360000000000001,2024,pattern_matching,[],Even,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963409,12037
20.0,count,workforce_augmentation,professional_services,"Canada s 2019 Survey of Innovation and Business Strategy addressed a sample of firms and industrial non-profit organisations with at least 20 employees and CAD 250 000 (Canadian dollars) in revenue (Canada, Statistics, 2019 1 ).",47,10,0.8360000000000001,2024,pattern_matching,[],Canada,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834331,4623
250.0,count,workforce_augmentation,professional_services,"019 Survey of Innovation and Business Strategy addressed a sample of firms and industrial non-profit organisations with at least 20 employees and CAD 250 000 (Canadian dollars) in revenue (Canada, Statistics, 2019 1 ).",47,10,0.8360000000000001,2024,pattern_matching,[],Survey,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834332,4624
2020.0,number,job_displacement,professional_services,"Occupational Exposure Score  in the table), (Frey and Osborne,, 2017) (Frey   Osborne Automation), scores from all three technologies in (Webb,, 2020), normalized routine man- ual and cognitive scores from (Acemoglu and Autor, 2011a,), and (Brynjolfsson et al.",25,7,0.8360000000000001,2024,pattern_matching,[],Occupational Exposure Score,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707693,11653
3.0,number,workforce_augmentation,professional_services,"detailed questions regarding: 1) the availability of information in digital format (digitalisation)  2) expenditures on cloud computing services  and 3) the use of several advanced  business technologies , including a number typically categorised as AI, including: augmented reality, ML, machine visio",51,6,0.8360000000000001,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834410,4732
6.6,percentage,ai_adoption_rate,professional_services,"(2020 6 ) finds that across AI-related technologies for all firms in the US economy, the aggregate AI adoption rate was 6.6%. The ABS data show that the adoption of the mentioned AI technologies ranges between 83.",51,7,0.8360000000000001,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834411,4734
95.0,percentage,productivity_improvement,professional_services,"Panel A displays changes in job satisfaction across quartiles of initial productivity, along with 95% confidence intervals. I report three measures: changes in satisfaction due to shifts in productivity (blue), changes in satisfaction due to shifts in",36,40,0.8360000000000001,2024,pattern_matching,[],Panel,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248078,3174
1.0,count,job_creation,professional_services,", 2020 18 ) reported that the most common internal barriers to AI adoption for European companies were: 1) difficulties hiring staff with the right skills (57% of surveyed establishments reporting this as a barrier)  2) cost of adoption (52%)  and 3) cost",56,8,0.8360000000000001,2024,pattern_matching,[],European,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834526,4895
57.0,percentage,ai_adoption_rate,professional_services,18 ) reported that the most common internal barriers to AI adoption for European companies were: 1) difficulties hiring staff with the right skills (57% of surveyed establishments reporting this as a barrier)  2) cost of adoption (52%)  and 3) cost of adapting operational processes (49%).,56,8,0.8360000000000001,2024,pattern_matching,[],European,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834527,4896
57.0,count,job_creation,professional_services,18 ) reported that the most common internal barriers to AI adoption for European companies were: 1) difficulties hiring staff with the right skills (57% of surveyed establishments reporting this as a barrier)  2) cost of adoption (52%)  and 3) cost of adapting operational processes (49%).,56,8,0.8360000000000001,2024,pattern_matching,[],European,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834528,4897
250.0,count,workforce_augmentation,professional_services,"For example, in 2021, in Finland, around 99% of firms with 250 or more employees purchased cloud services. By comparison, in Japan, in 2019 (the latest year for which data are available), only 49% of firms of the",86,7,0.8360000000000001,2021,pattern_matching,[],Finland,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834776,5237
0.0,count,workforce_augmentation,professional_services,"Survey of Innovation and Business Strategy addressed a sample of firms and industrial non-profit organisations with at least 20 employees and CAD 250 000 (Canadian dollars) in revenue (Canada, Statistics, 2019 1 ).",47,10,0.8360000000000001,2024,pattern_matching,[],Survey,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834332,4625
3.14,count,net_employment_change,professional_services,"Indeed, around 60% of enterprises hired employees with AI skills during this period (Figure 3.14). However, an almost universal finding from studies internationally is that a shortage of workforce skills presents a main bottleneck for firms seeki",81,7,0.8360000000000001,2024,pattern_matching,[],Indeed,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834742,5189
104.0,number,ai_implementation_count,professional_services,"more general AI systems, because they are applicable to or easily integrated with a wide variety of data text, images, even protein-folding structures104 and, once trained, they can either immediately or with just a small amount of retraining known as  fine-tuning  achieve state-of- the-art narrow AI p",30,2,0.8360000000000001,2024,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896150,1935
1.0,number,net_employment_change,professional_services,"The three asterisks (   ) and two asterisks (  ) signify statistical significance at the 1% and 5% levels, respectively. Pseudo R2 signifies the overall explanatory power of the regression, which may take values between zero and unity.",95,16,0.8360000000000001,2024,pattern_matching,[],Pseudo,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834820,5299
68.0,percentage,time_savings,professional_services,"While 86% of the surveyed enterprises in Japan use internal data, this is only the case for 68% of enterprises in Canada. At the same time, in the United States, most enterprises use data from customers and users as well as private data provider",77,3,0.8360000000000001,2024,pattern_matching,[],While,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834680,5109
22.0,count,workforce_augmentation,professional_services,"The use rate in the 100-299-employee size class is half the rate of the group with 1 000 to 1 999 employees (10% and 22%, respectively). Similarly, the rate of AI use in the group of firms with 1 000 to 1 999 employees is less than half of that in firms with 2 000 or m",48,9,0.8360000000000001,2024,pattern_matching,[],Similarly,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834369,4675
57.0,percentage,job_displacement,professional_services,"ai interactions, with slightly more conversations being labeled as augmentative (57%) than automative (43%). That said, we note an important caveat that users might edit and adjust the response they receive from Claude outside the cha",8,4,0.8360000000000001,2024,pattern_matching,[],Claude,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192351,5920
57.0,number,job_displacement,professional_services,"ai interactions, with slightly more conversations being labeled as augmentative (57%) than automative (43%). That said, we note an important caveat that users might edit and adjust the response they receive from Claude outside the ch",8,4,0.8360000000000001,2024,pattern_matching,[],Claude,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192352,5921
38.0,percentage,job_creation,professional_services,"This is followed by hiring external providers to develop the technology, though only 38% of enterprises have used this method. In-house development or modification of AI systems is much less common (about one in five enterprises).",55,5,0.8360000000000001,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834504,4865
38.0,number,ai_implementation_count,professional_services,"This is followed by hiring external providers to develop the technology, though only 38% of enterprises have used this method. In-house development or modification of AI systems is much less common (about one in five enterprises).",55,5,0.8360000000000001,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834505,4866
60.0,number,ai_implementation_count,professional_services,"research include that, in the 16 years from 2002 to 2018, annual AI patent applications increased by more than 100%, rising from 30 000 to more than 60 000 annually, and that over the same period, the share of all patent applications that contain AI grew from 9% to nearly 16%.",52,9,0.8360000000000001,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834445,4781
52.0,percentage,ai_adoption_rate,professional_services,companies were: 1) difficulties hiring staff with the right skills (57% of surveyed establishments reporting this as a barrier)  2) cost of adoption (52%)  and 3) cost of adapting operational processes (49%).,56,8,0.8360000000000001,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834529,4899
52.0,count,job_creation,professional_services,companies were: 1) difficulties hiring staff with the right skills (57% of surveyed establishments reporting this as a barrier)  2) cost of adoption (52%)  and 3) cost of adapting operational processes (49%).,56,8,0.8360000000000001,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834530,4900
3.0,number,job_creation,professional_services,"In absolute terms, AI-specific job postings increased from 3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2)",12,3,0.8360000000000001,2025,pattern_matching,[],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576641,10264
780.0,number,job_creation,professional_services,"In absolute terms, AI-specific job postings increased from 3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2).",12,3,0.8360000000000001,2025,pattern_matching,[],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576642,10265
1.0,count,ai_implementation_count,professional_services,"Some essential elements for deploying AI tend to be fully or partially centralized (Exhibit 1). For risk and compliance, as well as data governance, organizations often use a fully centralized model such as a center of excellence.",4,1,0.8360000000000001,2024,pattern_matching,[],Some,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963378,12001
44.0,number,workforce_augmentation,professional_services,"While it s clouded by the decline in the share of experienced workers, a silver lining might be that the increase in the share of workers aged 35-44 implies that labor productivity growth could pick up.",14,1,0.8360000000000001,2024,pattern_matching,[],While,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670961,11335
5.0,percentage,net_employment_change,professional_services,"The three asterisks (   ) and two asterisks (  ) signify statistical significance at the 1% and 5% levels, respectively. Pseudo R2 signifies the overall explanatory power of the regression, which may take values between zero and unity.",95,16,0.8360000000000001,2024,pattern_matching,[],Pseudo,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834820,5300
66.0,number,ai_implementation_count,professional_services,"ms or applications, except AI models that are used for research, development or prototyping activities before they are released on the market        (66)  general-purpose AI system  means an AI system which is based on a general-purpose AI model, that has the capability to serve a variety of purposes,",36,10,0.8360000000000001,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763541,12634
2010.0,number,job_creation,professional_services,"In absolute terms, AI-specific job postings increased from 3,780 unique instances in April 2010 to around 82,980 in 2025, despite declines in 2023 after several rounds of layoffs from tech giants (see Figure 2).",12,3,0.8360000000000001,2025,pattern_matching,[],April,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576642,10266
