original_id,value,unit,year,metric_type,context_preview,reason,confidence,proposed_action,kept_record_id
277,0.0,percentage,2020,general_rate,after 2020 can 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 3 (10.0%) 4 (13.3%) 13 (43.3%) 8 (26.7,ICT sector data - preserved,0.95,KEEP,
278,0.0,percentage,2024,general_rate,6.7%) 3 (10.0%) 4 (13.3%) 13 (43.3%) 8 (26.7%) 0 (0.0%) manufacturing 1 (3.3%) 0 (0.0%) 1 (3.3%) 1,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
279,0.0,percentage,2024,general_rate,8 (26.7%) 0 (0.0%) manufacturing 1 (3.3%) 0 (0.0%) 1 (3.3%) 1 (3.3%) 0 (0.0%) 7 (23.3%) 8 (26.7%,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
280,0.0,percentage,2024,general_rate,uring 1 (3.3%) 0 (0.0%) 1 (3.3%) 1 (3.3%) 0 (0.0%) 7 (23.3%) 8 (26.7%) 12 (40.0%) 0 (0.0%) 250+,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
281,0.0,percentage,2024,general_rate,3.3%) 0 (0.0%) 7 (23.3%) 8 (26.7%) 12 (40.0%) 0 (0.0%) 250+ ict 1 (3.3%) 3 (10.0%) 0 (0.0%) 1 (3.,ICT sector data - preserved,0.95,KEEP,
282,0.0,percentage,2024,general_rate,.0%) 0 (0.0%) 250+ ict 1 (3.3%) 3 (10.0%) 0 (0.0%) 1 (3.3%) 2 (6.7%) 4 (13.3%) 13 (43.3%) 6 (20.0,ICT sector data - preserved,0.95,KEEP,
283,0.0,percentage,2024,general_rate,3.3%) 2 (6.7%) 4 (13.3%) 13 (43.3%) 6 (20.0%) 0 (0.0%) manufacturing 4 (13.3%) 1 (3.3%) 2 (6.7%) 4,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
284,0.0,percentage,2024,general_rate,13.3%) 4 (13.3%) 9 (30.0%) 4 (13.3%) 2 (6.7%) 0 (0.0%) deu 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 0,ICT sector data - preserved,0.95,KEEP,
285,0.0,percentage,2024,general_rate,4 (13.3%) 2 (6.7%) 0 (0.0%) deu 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 1 (3.3%) 7 (23.3%,ICT sector data - preserved,0.95,KEEP,
286,0.0,percentage,2024,general_rate,2 (6.7%) 0 (0.0%) deu 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 1 (3.3%) 7 (23.3%) 15 (50.0,ICT sector data - preserved,0.95,KEEP,
287,0.0,percentage,2024,general_rate,0 (0.0%) deu 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 1 (3.3%) 7 (23.3%) 15 (50.0%) 7 (23.3,ICT sector data - preserved,0.95,KEEP,
288,0.0,percentage,2024,general_rate,deu 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 1 (3.3%) 7 (23.3%) 15 (50.0%) 7 (23.3%) 0 (0.0%,ICT sector data - preserved,0.95,KEEP,
289,0.0,percentage,2024,general_rate,0.0%) 1 (3.3%) 7 (23.3%) 15 (50.0%) 7 (23.3%) 0 (0.0%) manufacturing 2 (6.7%) 0 (0.0%) 2 (6.7%) 0,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
290,0.0,percentage,2024,general_rate,7 (23.3%) 0 (0.0%) manufacturing 2 (6.7%) 0 (0.0%) 2 (6.7%) 0 (0.0%) 1 (3.3%) 12 (40.0%) 9 (30.0,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
291,0.0,percentage,2024,general_rate,manufacturing 2 (6.7%) 0 (0.0%) 2 (6.7%) 0 (0.0%) 1 (3.3%) 12 (40.0%) 9 (30.0%) 3 (10.0%) 1 (3.3%,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
292,0.0,percentage,2024,general_rate,.0%) 3 (10.0%) 1 (3.3%) 250+ ict 1 (3.3%) 0 (0.0%) 5 (16.7%) 1 (3.3%) 7 (23.3%) 6 (20.0%) 2 (6.7%,ICT sector data - preserved,0.95,KEEP,
293,0.0,percentage,2024,general_rate,(6.7%) 3 (10.0%) 3 (10.0%) 4 (13.3%) 2 (6.7%) 0 (0.0%) fra 50-249 ict 0 (0.0%) 0 (0.0%) 1 (3.3%) 1,ICT sector data - preserved,0.95,KEEP,
294,0.0,percentage,2024,general_rate,4 (13.3%) 2 (6.7%) 0 (0.0%) fra 50-249 ict 0 (0.0%) 0 (0.0%) 1 (3.3%) 1 (3.3%) 9 (30.0%) 7 (23.3%,ICT sector data - preserved,0.95,KEEP,
295,0.0,percentage,2024,general_rate,2 (6.7%) 0 (0.0%) fra 50-249 ict 0 (0.0%) 0 (0.0%) 1 (3.3%) 1 (3.3%) 9 (30.0%) 7 (23.3%) 7 (23.3%,ICT sector data - preserved,0.95,KEEP,
296,0.0,percentage,2024,general_rate,(3.3%) 9 (30.0%) 7 (23.3%) 7 (23.3%) 5 (16.7%) 0 (0.0%) manufacturing 1 (3.3%) 0 (0.0%) 0 (0.0%) 0,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
297,0.0,percentage,2024,general_rate,5 (16.7%) 0 (0.0%) manufacturing 1 (3.3%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 1 (3.3%) 8 (26.7%) 8 (26.7%,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
298,0.0,percentage,2024,general_rate,0 (0.0%) manufacturing 1 (3.3%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 1 (3.3%) 8 (26.7%) 8 (26.7%) 12 (40.0,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
299,0.0,percentage,2024,general_rate,manufacturing 1 (3.3%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 1 (3.3%) 8 (26.7%) 8 (26.7%) 12 (40.0%) 0 (0.0%,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
300,0.0,percentage,2024,general_rate,0.0%) 1 (3.3%) 8 (26.7%) 8 (26.7%) 12 (40.0%) 0 (0.0%) 250+ ict 2 (6.7%) 0 (0.0%) 1 (3.3%) 1 (3.,ICT sector data - preserved,0.95,KEEP,
301,0.0,percentage,2024,general_rate,7%) 12 (40.0%) 0 (0.0%) 250+ ict 2 (6.7%) 0 (0.0%) 1 (3.3%) 1 (3.3%) 6 (20.0%) 6 (20.0%) 5 (16.7%,ICT sector data - preserved,0.95,KEEP,
302,0.0,percentage,2024,general_rate,(3.3%) 6 (20.0%) 6 (20.0%) 5 (16.7%) 9 (30.0%) 0 (0.0%) manufacturing 4 (13.3%) 1 (3.3%) 3 (10.0%) 4,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
303,0.0,percentage,2024,general_rate,4 (13.3%) 5 (16.7%) 2 (6.7%) gbr 50-249 ict 0 (0.0%) 0 (0.0%) 1 (3.3%) 7 (23.3%) 4 (13.3%) 3 (10.0%,ICT sector data - preserved,0.95,KEEP,
304,0.0,percentage,2024,general_rate,5 (16.7%) 2 (6.7%) gbr 50-249 ict 0 (0.0%) 0 (0.0%) 1 (3.3%) 7 (23.3%) 4 (13.3%) 3 (10.0%) 8 (26.7%,ICT sector data - preserved,0.95,KEEP,
305,0.0,percentage,2024,general_rate,23.3%) 4 (13.3%) 3 (10.0%) 8 (26.7%) 7 (23.3%) 0 (0.0%) manufacturing 3 (10.0%) 1 (3.3%) 2 (6.7%) 4,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
306,0.0,percentage,2024,general_rate,0.0%) 1 (3.3%) 2 (6.7%) 4 (13.3%) 6 (20.0%) 0 (0.0%) 6 (20.0%) 7 (23.3%) 1 (3.3%) 250+ ict 5 (16.7,ICT sector data - preserved,0.95,KEEP,
307,0.0,percentage,2024,general_rate,.3%) 1 (3.3%) 250+ ict 5 (16.7%) 1 (3.3%) 0 (0.0%) 1 (3.3%) 7 (23.3%) 8 (26.7%) 3 (10.0%) 5 (16.7%,ICT sector data - preserved,0.95,KEEP,
308,0.0,percentage,2024,general_rate,(3.3%) 7 (23.3%) 8 (26.7%) 3 (10.0%) 5 (16.7%) 0 (0.0%) manufacturing 10 (33.3%) 3 (10.0%) 2 (6.7%),Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
309,0.0,percentage,2024,general_rate,10.0%) 4 (13.3%) 3 (10.0%) 2 (6.7%) 3 (10.0%) 0 (0.0%) ita 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2,ICT sector data - preserved,0.95,KEEP,
310,0.0,percentage,2024,general_rate,2 (6.7%) 3 (10.0%) 0 (0.0%) ita 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 2 (6.7%) 8 (26.7%,ICT sector data - preserved,0.95,KEEP,
311,0.0,percentage,2024,general_rate,3 (10.0%) 0 (0.0%) ita 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 2 (6.7%) 8 (26.7%) 11 (36.7,ICT sector data - preserved,0.95,KEEP,
312,0.0,percentage,2024,general_rate,0 (0.0%) ita 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 2 (6.7%) 8 (26.7%) 11 (36.7%) 7 (23.3,ICT sector data - preserved,0.95,KEEP,
313,0.0,percentage,2024,general_rate,6.7%) 2 (6.7%) 8 (26.7%) 11 (36.7%) 7 (23.3%) 0 (0.0%) manufacturing 4 (13.3%) 2 (6.7%) 2 (6.7%) 4,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
314,0.0,percentage,2024,general_rate,13.3%) 4 (13.3%) 5 (16.7%) 6 (20.0%) 3 (10.0%) 0 (0.0%) 250+ ict 1 (3.3%) 0 (0.0%) 0 (0.0%) 3 (10.,ICT sector data - preserved,0.95,KEEP,
315,0.0,percentage,2024,general_rate,.0%) 3 (10.0%) 0 (0.0%) 250+ ict 1 (3.3%) 0 (0.0%) 0 (0.0%) 3 (10.0%) 8 (26.7%) 9 (30.0%) 5 (16.7%,ICT sector data - preserved,0.95,KEEP,
316,0.0,percentage,2024,general_rate,.0%) 0 (0.0%) 250+ ict 1 (3.3%) 0 (0.0%) 0 (0.0%) 3 (10.0%) 8 (26.7%) 9 (30.0%) 5 (16.7%) 4 (13.3%,ICT sector data - preserved,0.95,KEEP,
317,0.0,percentage,2024,general_rate,10.0%) 8 (26.7%) 9 (30.0%) 5 (16.7%) 4 (13.3%) 0 (0.0%) manufacturing 7 (23.3%) 1 (3.3%) 3 (10.0%) 2,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
318,0.0,percentage,2024,general_rate,3 (10.0%) 7 (23.3%) 1 (3.3%) jpn 50-249 ict 0 (0.0%) 0 (0.0%) 1 (3.3%) 3 (10.0%) 4 (13.3%) 9 (30.0%,ICT sector data - preserved,0.95,KEEP,
319,0.0,percentage,2024,general_rate,7 (23.3%) 1 (3.3%) jpn 50-249 ict 0 (0.0%) 0 (0.0%) 1 (3.3%) 3 (10.0%) 4 (13.3%) 9 (30.0%) 7 (23.3%,ICT sector data - preserved,0.95,KEEP,
320,0.0,percentage,2024,general_rate,10.0%) 4 (13.3%) 9 (30.0%) 7 (23.3%) 6 (20.0%) 0 (0.0%) manufacturing 5 (16.7%) 0 (0.0%) 0 (0.0%) 1,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
321,0.0,percentage,2024,general_rate,6 (20.0%) 0 (0.0%) manufacturing 5 (16.7%) 0 (0.0%) 0 (0.0%) 1 (3.3%) 2 (6.7%) 2 (6.7%) 12 (40.0,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
322,0.0,percentage,2024,general_rate,0 (0.0%) manufacturing 5 (16.7%) 0 (0.0%) 0 (0.0%) 1 (3.3%) 2 (6.7%) 2 (6.7%) 12 (40.0%) 8 (26.7,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
323,0.0,percentage,2024,general_rate,3.3%) 2 (6.7%) 2 (6.7%) 12 (40.0%) 8 (26.7%) 0 (0.0%) 250+ ict 3 (10.0%) 1 (3.3%) 3 (10.0%) 4 (13.,ICT sector data - preserved,0.95,KEEP,
324,0.0,percentage,2024,general_rate,13.3%) 6 (20.0%) 4 (13.3%) 3 (10.0%) 6 (20.0%) 0 (0.0%) manufacturing 13 (43.3%) 5 (16.7%) 1 (3.3%),Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
325,0.0,percentage,2024,general_rate,3.3%) 2 (6.7%) 1 (3.3%) 4 (13.3%) 4 (13.3%) 0 (0.0%) 0 (0.0%) usa 50-249 ict 0 (0.0%) 1 (3.3%) 0,ICT sector data - preserved,0.95,KEEP,
326,0.0,percentage,2024,general_rate,(6.7%) 1 (3.3%) 4 (13.3%) 4 (13.3%) 0 (0.0%) 0 (0.0%) usa 50-249 ict 0 (0.0%) 1 (3.3%) 0 (0.0%) 0,ICT sector data - preserved,0.95,KEEP,
327,0.0,percentage,2024,general_rate,4 (13.3%) 0 (0.0%) 0 (0.0%) usa 50-249 ict 0 (0.0%) 1 (3.3%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 4 (13.3%,ICT sector data - preserved,0.95,KEEP,
328,0.0,percentage,2024,general_rate,0 (0.0%) usa 50-249 ict 0 (0.0%) 1 (3.3%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 4 (13.3%) 5 (16.7%) 19 (63.3,ICT sector data - preserved,0.95,KEEP,
329,0.0,percentage,2024,general_rate,usa 50-249 ict 0 (0.0%) 1 (3.3%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 4 (13.3%) 5 (16.7%) 19 (63.3%) 1 (3.3%,ICT sector data - preserved,0.95,KEEP,
330,0.0,percentage,2024,general_rate,ict 0 (0.0%) 1 (3.3%) 0 (0.0%) 0 (0.0%) 0 (0.0%) 4 (13.3%) 5 (16.7%) 19 (63.3%) 1 (3.3%) manu,ICT sector data - preserved,0.95,KEEP,
331,0.0,percentage,2024,general_rate,(16.7%) 19 (63.3%) 1 (3.3%) manufacturing 0 (0.0%) 1 (3.3%) 0 (0.0%) 0 (0.0%) 3 (10.0%) 8 (26.7%,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
332,0.0,percentage,2024,general_rate,1 (3.3%) manufacturing 0 (0.0%) 1 (3.3%) 0 (0.0%) 0 (0.0%) 3 (10.0%) 8 (26.7%) 7 (23.3%) 10 (33.3,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
333,0.0,percentage,2024,general_rate,manufacturing 0 (0.0%) 1 (3.3%) 0 (0.0%) 0 (0.0%) 3 (10.0%) 8 (26.7%) 7 (23.3%) 10 (33.3%) 1 (3.3%,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
334,0.0,percentage,2024,general_rate,7%) 7 (23.3%) 10 (33.3%) 1 (3.3%) 250+ ict 0 (0.0%) 0 (0.0%) 1 (3.3%) 2 (6.7%) 3 (10.0%) 6 (20.0%,ICT sector data - preserved,0.95,KEEP,
335,0.0,percentage,2024,general_rate,3%) 10 (33.3%) 1 (3.3%) 250+ ict 0 (0.0%) 0 (0.0%) 1 (3.3%) 2 (6.7%) 3 (10.0%) 6 (20.0%) 6 (20.0%,ICT sector data - preserved,0.95,KEEP,
336,0.0,percentage,2024,general_rate,6.7%) 3 (10.0%) 6 (20.0%) 6 (20.0%) 12 (40.0%) 0 (0.0%) manufacturing 9 (30.0%) 3 (10.0%) 1 (3.3%) 3,Duplicate record (keeping first occurrence),0.9,REMOVE,264.0
337,0.0,percentage,2024,general_rate,ar with this concept yes can 50-249 ict 7 (23.3%) 0 (0.0%) 23 (76.7%) manufacturing 5 (16.7%) 0 (0.0...,ICT sector data - preserved,0.95,KEEP,
338,0.0,percentage,2024,general_rate,%) 0 (0.0%) 23 (76.7%) manufacturing 5 (16.7%) 0 (0.0%) 25 (83.3%) 250+ ict 4 (13.3%) 0 (0.0%) 26 (8...,ICT sector data - preserved,0.95,KEEP,
339,0.0,percentage,2024,general_rate,(16.7%) 0 (0.0%) 25 (83.3%) 250+ ict 4 (13.3%) 0 (0.0%) 26 (86.7%) manufacturing 15 (50.0%) 0 (0.0%)...,ICT sector data - preserved,0.95,KEEP,
340,0.0,percentage,2024,general_rate,) 0 (0.0%) 26 (86.7%) manufacturing 15 (50.0%) 0 (0.0%) 15 (50.0%) deu 50-249 ict 2 (6.7%) 0 (0.0%) ...,ICT sector data - preserved,0.95,KEEP,
341,0.0,percentage,2024,general_rate,0.0%) 0 (0.0%) 15 (50.0%) deu 50-249 ict 2 (6.7%) 0 (0.0%) 28 (93.3%) manufacturing 14 (46.7%) 0 (0....,ICT sector data - preserved,0.95,KEEP,
342,0.0,percentage,2024,general_rate,) 0 (0.0%) 28 (93.3%) manufacturing 14 (46.7%) 0 (0.0%) 16 (53.3%) 250+ ict 2 (6.7%) 0 (0.0%) 28 (93...,ICT sector data - preserved,0.95,KEEP,
343,0.0,percentage,2024,general_rate,4 (46.7%) 0 (0.0%) 16 (53.3%) 250+ ict 2 (6.7%) 0 (0.0%) 28 (93.3%) manufacturing 12 (40.0%) 0 (0.0%...,ICT sector data - preserved,0.95,KEEP,
344,0.0,percentage,2024,general_rate,) 0 (0.0%) 28 (93.3%) manufacturing 12 (40.0%) 0 (0.0%) 18 (60.0%) fra 50-249 ict 3 (10.0%) 0 (0.0%)...,ICT sector data - preserved,0.95,KEEP,
345,0.0,percentage,2024,general_rate,.0%) 0 (0.0%) 18 (60.0%) fra 50-249 ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 2 (6.7%) 0 (0.0%...,ICT sector data - preserved,0.95,KEEP,
346,0.0,percentage,2024,general_rate,0%) 0 (0.0%) 27 (90.0%) manufacturing 2 (6.7%) 0 (0.0%) 28 (93.3%) 250+ ict 0 (0.0%) 1 (3.3%) 29 (96...,ICT sector data - preserved,0.95,KEEP,
347,0.0,percentage,2024,general_rate,facturing 2 (6.7%) 0 (0.0%) 28 (93.3%) 250+ ict 0 (0.0%) 1 (3.3%) 29 (96.7%) manufacturing 5 (16.7%)...,ICT sector data - preserved,0.95,KEEP,
348,0.0,percentage,2024,general_rate,%) 1 (3.3%) 29 (96.7%) manufacturing 5 (16.7%) 0 (0.0%) 25 (83.3%) gbr 50-249 ict 5 (16.7%) 0 (0.0%)...,ICT sector data - preserved,0.95,KEEP,
349,0.0,percentage,2024,general_rate,.7%) 0 (0.0%) 25 (83.3%) gbr 50-249 ict 5 (16.7%) 0 (0.0%) 25 (83.3%) manufacturing 11 (36.7%) 0 (0....,ICT sector data - preserved,0.95,KEEP,
350,0.0,percentage,2024,general_rate,) 0 (0.0%) 25 (83.3%) manufacturing 11 (36.7%) 0 (0.0%) 19 (63.3%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (9...,ICT sector data - preserved,0.95,KEEP,
351,0.0,percentage,2024,general_rate,(36.7%) 0 (0.0%) 19 (63.3%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 9 (30.0%) 0 (0.0%) ...,ICT sector data - preserved,0.95,KEEP,
352,0.0,percentage,2024,general_rate,%) 0 (0.0%) 27 (90.0%) manufacturing 9 (30.0%) 0 (0.0%) 21 (70.0%) ita 50-249 ict 9 (30.0%) 0 (0.0%)...,ICT sector data - preserved,0.95,KEEP,
353,0.0,percentage,2024,general_rate,.0%) 0 (0.0%) 21 (70.0%) ita 50-249 ict 9 (30.0%) 0 (0.0%) 21 (70.0%) manufacturing 13 (43.3%) 0 (0....,ICT sector data - preserved,0.95,KEEP,
354,0.0,percentage,2024,general_rate,) 0 (0.0%) 21 (70.0%) manufacturing 13 (43.3%) 0 (0.0%) 17 (56.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96...,ICT sector data - preserved,0.95,KEEP,
355,0.0,percentage,2024,general_rate,3 (43.3%) 0 (0.0%) 17 (56.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96.7%) manufacturing 11 (36.7%) 0 (0.0%...,ICT sector data - preserved,0.95,KEEP,
356,0.0,percentage,2024,general_rate,) 0 (0.0%) 29 (96.7%) manufacturing 11 (36.7%) 0 (0.0%) 19 (63.3%) jpn 50-249 ict 6 (20.0%) 0 (0.0%)...,ICT sector data - preserved,0.95,KEEP,
