value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
35.0,number,operational_cost,financial_services,Greater innovation and productivity in this sector could help countries increase exports and lower the cost of goods for their citizens.,3,2,0.38,2024,pattern_matching,"[""Invalid unit 'number' for operational_cost""]",Greater,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448585
17.0,percentage,productivity_improvement,energy_utilities,"In the UK, 17% of the total productive capacity that can be unlocked by GAI comes from the education, health, and social work sectors   the most out of any industry",4,1,0.7685714285714286,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448585
17.0,number,productivity_improvement,energy_utilities,"In the UK, 17% of the total productive capacity that can be unlocked by GAI comes from the education, health, and social work sectors   the most out of any industr",4,1,0.3842857142857143,2024,pattern_matching,"[""Invalid unit 'number' for productivity_improvement""]",,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448586
16.0,percentage,ai_budget_percentage,energy_utilities,"In the US, this figure is 16%. GAI-powered tools can reduce administrative work for healthcare professionals and teachers, and lead to innovative offerings like personalized healt",4,1,0.6148571428571429,2024,pattern_matching,['Missing required context keywords'],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448587
16.0,number,ai_implementation_count,energy_utilities,"In the US, this figure is 16%. GAI-powered tools can reduce administrative work for healthcare professionals and teachers, and lead to innovative offerings like personalized heal",4,1,0.6148571428571429,2024,pattern_matching,['Missing required context keywords'],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448588
70.0,percentage,workforce_augmentation,professional_services,"GAI tools are helping workers with idea generation and brainstorming, content",5,5,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448588
70.0,number,workforce_augmentation,professional_services,"GAI tools are helping workers with idea generation and brainstorming, content",5,5,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448589
60.0,percentage,job_creation,professional_services,"GAI tools are helping workers with idea generation and brainstorming, content creation and design, and product develop",5,5,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448590
60.0,number,job_creation,professional_services,"GAI tools are helping workers with idea generation and brainstorming, content creation and design, and product develo",5,5,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448591
54.0,percentage,job_creation,professional_services,"GAI tools are helping workers with idea generation and brainstorming, content creation and design, and product development and customization. As G",5,5,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448591
54.0,number,job_creation,professional_services,"GAI tools are helping workers with idea generation and brainstorming, content creation and design, and product development and customization. As",5,5,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448592
5.0,number,job_creation,professional_services,"Our data shows that workers skilled in GAI are 5x more likely than others to develop skills like creative ideation, design thinking, and emotional intelligence.",5,5,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448593
2.0,number,ai_implementation_count,professional_services,,5,6,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448594
620.0,number,ai_implementation_count,professional_services,,5,6,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448595
2.0,number,ai_implementation_count,education,"² Access Partnership carried out a survey of 2,620 businesses in the US, India, the UK, France and Germany in order to analyze businesses  use of generative AI as well as barriers to adoption.",5,23,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Access Partnership,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448595
620.0,number,ai_implementation_count,education,"² Access Partnership carried out a survey of 2,620 businesses in the US, India, the UK, France and Germany in order to analyze businesses  use of generative AI as well as barriers to adoption.",5,23,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Access Partnership,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448596
76.0,percentage,time_savings,transportation_logistics,Companies are reinvesting these time savings into cu,6,1,0.76,2024,pattern_matching,[],Companies,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448597
76.0,count,ai_implementation_count,transportation_logistics,Companies are reinvesting these time savings into c,6,1,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Companies,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448598
10.0,count,ai_implementation_count,professional_services,Businesses using GAI are seeing growth and returns in their bottom lines: half of the companies surveyed reported a revenue boost of 10% or more after adopting GAI solutions over a 24 month period.,6,2,0.76,2024,pattern_matching,[],Businesses,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448598
24.0,count,ai_implementation_count,professional_services,growth and returns in their bottom lines: half of the companies surveyed reported a revenue boost of 10% or more after adopting GAI solutions over a 24 month period.,6,2,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448599
63.0,percentage,job_creation,unknown,"Among businesses considering the impact of technology like GAI in their workforce planning, 63% plan to increase headcount through hiring or greater retention.",7,2,0.7,2024,pattern_matching,[],Among,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448600
63.0,number,job_creation,unknown,"Among businesses considering the impact of technology like GAI in their workforce planning, 63% plan to increase headcount through hiring or greater retention.",7,2,0.7,2024,pattern_matching,[],Among,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448601
2024.0,number,ai_implementation_count,information_communication_technology,"LinkedIn and Microsoft s 2024 Work Trend Index Report found that many people are overwhelmed at work   and they re turning to AI for relief. In a survey of 31,000 people across 31",7,3,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],Microsoft,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448602
31.0,number,ai_implementation_count,information_communication_technology,"In a survey of 31,000 people across 31 countries, 68% of respondents say they struggle with the pace and volume of work, and 46% feel burned out. Using AI tools can he",7,3,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448603
0.0,number,ai_implementation_count,information_communication_technology,"In a survey of 31,000 people across 31 countries, 68% of respondents say they struggle with the pace and volume of work, and 46% feel burned out. Using AI tools can help r",7,3,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448603
68.0,percentage,ai_adoption_rate,information_communication_technology,"In a survey of 31,000 people across 31 countries, 68% of respondents say they struggle with the pace and volume of work, and 46% feel burned out. Using AI tools can help reduce this stress: users say AI",7,3,0.8429473684210527,2024,pattern_matching,[],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448604
68.0,number,ai_implementation_count,information_communication_technology,"In a survey of 31,000 people across 31 countries, 68% of respondents say they struggle with the pace and volume of work, and 46% feel burned out. Using AI tools can help reduce this stress: users say AI",7,3,0.6743578947368422,2024,pattern_matching,['Missing required context keywords'],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448605
46.0,percentage,ai_adoption_rate,information_communication_technology,"In a survey of 31,000 people across 31 countries, 68% of respondents say they struggle with the pace and volume of work, and 46% feel burned out. Using AI tools can help reduce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be mo",7,3,0.8429473684210527,2024,pattern_matching,[],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448606
46.0,number,ai_implementation_count,information_communication_technology,"In a survey of 31,000 people across 31 countries, 68% of respondents say they struggle with the pace and volume of work, and 46% feel burned out. Using AI tools can help reduce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be m",7,3,0.6743578947368422,2024,pattern_matching,['Missing required context keywords'],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448606
90.0,percentage,ai_adoption_rate,information_communication_technology,"Using AI tools can help reduce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be more creative (84%), and enjoy their work more (83%).",7,3,0.7663157894736842,2024,pattern_matching,[],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448607
90.0,number,job_creation,information_communication_technology,"Using AI tools can help reduce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be more creative (84%), and enjoy their work more (83%).",7,3,0.7663157894736842,2024,pattern_matching,[],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448608
85.0,percentage,ai_adoption_rate,information_communication_technology,"Using AI tools can help reduce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be more creative (84%), and enjoy their work more (83%).",7,3,0.7663157894736842,2024,pattern_matching,[],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448609
85.0,number,job_creation,information_communication_technology,"Using AI tools can help reduce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be more creative (84%), and enjoy their work more (83%).",7,3,0.7663157894736842,2024,pattern_matching,[],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448609
84.0,percentage,ai_adoption_rate,information_communication_technology,"Using AI tools can help reduce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be more creative (84%), and enjoy their work more (83%).",7,3,0.7663157894736842,2024,pattern_matching,[],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448610
84.0,number,job_creation,information_communication_technology,"Using AI tools can help reduce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be more creative (84%), and enjoy their work more (83%).",7,3,0.7663157894736842,2024,pattern_matching,[],Using,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448611
83.0,percentage,job_creation,information_communication_technology,"ce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be more creative (84%), and enjoy their work more (83%).",7,3,0.7663157894736842,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448611
83.0,number,job_creation,information_communication_technology,"ce this stress: users say AI helps them save time (90%), focus on their most important work (85%), be more creative (84%), and enjoy their work more (83%).",7,3,0.7663157894736842,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448612
60.0,number,job_creation,information_communication_technology,"Similarly, a survey conducted by GitHub found that between 60 75% of software developers reported feeling more fulfilled with their job, less frustrated when coding, and able to focus on more satisfying work whe",7,3,0.8429473684210527,2024,pattern_matching,[],Similarly,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448613
75.0,percentage,job_creation,information_communication_technology,"Similarly, a survey conducted by GitHub found that between 60 75% of software developers reported feeling more fulfilled with their job, less frustrated when coding, and able to focus on more satisfying work when us",7,3,0.8429473684210527,2024,pattern_matching,[],Similarly,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448614
75.0,number,job_creation,information_communication_technology,"Similarly, a survey conducted by GitHub found that between 60 75% of software developers reported feeling more fulfilled with their job, less frustrated when coding, and able to focus on more satisfying work when u",7,3,0.8429473684210527,2024,pattern_matching,[],Similarly,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448614
90.0,percentage,ai_adoption_rate,professional_services,"SMBs, which represent over 90 percent of businesses globally, are critical to realizing the full economic benefits of GAI but lag behind large businesses in adoption The massive economic",8,3,0.76,2024,pattern_matching,[],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448615
90.0,number,ai_implementation_count,professional_services,"SMBs, which represent over 90 percent of businesses globally, are critical to realizing the full economic benefits of GAI but lag behind large businesses in adoption The massive e",8,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448616
1.0,count,ai_implementation_count,professional_services,"When SMBs   or companies with fewer than 1,000 employees   have implemented GAI technology, they may be making better use of it than large firms. SMBs are more likely to use GAI tools for inno",8,3,0.76,2024,pattern_matching,[],When,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448616
0.0,count,ai_implementation_count,professional_services,"When SMBs   or companies with fewer than 1,000 employees   have implemented GAI technology, they may be making better use of it than large firms. SMBs are more likely to use GAI tools for innovative tasks l",8,3,0.8360000000000001,2024,pattern_matching,[],When,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448617
41.0,percentage,ai_adoption_rate,professional_services,"Despite this, only 41% of SMBs are actively leveraging these tools, compared to 48% of large businesses.",8,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Despite,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448618
41.0,number,ai_implementation_count,professional_services,"Despite this, only 41% of SMBs are actively leveraging these tools, compared to 48% of large businesses.",8,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Despite,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448618
48.0,percentage,ai_adoption_rate,professional_services,"Despite this, only 41% of SMBs are actively leveraging these tools, compared to 48% of large businesses.",8,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Despite,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448619
48.0,number,ai_implementation_count,professional_services,"Despite this, only 41% of SMBs are actively leveraging these tools, compared to 48% of large businesses.",8,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Despite,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448620
83.0,percentage,ai_adoption_rate,government_public,"Compared to small businesses, medium firms have greater access to critical resources like high-quality data (83% compared to 73% of small businesses) and scalable cloud infrastructure (85% vs.",8,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Compared,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448621
83.0,count,ai_implementation_count,government_public,"Compared to small businesses, medium firms have greater access to critical resources like high-quality data (83% compared to 73% of small businesses) and scalable cloud infrastructure (85% vs.",8,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Compared,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448621
73.0,percentage,ai_adoption_rate,government_public,"Compared to small businesses, medium firms have greater access to critical resources like high-quality data (83% compared to 73% of small businesses) and scalable cloud infrastructure (85% vs.",8,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Compared,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448622
