original_id,value,unit,year,metric_type,context_preview,reason,confidence
5543,0.7,percentage,2023,percentages,between the top two models shrank from 4.9% in 2023 to just 0.7% in 2024. the ai landscape is becomi...,Passed all validation checks,0.85
5544,74.4,percentage,2025,percentages,"approach dramatically improved performance, with o1 scoring 74.4% on an international mathematical o...",Passed all validation checks,0.85
5545,9.3,percentage,2025,cost,"athematical olympiad qualifying exam, compared to gpt-4o’s 9.3%. however, this enhanced reasoning co...",Passed all validation checks,0.85
5546,8.8,percentage,2025,percentages,", a rigorous academic test where the top system scores just 8.80%; frontiermath, a complex mathemati...",Passed all validation checks,0.85
5547,2.0,percentage,2025,percentages,"complex mathematics benchmark where ai systems solve only 2% of problems; and bigcodebench, a coding...",Passed all validation checks,0.85
5548,35.5,percentage,2025,percentages,"igcodebench, a coding benchmark where ai systems achieve a 35.5% success rate—well below the human s...",Passed all validation checks,0.85
5549,97.0,percentage,2025,percentages,ieve a 35.5% success rate—well below the human standard of 97%. 7. high-quality ai video generators ...,Passed all validation checks,0.85
5550,60.0,percentage,2022,percentages,"in 2022, the smallest model registering a score higher than 60% on mmlu was palm, with 540 billion p...",Passed all validation checks,0.85
5551,56.4,percentage,2024,growth_rate,i-related incidents rose to 233 in 2024—a record high and a 56.4% increase over 2023. chapter 2: tec...,Passed all validation checks,0.85
5552,64.0,percentage,2025,percentages,"e, and cybersecurity were top of mind for leaders with only 64%, 63%, and 60% of respondents, respec...",Passed all validation checks,0.85
5553,63.0,percentage,2025,percentages,"d cybersecurity were top of mind for leaders with only 64%, 63%, and 60% of respondents, respectivel...",Passed all validation checks,0.85
5554,60.0,percentage,2025,percentages,"curity were top of mind for leaders with only 64%, 63%, and 60% of respondents, respectively, citing...",Passed all validation checks,0.85
5555,7.0,percentage,2025,percentages,"dataset, the proportion of restricted tokens jumped from 5–7% to 20–33%. this decline has consequenc...",Passed all validation checks,0.85
5556,33.0,percentage,2025,percentages,the proportion of restricted tokens jumped from 5–7% to 20–33%. this decline has consequences for da...,Passed all validation checks,0.85
5557,37.0,percentage,2023,growth_rate,nsparency score among major model developers increased from 37% in october 2023 to 58% in may 2024. ...,Passed all validation checks,0.85
5558,58.0,percentage,2023,growth_rate,ajor model developers increased from 37% in october 2023 to 58% in may 2024. while these gains are p...,Passed all validation checks,0.85
5559,28.8,percentage,2023,growth_rate,"rai papers accepted at leading ai conferences increased by 28.8%, from 992 in 2023 to 1,278 in 2024,...",Passed all validation checks,0.85
5560,26.0,percentage,2025,investment,ights 1. global private ai investment hits record high with 26% growth. corporate ai investment reac...,Passed all validation checks,0.85
5561,44.5,percentage,2024,investment,"d $252.3 billion in 2024, with private investment climbing 44.5% and mergers and acquisitions up 12....",Passed all validation checks,0.85
5562,12.1,percentage,2025,investment,e investment climbing 44.5% and mergers and acquisitions up 12.1% from the previous year. the sector...,Passed all validation checks,0.85
5563,18.7,percentage,2024,percentages,"vestment in generative ai reached $33.9 billion in 2024, up 18.7% from 2023 and over 8.5 times highe...",Passed all validation checks,0.85
5564,20.0,percentage,2022,investment,igher than 2022 levels. the sector now represents more than 20% of all ai-related private investment...,Passed all validation checks,0.85
5566,55.0,percentage,2023,percentages,"reporting ai use by their organizations jumped to 78% from 55% in 2023. similarly, the number of res...",Passed all validation checks,0.85
5567,33.0,percentage,2023,percentages,i in at least one business function more than doubled—from 33% in 2023 to 71% last year. chapter 4: ...,Passed all validation checks,0.85
5568,71.0,percentage,2023,percentages,one business function more than doubled—from 33% in 2023 to 71% last year. chapter 4: economy artifi...,Passed all validation checks,0.85
5569,49.0,percentage,2025,percentages,ess function estimate the benefits as being at low levels. 49% of respondents whose organizations us...,Passed all validation checks,0.85
5571,41.0,percentage,2025,cost,"by supply chain management (43%) and software engineering (41%), but most of them report cost saving...",Passed all validation checks,0.85
5573,71.0,percentage,2025,adoption_rate,"ort cost savings of less than 10%. with regard to revenue, 71% of respondents using ai in marketing ...",Passed all validation checks,0.85
5575,57.0,percentage,2025,revenue,"report revenue gains, 63% in supply chain management, and 57% in service operations, but the most co...",Passed all validation checks,0.85
5576,5.0,percentage,2025,revenue,but the most common level of revenue increases is less than 5%. 6. use of ai shows dramatic shifts b...,Passed all validation checks,0.85
5577,20.8,percentage,2013,percentages,". since surpassing japan in 2013, when china accounted for 20.8% of global installations, its share ...",Passed all validation checks,0.85
5578,51.1,percentage,2025,percentages,"d for 20.8% of global installations, its share has risen to 51.1%. while china continues to install ...",Passed all validation checks,0.85
5579,2.8,percentage,2017,percentages,"e common. in 2017, collaborative robots represented a mere 2.8% of all new industrial robot installa...",Passed all validation checks,0.85
5580,10.5,percentage,2023,percentages,"ew industrial robot installations, a figure that climbed to 10.5% by 2023. similarly, 2023 saw a ris...",Passed all validation checks,0.85
5581,96.0,percentage,2025,percentages,. openai’s recently released o1 set a new state- of-the-art 96.0% on the medqa benchmark—a 5.8 perce...,Passed all validation checks,0.85
5582,31.0,percentage,2025,percentages,"ence databases has grown significantly, including uniprot (31%), pdb (23%), and alphafold (585%). th...",Passed all validation checks,0.85
5583,23.0,percentage,2025,percentages,"ases has grown significantly, including uniprot (31%), pdb (23%), and alphafold (585%). this expansi...",Passed all validation checks,0.85
5584,585.0,percentage,2025,percentages,"icantly, including uniprot (31%), pdb (23%), and alphafold (585%). this expansion has important impl...",Passed all validation checks,0.85
5585,21.3,percentage,2024,growth_rate,"tries, ai mentions in legislative proceedings increased by 21.3% in 2024, rising to 1,889 from 1,557...",Passed all validation checks,0.85
5587,52.0,percentage,2022,percentages,nd services as more beneficial than harmful has risen from 52% in 2022 to 55% in 2024. 2. the expect...,Passed all validation checks,0.85
5588,55.0,percentage,2022,percentages,more beneficial than harmful has risen from 52% in 2022 to 55% in 2024. 2. the expectation and ackno...,Passed all validation checks,0.85
5589,17.0,percentage,2022,percentages,"s perception since 2022, with the largest jumps in canada (17%) and germany (15%). 3. skepticism abo...",Passed all validation checks,0.85
5590,15.0,percentage,2022,percentages,"e 2022, with the largest jumps in canada (17%) and germany (15%). 3. skepticism about the ethical co...",Passed all validation checks,0.85
5591,50.0,percentage,2023,percentages,"onfidence that ai companies protect personal data fell from 50% in 2023 to 47% in 2024. likewise, fe...",Passed all validation checks,0.85
5592,47.0,percentage,2023,percentages,"ai companies protect personal data fell from 50% in 2023 to 47% in 2024. likewise, fewer people toda...",Passed all validation checks,0.85
5598,36.0,percentage,2025,percentages,"anada (40%), the united states (39%), and the netherlands (36%). chapter 7: education (cont’d) chapt...",Passed all validation checks,0.85
5599,109.1,billions_usd,2024,investment,"tivity impacts. in 2024, u.s. private ai investment grew to $109.1 billion—nearly 12 times china’s $...",Passed all validation checks,0.85
5600,9.3,billions_usd,2025,investment,i investment grew to $109.1 billion—nearly 12 times china’s $9.3 billion and 24 times the u.k.’s $4....,Passed all validation checks,0.85
5601,4.5,billions_usd,2025,dollar_amounts,arly 12 times china’s $9.3 billion and 24 times the u.k.’s $4.5 billion. generative ai saw particula...,Passed all validation checks,0.85
5602,33.9,billions_usd,2023,investment,"generative ai saw particularly strong momentum, attracting $33.9 billion globally in private investm...",Passed all validation checks,0.85
5603,2.4,billions_usd,2025,dollar_amounts,"ention, governments are investing at scale: canada pledged $2.4 billion, china launched a $47.5 bill...",Passed all validation checks,0.85
5604,47.5,billions_usd,2025,dollar_amounts,"ing at scale: canada pledged $2.4 billion, china launched a $47.5 billion semiconductor fund, france...",Passed all validation checks,0.85
5605,1.25,billions_usd,2025,dollar_amounts,"nductor fund, france committed €109 billion, india pledged $1.25 billion, and saudi arabia’s project...",Passed all validation checks,0.85
5606,100.0,billions_usd,2025,dollar_amounts,"lion, and saudi arabia’s project transcendence represents a $100 billion initiative. 9. ai and compu...",Passed all validation checks,0.85
5607,20.0,usd,2022,dollar_amounts,"mark for assessing language model performance, dropped from $20.00 per million tokens in november 20...",Passed all validation checks,0.85
5608,0.07,usd,2022,dollar_amounts,ed from $20.00 per million tokens in november 2022 to just $0.07 per million tokens by october 2024 ...,Passed all validation checks,0.85
5609,252.3,billions_usd,2024,investment,"ecord high with 26% growth. corporate ai investment reached $252.3 billion in 2024, with private inv...",Passed all validation checks,0.85
5610,33.9,billions_usd,2024,investment,"funding soars. private investment in generative ai reached $33.9 billion in 2024, up 18.7% from 2023...",Passed all validation checks,0.85
5612,9.3,billions_usd,2024,dollar_amounts,"109.1 billion in 2024, nearly 12 times higher than china’s $9.3 billion and 24 times the u.k.’s $4.5...",Passed all validation checks,0.85
5614,25.4,billions_usd,2023,dollar_amounts,"ined total of china and the european union plus the u.k. by $25.4 billion, expanding on its $21.8 bi...",Passed all validation checks,0.85
5615,21.8,billions_usd,2023,dollar_amounts,"ean union plus the u.k. by $25.4 billion, expanding on its $21.8 billion gap in 2023. 4. use of ai c...",Passed all validation checks,0.85
5616,1.6,billions_usd,2025,energy,tracting interest in nuclear energy. microsoft announced a $1.6 billion deal to revive the three mil...,Passed all validation checks,0.85
5619,117.0,billions_usd,2025,dollar_amounts,"on fund to boost semiconductor production. france committed $117 billion to ai infrastructure, india...",Passed all validation checks,0.85
5626,15.0,usd,2024,cost,"benchmark than mmlu. there, inference costs declined from $15 per million tokens in may 2024 to $0.1...",Passed all validation checks,0.85
5627,0.12,usd,2024,cost,costs declined from $15 per million tokens in may 2024 to $0.12 per million tokens by december 2024 ...,Passed all validation checks,0.85
5628,100.0,millions_usd,2024,dollar_amounts,"tman, for instance, indicated that training gpt-4 exceeded $100 million. in july 2024, anthropic ceo...",Passed all validation checks,0.85
5629,1.0,billions_usd,2025,cost,dario amodei noted that model training runs costing around $1 billion were already underway. even mo...,Passed all validation checks,0.85
5630,6.0,millions_usd,2025,cost,"nt models, such as deepseek-v3, reportedly cost less—about $6 million—but overall, training remains ...",Passed all validation checks,0.85
5631,670.0,usd,2019,cost,"ure that underpins virtually every modern llm, cost around $670 to train. roberta large, released in...",Passed all validation checks,0.85
5632,160.0,usd,2023,cost,"comprehension benchmarks like squad and glue, cost around $160,000 to train. fast-forward to 2023, a...",Passed all validation checks,0.85
5633,79.0,millions_usd,2024,cost,nd training costs for openai’s gpt-4 were estimated around $79 million. one of the few 2024 models f...,Passed all validation checks,0.85
5634,170.0,millions_usd,2025,cost,"aining costs was llama 3.1-405b, with an estimated cost of $170 million. as the ai landscape grows m...",Passed all validation checks,0.85
5635,650.0,millions_usd,2025,dollar_amounts,"ter the model’s release, microsoft acquired inflection for $650 million. figure 2.1.6 source: inflec...",Passed all validation checks,0.85
5636,2.5,usd,2025,cost,"th a financial and latency cost. for example, gpt-4o costs $2.50 per 1 million input tokens and $10 ...",Passed all validation checks,0.85
5637,10.0,usd,2025,cost,"example, gpt-4o costs $2.50 per 1 million input tokens and $10 per 1 million output tokens. converse...",Passed all validation checks,0.85
5638,15.0,usd,2025,cost,"and $10 per 1 million output tokens. conversely, o1 costs $15 per 1 million input tokens and $60 per...",Passed all validation checks,0.85
5639,60.0,usd,2025,cost,"s. conversely, o1 costs $15 per 1 million input tokens and $60 per 1 million output tokens.8 moreove...",Passed all validation checks,0.85
5640,200.0,usd,2024,dollar_amounts,"he full version of o1 (as well as access to chatgpt pro, a $200 monthly subscription enabling access...",Passed all validation checks,0.85
5642,30.0,usd,2026,dollar_amounts,"s, which is set for production in 2026 at a price of under $30,000. tesla also unveiled the robovan,...",Passed all validation checks,0.85
5643,30.0,usd,2025,dollar_amounts,"cities in china (figure 2.9.12). with a price tag of just $30,000 and a battery-swapping system, the...",Passed all validation checks,0.85
5644,10.0,billions_usd,2025,investment,erprises—particularly those with annual revenues exceeding $10 billion—demonstrated higher total inv...,Passed all validation checks,0.85
5646,30.0,billions_usd,2025,revenue,"t into rai. notably, 27% of organizations with $10 billion–$30 billion in revenue and 21% of those e...",Passed all validation checks,0.85
5648,10.0,millions_usd,2025,revenue,n in revenue and 21% of those exceeding $30 billion invest $10 million–$25 million in rai. these fin...,Passed all validation checks,0.85
5649,25.0,millions_usd,2025,dollar_amounts,and 21% of those exceeding $30 billion invest $10 million–$25 million in rai. these findings suggest...,Passed all validation checks,0.85
5650,500.0,millions_usd,2025,revenue,"s from 1,500 organizations, each with revenues of at least $500 million, were collected from 20 coun...",Passed all validation checks,0.85
5659,35.0,billions_usd,2024,dollar_amounts,"e event type image jan 16, 2024 synopsys acquires ansys for $35 billion to improve silicon-to-system...",Passed all validation checks,0.85
5660,2.0,billions_usd,2024,revenue,"psys, 2024 feb 21, 2024 reports claim that openai surpassed $2 billion in annualized revenue in dece...",Passed all validation checks,0.85
5661,675.0,millions_usd,2024,investment,"24 feb 29, 2024 figure ai, a humanoid robot startup, raises $675 million at a valuation of $2.6 bill...",Passed all validation checks,0.85
5662,2.6,billions_usd,2025,investment,"anoid robot startup, raises $675 million at a valuation of $2.6 billion. investment/funding figure 4...",Passed all validation checks,0.85
5664,1.1,billions_usd,2025,investment,"4 coreweave, an ai cloud infrastructure startup, secures a $1.1 billion funding round at a valuation...",Passed all validation checks,0.85
5665,19.0,billions_usd,2024,investment,"p, secures a $1.1 billion funding round at a valuation of $19 billion. investment/funding figure 4.1...",Passed all validation checks,0.85
5666,1.0,billions_usd,2024,investment,"view may 21, 2024 scale ai, a data-labeling startup, raises $1 billion and reaches a valuation of $1...",Passed all validation checks,0.85
5667,13.8,billions_usd,2024,investment,"ling startup, raises $1 billion and reaches a valuation of $13.8 billion. investment/funding figure ...",Passed all validation checks,0.85
5668,640.0,millions_usd,2025,investment,"mistral ai, a french open-source ai model startup, raises $640 million at a valuation of $6 billion....",Passed all validation checks,0.85
5669,6.0,billions_usd,2025,investment,"ce ai model startup, raises $640 million at a valuation of $6 billion. investment/funding figure 4.1...",Passed all validation checks,0.85
5670,410.7,millions_usd,2025,dollar_amounts,"eraging ai for medical data analysis, goes public, raising $410.7 million and achieving an implied v...",Passed all validation checks,0.85
5671,6.0,billions_usd,2024,investment,$410.7 million and achieving an implied valuation of over $6 billion. investment/funding figure 4.1....,Passed all validation checks,0.85
5673,5.5,billions_usd,2024,investment,"ications, raises $500 million in funding at a valuation of $5.5 billion. investment/funding figure 4...",Passed all validation checks,0.85
5674,2.5,billions_usd,2024,dollar_amounts,l to buy out character.ai’s shareholders for approximately $2.5 billion. acquisition figure 4.1.10 s...,Passed all validation checks,0.85
5676,2.8,billions_usd,2024,investment,"g in fast inference, raises $640 million at a valuation of $2.8 billion. investment/funding figure 4...",Passed all validation checks,0.85
5677,665.0,millions_usd,2024,dollar_amounts,"ilo ai, europe’s largest private ai lab, for approximately $665 million. acquisition figure 4.1.12 s...",Passed all validation checks,0.85
5679,1.6,billions_usd,2024,revenue,"source: salesforce, 2024 sep 20, 2024 microsoft announces a $1.6 billion deal with constellation ene...",Passed all validation checks,0.85
5680,6.6,billions_usd,2024,investment,"figure 4.1.15 source: npr, 2024 oct 2, 2024 openai raises $6.6 billion at a valuation of $157 billio...",Passed all validation checks,0.85
5681,157.0,billions_usd,2024,investment,"24 oct 2, 2024 openai raises $6.6 billion at a valuation of $157 billion. investment/funding figure ...",Passed all validation checks,0.85
5682,4.0,billions_usd,2025,investment,"hropic expands its partnership with aws with an additional $4 billion investment from amazon, bringi...",Passed all validation checks,0.85
5683,8.0,billions_usd,2024,investment,"l $4 billion investment from amazon, bringing the total to $8 billion. partnership figure 4.1.20 sou...",Passed all validation checks,0.85
5684,10.0,billions_usd,2024,investment,"17, 2024 databricks, an ai data analytics company, raises $10 billion at a valuation of $62 billion....",Passed all validation checks,0.85
5685,62.0,billions_usd,2025,investment,"ta analytics company, raises $10 billion at a valuation of $62 billion. investment/funding figure 4....",Passed all validation checks,0.85
5687,9.0,billions_usd,2025,investment,"ed search products, raises $500 million at a valuation of $9 billion. investment/funding figure 4.1....",Passed all validation checks,0.85
5689,12.0,billions_usd,2025,investment,"nnounces a $6 billion funding round, bringing the total to $12 billion at a valuation of over $40 bi...",Passed all validation checks,0.85
5690,40.0,billions_usd,2024,investment,", bringing the total to $12 billion at a valuation of over $40 billion. investment/funding figure 4....",Passed all validation checks,0.85
5691,700.0,millions_usd,2024,growth_rate,"024 dec 30, 2024 nvidia acquires israeli startup run:ai for $700 million to increase its gpu optimiz...",Passed all validation checks,0.85
5693,1.5,millions_usd,2013,investment,e investment trends in ai startups that have received over $1.5 million in investment since 2013. gl...,Passed all validation checks,0.85
5695,31.6,millions_usd,2024,investment,"to 2024, the average increased significantly, growing from $31.6 million to $45.4 million. figure 4....",Passed all validation checks,0.85
5696,45.4,millions_usd,2025,investment,"age increased significantly, growing from $31.6 million to $45.4 million. figure 4.3.7 reports ai fu...",Passed all validation checks,0.85
5697,100.0,millions_usd,2025,investment,events increased across funding size categories exceeding $100 million and decreased or remained con...,Passed all validation checks,0.85
5698,1.0,billions_usd,2013,investment,investment events that involved funding sizes greater than $1 billion. 45.43 2013 2014 2015 2016 201...,Passed all validation checks,0.85
5699,170.0,number,2025,cost,"imate training costs was llama 3.1-405b, with an estimated cost of $170 million. as the ai landscape...",Passed all validation checks,0.85
5700,2.5,number,2025,cost,"ice—both a financial and latency cost. for example, gpt-4o costs $2.50 per 1 million input tokens an...",Passed all validation checks,0.85
5701,15.0,number,2025,cost,"tokens and $10 per 1 million output tokens. conversely, o1 costs $15 per 1 million input tokens and ...",Passed all validation checks,0.85
5702,233.0,number,2025,labor_metrics,tation. a survey conducted by romanian researchers of 233 employees found that organizations with hi...,Passed all validation checks,0.85
5703,30.0,percentage,2022,cost,"r 2022 and october 2024. at the hardware level, costs have declined by 30% annually, while energy ef...",Passed all validation checks,0.85
5712,14.5,percentage,2019,growth_rates,r of accepted papers on privacy and data governance topics decreased by 14.5% at select ai conferenc...,Passed all validation checks,0.85
5713,33.4,percentage,2025,growth_rate,", the ratio of ai talent hiring relative to overall hiring grew 33.4%. figure 4.2.135 4 for each mon...",Passed all validation checks,0.85
5714,44.5,percentage,2025,investment,"t significant upturn occurred in private investment, which rose by 44.5% compared with the previous ...",Passed all validation checks,0.85
5716,44.5,percentage,2013,investment,"ment since 2013. global trends global private ai investment increased 44.5% between 2023 and 2024, m...",Passed all validation checks,0.85
5718,21.3,percentage,2016,growth_rates,"ave mentioned ai since 2016. in the past year, ai mentions rose by 21.3%, increasing from 1,557 in 2...",Passed all validation checks,0.85
5719,22.0,percentage,2023,growth_rate,mber of graduates with bachelor’s degrees in computing has increased 22% over the last 10 years (fig...,Passed all validation checks,0.85
5720,2.0,number,2020,token_metrics,"ge language model revolution, was trained on approximately 2 billion tokens. by 2020, gpt-3 175b—one...",Passed all validation checks,0.85
5721,374.0,number,2025,token_metrics,"erpinning the original chatgpt—was trained on an estimated 374 billion tokens. in contrast, meta’s f...",Passed all validation checks,0.85
5722,0.0,number,2025,token_metrics,"y openai and meta, featured context windows of 8,000 and 4,000 tokens, respectively. in contrast, mo...",Passed all validation checks,0.85
5723,82.0,number,2025,token_metrics,"rom unstructured electronic health records, was trained on 82 billion tokens. in contrast, llama 3 w...",Passed all validation checks,0.85
