id,source_id,metric_type,value,unit,year,sector,region,technology,context,confidence,page_number,created_at,updated_at
108,4,general_rate,6.0,percentage,2024,,,,g us germany india uk france 5% 19% 12% 13% 16% 16% 19% 18% 6% 6% 11% 12% 12% 35% 20% 9% 4% 14% 7% 5% 41% 19% 9% 7% 12% 15,0.7,,2025-07-20 00:07:18.542507,2025-07-20 00:07:18.542508
109,4,general_rate,20.0,percentage,2024,,,,france 5% 19% 12% 13% 16% 16% 19% 18% 6% 6% 11% 12% 12% 35% 20% 9% 4% 14% 7% 5% 41% 19% 9% 7% 12% 15% 17% 16% 20% 12% 8% 13,0.7,,2025-07-20 00:07:18.542509,2025-07-20 00:07:18.542509
110,4,general_rate,9.0,percentage,2024,,,,ce 5% 19% 12% 13% 16% 16% 19% 18% 6% 6% 11% 12% 12% 35% 20% 9% 4% 14% 7% 5% 41% 19% 9% 7% 12% 15% 17% 16% 20% 12% 8% 13% 1,0.7,,2025-07-20 00:07:18.542510,2025-07-20 00:07:18.542510
111,4,general_rate,4.0,percentage,2024,,,,5% 19% 12% 13% 16% 16% 19% 18% 6% 6% 11% 12% 12% 35% 20% 9% 4% 14% 7% 5% 41% 19% 9% 7% 12% 15% 17% 16% 20% 12% 8% 13% 16%,0.7,,2025-07-20 00:07:18.542511,2025-07-20 00:07:18.542511
112,4,general_rate,7.0,percentage,2024,,,,12% 13% 16% 16% 19% 18% 6% 6% 11% 12% 12% 35% 20% 9% 4% 14% 7% 5% 41% 19% 9% 7% 12% 15% 17% 16% 20% 12% 8% 13% 16% 14% 22%,0.7,,2025-07-20 00:07:18.542512,2025-07-20 00:07:18.542512
113,4,general_rate,8.0,percentage,2024,,,,% 20% 9% 4% 14% 7% 5% 41% 19% 9% 7% 12% 15% 17% 16% 20% 12% 8% 13% 16% 14% 22% 6 50% 56% 73% early adopters of gai are us,0.7,,2025-07-20 00:07:18.542513,2025-07-20 00:07:18.542514
114,4,general_rate,46.0,percentage,2024,,,,"ts say they struggle with the pace and volume of work, and 46% feel burned out. using ai tools can help reduce this stress",0.7,,2025-07-20 00:07:18.542514,2025-07-20 00:07:18.542515
115,4,general_rate,25.0,percentage,2024,,,,"r organization-wide adoption compared to large businesses (25% vs. 20% of large businesses). strategic planning, combined",0.7,,2025-07-20 00:07:18.542515,2025-07-20 00:07:18.542516
116,4,general_rate,30.0,percentage,2024,,,,tion rates by country and business size 52% 56% 42% 36% 44% 30% 68% 63% 42% 42% 48% 25% 36% 34% 24% 0% 10% 20% 30% 40% 50%,0.7,,2025-07-20 00:07:18.542517,2025-07-20 00:07:18.542517
117,4,general_rate,0.0,percentage,2024,,,,52% 56% 42% 36% 44% 30% 68% 63% 42% 42% 48% 25% 36% 34% 24% 0% 10% 20% 30% 40% 50% 60% 70% us germany india uk france sour,0.7,,2025-07-20 00:07:18.542518,2025-07-20 00:07:18.542519
118,4,general_rate,1.0,percentage,2024,,,,the pool of ai engineering talent is very small – less than 1% of the workforce globally – and many recruiters are strugg,0.7,,2025-07-20 00:07:18.542519,2025-07-20 00:07:18.542520
119,4,general_rate,177.0,percentage,2024,,,,ai literacy skills added by linkedin members increased by 177%. the most frequently added ai literacy skills were chatgpt,0.7,,2025-07-20 00:07:18.542521,2025-07-20 00:07:18.542521
120,4,financial_metric,6.6,billions_usd,2024,,,,"f implemented across all work tasks, gai could unlock up to $6.6 trillion in productive capacity for businesses in the us, u",0.7,,2025-07-20 00:07:18.542522,2025-07-20 00:07:18.542522
121,4,financial_metric,4.1,billions_usd,2024,,,,"rom widespread gai adoption, with gai potentially unlocking $4.1 trillion in productive capacity, equivalent to 15% of the c",0.7,,2025-07-20 00:07:18.542523,2025-07-20 00:07:18.542524
122,4,financial_metric,837.0,billions_usd,2023,,,,"f the country’s gdp in 2023. the us is followed by germany ($837 billion or 18% of 2023 gdp), india ($621 billion or 18% of 2023 gdp",0.7,,2025-07-20 00:07:18.542524,2025-07-20 00:07:18.542525
123,4,financial_metric,621.0,billions_usd,2023,,,,"lowed by germany ($837 billion or 18% of 2023 gdp), india ($621 billion or 18% of 2023 gdp), the uk ($532 billion or 16% of 2023 gd",0.7,,2025-07-20 00:07:18.542525,2025-07-20 00:07:18.542526
124,4,financial_metric,532.0,billions_usd,2023,,,,"2023 gdp), india ($621 billion or 18% of 2023 gdp), the uk ($532 billion or 16% of 2023 gdp), and france ($523 billion or 17% of 20",0.7,,2025-07-20 00:07:18.542526,2025-07-20 00:07:18.542527
125,4,employment_metric,0.0,millions_usd,2024,,,,"tandard definition for smbs as businesses with fewer than 1,000 employees. small sized businesses are defined as those with fewer th",0.7,,2025-07-20 00:07:18.542528,2025-07-20 00:07:18.542528
126,4,employment_metric,200.0,millions_usd,2024,,,,mall sized businesses are defined as those with fewer than 200 employees and medium sized businesses are defined as those with 200 t,0.7,,2025-07-20 00:07:18.542529,2025-07-20 00:07:18.542530
127,4,employment_metric,1000.0,millions_usd,2024,,,,nd medium sized businesses are defined as those with 200 to 1000 employees. 2 chapter 1 the economic imperative: businesses and go,0.7,,2025-07-20 00:07:18.542530,2025-07-20 00:07:18.542531
128,4,employment_metric,0.0,millions_usd,2024,,,,"his technology. when smbs – or companies with fewer than 1,000 employees – have implemented gai technology, they may be making bett",0.7,,2025-07-20 00:07:18.542531,2025-07-20 00:07:18.542532
129,4,employment_metric,0.0,millions_usd,2024,,,,"on, medium-sized businesses – those with between 200 and 1,000 employees – have the highest adoption rates in germany, the uk, and t",0.7,,2025-07-20 00:07:18.542533,2025-07-20 00:07:18.542533
130,4,employment_metric,21.0,number,2024,,,,environmental science. recommendations building our future workforce 21 22 case study: transforming education and workforce develop,0.7,,2025-07-20 00:07:18.542534,2025-07-20 00:07:18.542534
131,4,growth_metric,30.0,percentage,2024,,,,"th other companies. in 2024, hiring for ai technical talent grew 30% faster than overall talent, while supply typically grew by",0.7,,2025-07-20 00:07:18.542535,2025-07-20 00:07:18.542535
132,4,growth_metric,16.0,percentage,2024,,,,"rew 30% faster than overall talent, while supply typically grew by 16% across major economies. as the demand for ai talent grows,",0.7,,2025-07-20 00:07:18.542536,2025-07-20 00:07:18.542536
133,4,growth_metric,177.0,percentage,2024,,,,the number of ai literacy skills added by linkedin members increased by 177%. the most frequently added ai literacy skills were chatgpt,0.7,,2025-07-20 00:07:18.542537,2025-07-20 00:07:18.542538
134,4,growth_metric,20.0,percentage,2018,,,,"oritize these skills, the significance of people skills has increased by 20% since 2018. as they look to adopt gai technology, companie",0.7,,2025-07-20 00:07:18.542538,2025-07-20 00:07:18.542539
135,4,unknown_metric,2025.0,number,2025,,,,obal economy: unlocking growth and reshaping work april 2025 executive summary generative ai (gai) is transforming the,0.7,,2025-07-20 00:07:18.542539,2025-07-20 00:07:18.542540
136,4,gdp_metric,15.0,percentage,2023,,,,"1 trillion 
in productive capacity, equivalent to 15% of the country’s GDP in 2023",0.75,,2025-07-20 00:07:18.542540,2025-07-20 00:07:18.542541
137,4,gdp_metric,18.0,percentage,2023,,,,"The US is followed by Germany ($837 
billion or 18% of 2023 GDP), India ($621 billion or 18% of 2023 GDP), the UK ($532 billion or 16% of 2023 GDP), 
and France ($523 billion or 17% of 2023 GDP)",0.75,,2025-07-20 00:07:18.542542,2025-07-20 00:07:18.542542
138,4,gdp_metric,837.0,billions_usd,2023,,,,"The US is followed by Germany ($837 
billion or 18% of 2023 GDP), India ($621 billion or 18% of 2023 GDP), the UK ($532 billion or 16% of 2023 GDP), 
and France ($523 billion or 17% of 2023 GDP)",0.75,,2025-07-20 00:07:18.542543,2025-07-20 00:07:18.542543
139,4,gdp_metric,621.0,billions_usd,2023,,,,"The US is followed by Germany ($837 
billion or 18% of 2023 GDP), India ($621 billion or 18% of 2023 GDP), the UK ($532 billion or 16% of 2023 GDP), 
and France ($523 billion or 17% of 2023 GDP)",0.75,,2025-07-20 00:07:18.542544,2025-07-20 00:07:18.542544
140,4,gdp_metric,532.0,billions_usd,2023,,,,"The US is followed by Germany ($837 
billion or 18% of 2023 GDP), India ($621 billion or 18% of 2023 GDP), the UK ($532 billion or 16% of 2023 GDP), 
and France ($523 billion or 17% of 2023 GDP)",0.75,,2025-07-20 00:07:18.542545,2025-07-20 00:07:18.542546
141,4,adoption_metric,62.0,percentage,2024,,,,"10
Businesses in India and the US lead in GAI adoption compared to their 
European counterparts
Overall, India (62%) and the US (51%) report the highest adoption rates, followed by Germany (41%), the ",0.75,,2025-07-20 00:07:18.542546,2025-07-20 00:07:18.542547
142,4,adoption_metric,51.0,percentage,2024,,,,"10
Businesses in India and the US lead in GAI adoption compared to their 
European counterparts
Overall, India (62%) and the US (51%) report the highest adoption rates, followed by Germany (41%), the ",0.75,,2025-07-20 00:07:18.542547,2025-07-20 00:07:18.542548
143,4,adoption_metric,41.0,percentage,2024,,,,"10
Businesses in India and the US lead in GAI adoption compared to their 
European counterparts
Overall, India (62%) and the US (51%) report the highest adoption rates, followed by Germany (41%), the ",0.75,,2025-07-20 00:07:18.542548,2025-07-20 00:07:18.542549
144,4,adoption_metric,32.0,percentage,2024,,,,"10
Businesses in India and the US lead in GAI adoption compared to their 
European counterparts
Overall, India (62%) and the US (51%) report the highest adoption rates, followed by Germany (41%), the ",0.75,,2025-07-20 00:07:18.542549,2025-07-20 00:07:18.542550
145,4,adoption_metric,36.0,percentage,2024,,,,"Generative AI adoption rates by country and business size
52%
56%
42%
36%
44%
30%
68%
63%
42%
42%
48%
25%
36%
34%
24%
0%
10%
20%
30%
40%
50%
60%
70%
US
Germany
India
UK
France
Source: Access Partnersh",0.75,,2025-07-20 00:07:18.542551,2025-07-20 00:07:18.542551
146,4,adoption_metric,25.0,percentage,2024,,,,"Generative AI adoption rates by country and business size
52%
56%
42%
36%
44%
30%
68%
63%
42%
42%
48%
25%
36%
34%
24%
0%
10%
20%
30%
40%
50%
60%
70%
US
Germany
India
UK
France
Source: Access Partnersh",0.75,,2025-07-20 00:07:18.542552,2025-07-20 00:07:18.542552
147,4,adoption_metric,0.0,percentage,2024,,,,"Generative AI adoption rates by country and business size
52%
56%
42%
36%
44%
30%
68%
63%
42%
42%
48%
25%
36%
34%
24%
0%
10%
20%
30%
40%
50%
60%
70%
US
Germany
India
UK
France
Source: Access Partnersh",0.75,,2025-07-20 00:07:18.542553,2025-07-20 00:07:18.542553
148,4,adoption_metric,10.0,percentage,2024,,,,"Generative AI adoption rates by country and business size
52%
56%
42%
36%
44%
30%
68%
63%
42%
42%
48%
25%
36%
34%
24%
0%
10%
20%
30%
40%
50%
60%
70%
US
Germany
India
UK
France
Source: Access Partnersh",0.75,,2025-07-20 00:07:18.542554,2025-07-20 00:07:18.542555
