value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date,metric_id
7.0,number,ai_implementation_count,real_estate_construction,"dustries are: (1) agriculture, forestry, fishing, and hunting, (2) mining , (3) utilities, (4) construction, (5) manufacturing, (6) wholesale trade, (7) retail trade, (8) transportation and warehousing, (9) information, (10) finance, insurance, real estate, rental, and leasing, (11) professional and",52,24,0.6872800000000001,2024,pattern_matching,['Missing required context keywords'],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887042,423
11.0,number,ai_implementation_count,real_estate_construction,") wholesale trade, (7) retail trade, (8) transportation and warehousing, (9) information, (10) finance, insurance, real estate, rental, and leasing, (11) professional and business services, (12) educational services, health care, and social assistance, (13) arts, entertainment, recreation, accommodati",52,24,0.6872800000000001,2024,pattern_matching,['Missing required context keywords'],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887047,427
9.0,number,ai_implementation_count,real_estate_construction,"hunting, (2) mining , (3) utilities, (4) construction, (5) manufacturing, (6) wholesale trade, (7) retail trade, (8) transportation and warehousing, (9) information, (10) finance, insurance, real estate, rental, and leasing, (11) professional and business services, (12) educational services, health c",52,24,0.6872800000000001,2024,pattern_matching,['Missing required context keywords'],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887044,425
13.0,number,ai_implementation_count,real_estate_construction,"insurance, real estate, rental, and leasing, (11) professional and business services, (12) educational services, health care, and social assistance, (13) arts, entertainment, recreation, accommodation, and food services, and (14) other services, except government.",52,24,0.6872800000000001,2024,pattern_matching,['Missing required context keywords'],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887049,429
3.0,number,ai_implementation_count,real_estate_construction,"The 14 NIPA industries are: (1) agriculture, forestry, fishing, and hunting, (2) mining , (3) utilities, (4) construction, (5) manufacturing, (6) wholesale trade, (7) retail trade, (8) transportation and warehousing, (9) information, (10) fin",52,24,0.6872800000000001,2024,pattern_matching,['Missing required context keywords'],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887039,419
5.0,number,ai_implementation_count,real_estate_construction,"The 14 NIPA industries are: (1) agriculture, forestry, fishing, and hunting, (2) mining , (3) utilities, (4) construction, (5) manufacturing, (6) wholesale trade, (7) retail trade, (8) transportation and warehousing, (9) information, (10) finance, insurance, real estate, ren",52,24,0.6872800000000001,2024,pattern_matching,['Missing required context keywords'],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887041,421
10.0,number,ai_implementation_count,real_estate_construction,"ng , (3) utilities, (4) construction, (5) manufacturing, (6) wholesale trade, (7) retail trade, (8) transportation and warehousing, (9) information, (10) finance, insurance, real estate, rental, and leasing, (11) professional and business services, (12) educational services, health care, and social as",52,24,0.6872800000000001,2024,pattern_matching,['Missing required context keywords'],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887045,426
8.0,number,ai_implementation_count,real_estate_construction,"agriculture, forestry, fishing, and hunting, (2) mining , (3) utilities, (4) construction, (5) manufacturing, (6) wholesale trade, (7) retail trade, (8) transportation and warehousing, (9) information, (10) finance, insurance, real estate, rental, and leasing, (11) professional and business services,",52,24,0.6872800000000001,2024,pattern_matching,['Missing required context keywords'],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887043,424
4.0,number,ai_implementation_count,real_estate_construction,"The 14 NIPA industries are: (1) agriculture, forestry, fishing, and hunting, (2) mining , (3) utilities, (4) construction, (5) manufacturing, (6) wholesale trade, (7) retail trade, (8) transportation and warehousing, (9) information, (10) finance, insurance",52,24,0.6872800000000001,2024,pattern_matching,['Missing required context keywords'],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887040,420
10.0,percentage,ai_adoption_rate,real_estate_construction,"For each metric, I report the average effect and the impact on the share in the top 10% of the distribution. Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) a",19,8,0.66616,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247953,3043
10.0,number,ai_implementation_count,real_estate_construction,"For each metric, I report the average effect and the impact on the share in the top 10% of the distribution. Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5)",19,8,0.66616,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247954,3044
20.1,percentage,ai_adoption_rate,real_estate_construction,"As of 2025, firms in the information sector were the most likely to use AI in the production of goods and services, with 20.1% reporting active use. This is followed closely by the professional, scientific, and technical services sector (18.",18,3,0.65692,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576682,10324
20.1,count,ai_implementation_count,real_estate_construction,"As of 2025, firms in the information sector were the most likely to use AI in the production of goods and services, with 20.1% reporting active use. This is followed closely by the professional, scientific, and technical services sector (18.",18,3,0.65692,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576683,10325
15.0,number,ai_implementation_count,real_estate_construction,"Spot, a quadruped robot also from Boston Dynamics,15 also maneuvers through difficult environments and is being used on construction sites for delivery and monitoring of lightweight materials and tools.",14,5,0.65692,2024,pattern_matching,['Missing required context keywords'],Spot,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895890,1592
2.3,number,ai_implementation_count,real_estate_construction,"In contrast, sectors such as transportation and warehousing (2.3%), accommodation and food services (2.9%), and construction (3.1%) trail well behind, reflecting structural differences across the economy.",18,3,0.65692,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576689,10334
19.0,number,ai_implementation_count,real_estate_construction,"During 2020, robotics development was driven in part by the need to support social distancing during the COVID-19 pandemic. A group of restaurants opened in China staffed by a team of 20 robots to help cook and serve food.",14,5,0.65692,2020,pattern_matching,['Missing required context keywords'],During,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895892,1595
2.0,number,ai_implementation_count,real_estate_construction,"Provide the first large-scale empirical measurement of which tasks are seeing AI use across the economy (Figure 1, Figure 2, and Figure 3) Our analysis reveals highest use for tasks in software engineering roles (e.",1,3,0.64636,2024,pattern_matching,['Missing required context keywords'],Provide,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192280,5840
3.0,number,ai_implementation_count,real_estate_construction,"Provide the first large-scale empirical measurement of which tasks are seeing AI use across the economy (Figure 1, Figure 2, and Figure 3) Our analysis reveals highest use for tasks in software engineering roles (e.",1,3,0.64636,2024,pattern_matching,['Missing required context keywords'],Provide,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192281,5841
1.0,number,ai_implementation_count,real_estate_construction,"Provide the first large-scale empirical measurement of which tasks are seeing AI use across the economy (Figure 1, Figure 2, and Figure 3) Our analysis reveals highest use for tasks in software engineering roles (e.",1,3,0.64636,2024,pattern_matching,['Missing required context keywords'],Provide,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192279,5839
4.0,number,ai_implementation_count,real_estate_construction,"ators Job Zone 2 - customer service representatives, security guards, and tellers Job Zone 3 - electricians, medical assistants, and barbers Job Zone 4 - real estate brokers, sales managers, and database administrators, Job Zone 5 - pharmacists, lawyers, and biologists",19,3,0.64636,2024,pattern_matching,['Missing required context keywords'],Job Zone,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192456,6040
2022.0,number,ai_implementation_count,real_estate_construction,"Data on wages and salaries come from Table 6.2, on value added by in are from Table 6",52,24,0.6248,2024,pattern_matching,['Missing required context keywords'],Data,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887035,414
2018.0,number,ai_implementation_count,real_estate_construction,"Data on wages and salaries come from Table 6.2, on value added by in are from Ta",52,24,0.6248,2024,pattern_matching,['Missing required context keywords'],Data,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887034,413
14.0,number,ai_implementation_count,real_estate_construction,"In addition, we follow the BLS and use the Current Population Survey (CPS) to impute weekly hours worked by the self-employed in each of these 14 industries.",52,24,0.6248,2024,pattern_matching,['Missing required context keywords'],Current Population Survey,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887037,417
1.0,number,ai_implementation_count,real_estate_construction,"1, the number of self-employed from Table 6.7, hours worked by employees from Table 6.9 and corporate taxes from Table 6.18. In addition, we follow the",52,24,0.6248,2024,pattern_matching,['Missing required context keywords'],Table,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887035,415
18.0,number,ai_implementation_count,real_estate_construction,"18. In addition, we follow the BLS and use the Current Population Survey (CPS) to impute weekly hours worked by the self-employed in each of these 14 in",52,24,0.6248,2024,pattern_matching,['Missing required context keywords'],Current Population Survey,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887036,416
1.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247955,3045
2.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that combine",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247956,3046
5.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that combines the two.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247959,3049
6.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that combines the two.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247960,3050
5.0,percentage,ai_adoption_rate,real_estate_construction,",   , and     indicate significance at the 10%, 5%, and 1% levels.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247961,3051
1.0,percentage,ai_adoption_rate,real_estate_construction,",   , and     indicate significance at the 10%, 5%, and 1% levels.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247962,3052
3.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that combines the two.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247957,3047
4.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that combines the two.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247958,3048
2.9,percentage,ai_adoption_rate,real_estate_construction,"3%), accommodation and food services (2.9%), and construction (3.1%) trail well behind, reflecting structural differences across the economy. These disparities highlight how AI is currently co",18,3,0.5972,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576691,10336
2025.0,count,ai_implementation_count,real_estate_construction,"As of 2025, firms in the information sector were the most likely to use AI in the production of goods and services, with 20.1% reporting active use. This is fol",18,3,0.5972,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576681,10323
18.2,number,ai_implementation_count,real_estate_construction,"This is followed closely by the professional, scientific, and technical services sector (18.2%) and utilities (15.9%). In contrast, sectors such as transportation and warehousing (2.",18,3,0.5972,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576685,10328
3.0,number,ai_implementation_count,real_estate_construction,"3%), accommodation and food services (2.9%), and construction (3.1%) trail well behind, reflecting structural differences across the economy. These dis",18,3,0.5972,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576690,10335
25.0,number,ai_implementation_count,real_estate_construction,25 Such local benefits agreements could be further instigated through the urging of the president.,40,1,0.5972,2024,pattern_matching,['Missing required context keywords'],Such,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576912,10648
37.0,number,ai_implementation_count,real_estate_construction,These organisations can receive up to CAD 50 000 (Canadian dollars) (about EUR 37 000) from Scale AI for each supported start-up working to build applied AI products and services for supply chains.,108,4,0.5972,2024,pattern_matching,['Missing required context keywords'],Canadian,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834910,5415
15.9,number,ai_implementation_count,real_estate_construction,"2%) and utilities (15.9%). In contrast, sectors such as transportation and warehousing (2.3%), accommodation and food services (2.9%), and construction (3.",18,3,0.5972,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576686,10330
15.0,number,ai_implementation_count,real_estate_construction,"2%) and utilities (15.9%). In contrast, sectors such as transportation and warehousing (2.3%), accommodation and food services (2.9%), and construction (3.",18,3,0.5972,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576687,10331
9.0,number,ai_implementation_count,real_estate_construction,"9%). In contrast, sectors such as transportation and warehousing (2.3%), accommodation and food services (2.9%), and construction (3.1%) trail well beh",18,3,0.5972,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576688,10332
3.1,percentage,ai_adoption_rate,real_estate_construction,"9%), and construction (3.1%) trail well behind, reflecting structural differences across the economy. These disparities highlight how AI is currently concentrated in more data-i",18,3,0.5972,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576691,10337
8.0,number,ai_implementation_count,real_estate_construction,"s currently concentrated in more data-intensive, digital-forward industries, while other sectors may face steeper barriers to integration (see Figure 8).",18,3,0.5972,2024,pattern_matching,['Missing required context keywords'],Figure,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576692,10338
50.0,number,ai_implementation_count,real_estate_construction,These organisations can receive up to CAD 50 000 (Canadian dollars) (about EUR 37 000) from Scale AI for each supported start-up working to build applied AI products and services for supply chai,108,4,0.5972,2024,pattern_matching,['Missing required context keywords'],Canadian,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834908,5413
1.0,number,ai_implementation_count,real_estate_construction,"1% reporting active use. This is followed closely by the professional, scientific, and technical services sector (18.2%) and utilities (15.9%). In cont",18,3,0.5972,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576683,10326
0.0,number,ai_implementation_count,real_estate_construction,These organisations can receive up to CAD 50 000 (Canadian dollars) (about EUR 37 000) from Scale AI for each supported start-up working to build applied AI products and services for supply chains.,108,4,0.5972,2024,pattern_matching,['Missing required context keywords'],Canadian,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834909,5414
2020.0,number,ai_implementation_count,real_estate_construction,"During 2020, robotics development was driven in part by the need to support social distancing during the COVID-19 pandemic. A group of restaurants opened in Chin",14,5,0.5972,2020,pattern_matching,['Missing required context keywords'],During,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895891,1594
2022.0,number,ai_implementation_count,real_estate_construction,"I report pre-treatment means for each outcome, calculated between May 2021 and May 2022. Appendix B describes the construction of the novelty measures.",21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Appendix,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247991,3079
5.0,number,ai_implementation_count,real_estate_construction,"rs Job Zone 3 - electricians, medical assistants, and barbers Job Zone 4 - real estate brokers, sales managers, and database administrators, Job Zone 5 - pharmacists, lawyers, and biologists",19,3,0.5876,2024,pattern_matching,['Missing required context keywords'],Job Zone,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192456,6041
83.0,number,ai_implementation_count,real_estate_construction,"82 As we know from work on the wisdom of crowds,83 collectives can be surprisingly insightful, especially when many individuals with relevant knowledge",24,3,0.5876,2024,pattern_matching,['Missing required context keywords'],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896056,1810
82.0,number,ai_implementation_count,real_estate_construction,"82 As we know from work on the wisdom of crowds,83 collectives can be surprisingly insightful, especially when many individuals with relevant knowledge",24,3,0.5876,2024,pattern_matching,['Missing required context keywords'],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896055,1809
5.0,percentage,ai_adoption_rate,real_estate_construction,"We can see that both shares are increasing, with the share of IPP rising from 5 percent to 7 percent and the share of equipment rising from 30 percent to 35 percent.",2,1,0.5876,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670867,11230
5.0,number,ai_implementation_count,real_estate_construction,"We can see that both shares are increasing, with the share of IPP rising from 5 percent to 7 percent and the share of equipment rising from 30 percent to 35 percent.",2,1,0.5876,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670868,11231
831.0,count,ai_implementation_count,real_estate_construction,ring Energy and recycling Construction Wholesale and retail trade  repair of motor vehicles and motorcycles Transportation and storage Sample size: 3 831 firms,149,14,0.5876,2024,pattern_matching,['Missing required context keywords'],Energy,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.835085,5659
3.0,count,ai_implementation_count,real_estate_construction,turing Energy and recycling Construction Wholesale and retail trade  repair of motor vehicles and motorcycles Transportation and storage Sample size: 3 831 firms,149,14,0.5876,2024,pattern_matching,['Missing required context keywords'],Energy,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.835084,5658
7.0,percentage,ai_adoption_rate,real_estate_construction,"We can see that both shares are increasing, with the share of IPP rising from 5 percent to 7 percent and the share of equipment rising from 30 percent to 35 percent.",2,1,0.5876,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670868,11232
78.0,number,ai_implementation_count,real_estate_construction,distance would be expected to incur 78 property damage,160,29,0.5876,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379204,8929
88.0,number,ai_implementation_count,real_estate_construction,Waymo vehicles had an 88% reduction in property damage,160,24,0.5876,2024,pattern_matching,['Missing required context keywords'],Waymo,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379202,8926
7.0,number,ai_implementation_count,real_estate_construction,"We can see that both shares are increasing, with the share of IPP rising from 5 percent to 7 percent and the share of equipment rising from 30 percent to 35 percent.",2,1,0.5876,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670869,11233
30.0,percentage,ai_adoption_rate,real_estate_construction,"We can see that both shares are increasing, with the share of IPP rising from 5 percent to 7 percent and the share of equipment rising from 30 percent to 35 percent.",2,1,0.5876,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670870,11234
30.0,number,ai_implementation_count,real_estate_construction,"We can see that both shares are increasing, with the share of IPP rising from 5 percent to 7 percent and the share of equipment rising from 30 percent to 35 percent.",2,1,0.5876,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670871,11235
35.0,percentage,ai_adoption_rate,real_estate_construction,"an see that both shares are increasing, with the share of IPP rising from 5 percent to 7 percent and the share of equipment rising from 30 percent to 35 percent.",2,1,0.5876,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670872,11236
35.0,number,ai_implementation_count,real_estate_construction,"an see that both shares are increasing, with the share of IPP rising from 5 percent to 7 percent and the share of equipment rising from 30 percent to 35 percent.",2,1,0.5876,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670873,11237
25.0,number,ai_implementation_count,real_estate_construction,Column (1) reports the change in average similarity and Column (2) shows the share in the top 25% of similarity based on a cutoff defined in the pre-period.,21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247989,3077
25.0,percentage,ai_adoption_rate,real_estate_construction,Column (1) reports the change in average similarity and Column (2) shows the share in the top 25% of similarity based on a cutoff defined in the pre-period.,21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247988,3076
64.0,number,ai_implementation_count,real_estate_construction,This method applies only to the 64% of crystal structures in my sample. Column (1) reports the change in average similarity and Column (2) shows the share in the top 25% of similarity,21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247987,3075
