value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date,metric_id
67.0,number,ai_implementation_count,education,"The 11 applications of AI considered in the 2022-23 OECD BCG INSEAD Survey of AI-Adopting Enterprises 67 Table 3.2. Average number of active AI uses across 840 enterprises by G7 country and industry, 2022-23 71 Table 3.",7,6,0.9060615384615385,2024,pattern_matching,[],Survey,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833912,4082
7.0,number,ai_implementation_count,education,"Average number of active AI uses across 840 enterprises by G7 country and industry, 2022-23 71 Table 3.3. Enterprise size and the probability of adopting an AI application across 840 enterprises in G7 countries,",7,6,0.9060615384615385,2024,pattern_matching,[],Average,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833913,4084
3.2,number,ai_implementation_count,education,"The 11 applications of AI considered in the 2022-23 OECD BCG INSEAD Survey of AI-Adopting Enterprises 67 Table 3.2. Average number of active AI uses across 840 enterprises by G7 country and industry, 2022-23 71 Table 3.",7,6,0.9060615384615385,2024,pattern_matching,[],Survey,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833912,4083
164.0,number,ai_implementation_count,education,"Q3 - In the past 12 months, has your enterprise collected or otherwise acquired data from any of the following sources  164 Table E.4. Q4 - Does your enterprise use a data management solution, such as a data lake  165 Table E.",7,6,0.9060615384615385,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833939,4114
3.1,count,ai_implementation_count,education,"Most common barriers to AI adoption in companies in the European Union and selected countries, 2020 55 Table 3.1. The 11 applications of AI considered in the 2022-23 OECD BCG INSEAD Survey of AI-Adopting Enterprises 67 Table 3.",7,6,0.9060615384615385,2024,pattern_matching,[],Most,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833909,4078
170.0,number,ai_implementation_count,education,"Q6 - In the past 12 months, have any of the following conditions limited the use of cloud computing in your enterprise  (continued) 170 Table E.9. Q7 - In the past 12 months, has your enterprise implemented any of the following practices to develop artificial intelligence  171 Table E",7,6,0.9060615384615385,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833942,4119
114.0,count,ai_implementation_count,education,"Sample catalogues of AI applications, use cases and experiences 114 Table 6.1. The initially identified population of qualifying firms in the state of São Paulo and the response rates by cohort 133 Table A.",7,6,0.9060615384615385,2024,pattern_matching,[],Sample,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833931,4107
173.0,number,ai_implementation_count,education,"Q9 - In the past 12 months, has your enterprise established collaborations to develop artificial intelligence   173 Table E.12. Q10 - In the past 12 months, have any of the following obstacles limited your enterprise in implementing artificial intelligence applicat",7,6,0.9060615384615385,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833945,4123
6.1,count,ai_implementation_count,education,"Sample catalogues of AI applications, use cases and experiences 114 Table 6.1. The initially identified population of qualifying firms in the state of São Paulo and the response rates by cohort 133 Table A.",7,6,0.9060615384615385,2024,pattern_matching,[],Sample,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833932,4108
171.0,number,ai_implementation_count,education,"Q7 - In the past 12 months, has your enterprise implemented any of the following practices to develop artificial intelligence  171 Table E.10. Q8 - Services that provide access to information or advice 172 Table E.",7,6,0.9060615384615385,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833944,4121
101.0,number,ai_implementation_count,education,"Institutions interviewed for this study and the diffusion mechanisms they use 101 Table 4.2. AI Singapore s AI Readiness Index 107 Table 4.3. Sample catalogues of AI applications, use cases and experiences 114 Table 6.",7,6,0.9060615384615385,2024,pattern_matching,[],Institutions,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833927,4102
2020.0,count,ai_implementation_count,education,"Most common barriers to AI adoption in companies in the European Union and selected countries, 2020 55 Table 3.1. The 11 applications of AI considered in the 2022-23 OECD BCG INSEAD Survey of AI-Adopting Enterprises 67 Table 3.",7,6,0.9060615384615385,2024,pattern_matching,[],Most,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833907,4076
55.0,count,ai_implementation_count,education,"Most common barriers to AI adoption in companies in the European Union and selected countries, 2020 55 Table 3.1. The 11 applications of AI considered in the 2022-23 OECD BCG INSEAD Survey of AI-Adopting Enterprises 67 Table 3.",7,6,0.9060615384615385,2024,pattern_matching,[],Most,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833908,4077
0.0,count,workforce_augmentation,government_public,"Cases C and D represent ministries at the national tier of government with over 1,000 (Case C) and over 4,000 employees (Case D). In Cases E and F, the organizations are agencies at the regional level with over 400 and over 20 employ",11,3,0.9000588235294117,2024,pattern_matching,[],Cases,Exploring artificial intelligence adoption in public organizations  a comparative case study.pdf,2025-07-24T17:20:16.703156,6282
1.0,count,workforce_augmentation,government_public,"Cases C and D represent ministries at the national tier of government with over 1,000 (Case C) and over 4,000 employees (Case D). In Cases E and F, the organizations are agencies at the regional level with over 400 and over 20 empl",11,3,0.9000588235294117,2024,pattern_matching,[],Cases,Exploring artificial intelligence adoption in public organizations  a comparative case study.pdf,2025-07-24T17:20:16.703155,6281
400.0,count,workforce_augmentation,government_public,"In Cases E and F, the organizations are agencies at the regional level with over 400 and over 20 employ  ees, respectively. Cases G and H are local municipal administrations, G being a larger municipality with over 5,000 employees whi",11,3,0.9000588235294117,2024,pattern_matching,[],In Cases,Exploring artificial intelligence adoption in public organizations  a comparative case study.pdf,2025-07-24T17:20:16.703158,6284
20.0,count,workforce_augmentation,government_public,"In Cases E and F, the organizations are agencies at the regional level with over 400 and over 20 employ  ees, respectively. Cases G and H are local municipal administrations, G being a larger municipality with over 5,000 employees while H has 200",11,3,0.9000588235294117,2024,pattern_matching,[],In Cases,Exploring artificial intelligence adoption in public organizations  a comparative case study.pdf,2025-07-24T17:20:16.703158,6285
4.0,count,workforce_augmentation,government_public,"Cases C and D represent ministries at the national tier of government with over 1,000 (Case C) and over 4,000 employees (Case D). In Cases E and F, the organizations are agencies at the regional level with over 400 and over 20 employ  ees, respectively.",11,3,0.9000588235294117,2024,pattern_matching,[],Cases,Exploring artificial intelligence adoption in public organizations  a comparative case study.pdf,2025-07-24T17:20:16.703157,6283
1.0,millions_usd,ai_investment_amount,government_public,"Projects must have a budget of at least EUR 1 million for developing AI systems capable of making recommendations, forecasting or decision making. Examples of expected proposals include raising energy ef",106,9,0.8990882352941176,2024,pattern_matching,[],Projects,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834889,5387
800.0,number,job_creation,education,"Kahn, and Danielle Li,  Discretion in Hiring,  Quar- terly Journal of Economics , 133 (2018), 765 800. https:  doi.org 10.1093 qje  qjx042 Hugging Face ,  sentence-transformers all-MiniLM-L6-v2,  2023.",51,1,0.8959076923076924,2024,pattern_matching,[],Kahn,Generative AI at Work.pdf,2025-07-24T17:20:18.575193,7979
765.0,number,job_creation,education,"Kahn, and Danielle Li,  Discretion in Hiring,  Quar- terly Journal of Economics , 133 (2018), 765 800. https:  doi.org 10.1093 qje  qjx042 Hugging Face ,  sentence-transformers all-MiniLM-L6-v2,  2023.",51,1,0.8959076923076924,2024,pattern_matching,[],Kahn,Generative AI at Work.pdf,2025-07-24T17:20:18.575192,7978
125.0,millions_usd,rd_investment,education,"Kathy Hochul launched Empire AI as part of a historic 10-year, $275 million commitment (combined with an additional $125 million in private investment) to establish New York as a formidable force in AI research and development.",47,6,0.8959076923076924,2024,pattern_matching,[],Kathy Hochul,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576953,10710
133.0,number,job_creation,education,"Kahn, and Danielle Li,  Discretion in Hiring,  Quar- terly Journal of Economics , 133 (2018), 765 800. https:  doi.org 10.1093 qje  qjx042 Hugging Face ,  sentence-transformers all-MiniLM-L6-v2,  2023.",51,1,0.8959076923076924,2024,pattern_matching,[],Kahn,Generative AI at Work.pdf,2025-07-24T17:20:18.575192,7977
6.0,number,ai_implementation_count,education,"These high risk systems are listed in Annex III of the provisional EU AI Act, referring to Article 6(2). 57See  Artificial Intelligence   Questions and Answers  by the EU Commission, from December 2023: https:  ec.",29,26,0.8862615384615385,2024,pattern_matching,[],Annex,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763478,12552
11.0,number,net_employment_change,education,"Based on the success of the Vector Institute s industry programmes, it is now adapting them to help SMEs through its FastLane Program,11 which gives SMEs access to talent, training and networking opportunities.",104,11,0.8862615384615385,2024,pattern_matching,[],Vector Institute,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834856,5341
2023.0,number,ai_implementation_count,education,"57See  Artificial Intelligence   Questions and Answers  by the EU Commission, from December 2023: https:  ec. europa.eu commission presscorner detail en qanda_21_1683 58A general-purpose AI  system  is an AI system based on a general-purpose AI m",29,26,0.8862615384615385,2024,pattern_matching,[],Artificial Intelligence   Questions,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763481,12555
2.0,number,ai_implementation_count,education,"These high risk systems are listed in Annex III of the provisional EU AI Act, referring to Article 6(2). 57See  Artificial Intelligence   Questions and Answers  by the EU Commission, from December 2023: https:  ec.",29,26,0.8862615384615385,2024,pattern_matching,[],Annex,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763479,12553
8.0,number,ai_implementation_count,education,"r relevant Union or national law  7) migration and border control management, insofar as their use is permitted under relevant Union or national law  8) administration of justice and democratic processes (these includes AI systems intended to be used for influencing the outcome of an election or refe",29,26,0.8862615384615385,2024,pattern_matching,[],Union,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763478,12551
58.0,number,ai_implementation_count,education,"eu commission presscorner detail en qanda_21_1683 58A general-purpose AI  system  is an AI system based on a general-purpose AI model that has the capability to serve a variety of purposes, both for dir",29,26,0.8862615384615385,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763483,12558
23.0,number,workforce_augmentation,education,"o Users Write More Insecure Code with AI Assistants ,  in Proceedings of the 2023 ACM SIGSAC Conference on Computer and Communications Security, CCS  23 , (New York: Association for Computing Machinery, 2023), 2785 2799.",52,1,0.8862615384615385,2024,pattern_matching,[],Users Write More Insecure Code,Generative AI at Work.pdf,2025-07-24T17:20:18.575231,8028
21.0,number,ai_implementation_count,education,"a Wallach,  Manipulating and Measuring Model Interpretability,  in Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems, CHI  21 , (New York: Association for Comput- ing Machinery, 2021).",52,1,0.8862615384615385,2024,pattern_matching,[],Wallach,Generative AI at Work.pdf,2025-07-24T17:20:18.575233,8032
2021.0,number,ai_implementation_count,education,"Hofman, Jennifer Wortman Vaughan, and Hanna Wallach,  Manipulating and Measuring Model Interpretability,  in Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems, CHI  21 , (New York: Association for Comput- ing Machinery, 2021).",52,1,0.8862615384615385,2024,pattern_matching,[],Hofman,Generative AI at Work.pdf,2025-07-24T17:20:18.575233,8031
2023.0,number,workforce_augmentation,education,"Perry, Neil , Megha Srivastava, Deepak Kumar, and Dan Boneh,  Do Users Write More Insecure Code with AI Assistants ,  in Proceedings of the 2023 ACM SIGSAC Conference on Computer and Communications Security, CCS  23 , (New York: Association for Computing Machinery, 2023), 2785 2799.",52,1,0.8862615384615385,2024,pattern_matching,[],Perry,Generative AI at Work.pdf,2025-07-24T17:20:18.575230,8027
2020.0,number,ai_implementation_count,government_public,"Relatedly, several studies (Bovens and Zouridis 2002  Bullock 2019  Justin, Young, and Wang 2020  de Boer and Raaphorst 2021  Young, Bullock, and Lecy 2019) discussed how AI systems affect street-level bureaucrat discretion, arguing that the cont",4,0,0.8835588235294118,2024,pattern_matching,[],Relatedly,Exploring artificial intelligence adoption in public organizations  a comparative case study.pdf,2025-07-24T17:20:16.703106,6218
2021.0,number,ai_implementation_count,government_public,"Relatedly, several studies (Bovens and Zouridis 2002  Bullock 2019  Justin, Young, and Wang 2020  de Boer and Raaphorst 2021  Young, Bullock, and Lecy 2019) discussed how AI systems affect street-level bureaucrat discretion, arguing that the context determined whether to us",4,0,0.8835588235294118,2024,pattern_matching,[],Relatedly,Exploring artificial intelligence adoption in public organizations  a comparative case study.pdf,2025-07-24T17:20:16.703107,6219
2019.0,number,ai_implementation_count,government_public,"Relatedly, several studies (Bovens and Zouridis 2002  Bullock 2019  Justin, Young, and Wang 2020  de Boer and Raaphorst 2021  Young, Bullock, and Lecy 2019) discussed how AI systems affect street-level bureaucrat dis",4,0,0.8835588235294118,2024,pattern_matching,[],Relatedly,Exploring artificial intelligence adoption in public organizations  a comparative case study.pdf,2025-07-24T17:20:16.703105,6217
2002.0,number,ai_implementation_count,government_public,"Relatedly, several studies (Bovens and Zouridis 2002  Bullock 2019  Justin, Young, and Wang 2020  de Boer and Raaphorst 2021  Young, Bullock, and Lecy 2019) discussed how AI systems affect street-level",4,0,0.8835588235294118,2024,pattern_matching,[],Relatedly,Exploring artificial intelligence adoption in public organizations  a comparative case study.pdf,2025-07-24T17:20:16.703104,6216
2.0,number,ai_implementation_count,transportation_logistics,"In its mission statement, it pledges to support: 1) investments in developing AI applications across supply chains  2) the commercialisation of AI- powered solutions  3) the AI start-up ecosystem  4) AI skills in the workforce  and 5) the collaborative development of",106,4,0.8761076923076924,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834869,5359
3.0,number,ai_implementation_count,transportation_logistics,"atement, it pledges to support: 1) investments in developing AI applications across supply chains  2) the commercialisation of AI- powered solutions  3) the AI start-up ecosystem  4) AI skills in the workforce  and 5) the collaborative development of AI applications.",106,4,0.8761076923076924,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834870,5360
9.0,number,net_employment_change,education,"nest Davis and Gary Marcus,  Commonsense reasoning and commonsense knowledge in artificial intelligence,  Communications of the ACM, Volume 58, Issue 9, September 2015 pp 92 103  and Dedre Gentner and Kenneth D.",32,6,0.8761076923076924,2024,pattern_matching,[],Davis,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896200,1998
58.0,number,net_employment_change,education,"112 Ernest Davis and Gary Marcus,  Commonsense reasoning and commonsense knowledge in artificial intelligence,  Communications of the ACM, Volume 58, Issue 9, September 2015 pp 92 103  and Dedre Gentner and Kenneth D.",32,6,0.8761076923076924,2024,pattern_matching,[],Ernest Davis,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896199,1997
21.0,number,job_displacement,transportation_logistics,"20 Scale AI provides grants for industry-led projects21 in demand forecasting, automated in-plant logistics and real-time data integration. Government funding is matched by contributions from the private s",106,4,0.8761076923076924,2024,pattern_matching,[],Scale,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834873,5364
5.0,number,ai_implementation_count,transportation_logistics,pplications across supply chains  2) the commercialisation of AI- powered solutions  3) the AI start-up ecosystem  4) AI skills in the workforce  and 5) the collaborative development of AI applications.,106,4,0.8761076923076924,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834871,5362
4.0,number,ai_implementation_count,transportation_logistics,: 1) investments in developing AI applications across supply chains  2) the commercialisation of AI- powered solutions  3) the AI start-up ecosystem  4) AI skills in the workforce  and 5) the collaborative development of AI applications.,106,4,0.8761076923076924,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834870,5361
6.6,count,ai_implementation_count,government_public,"Use of or familiarity with data management solutions among firms surveyed in the state of São Paulo, 2023 137 Figure 6.6. Practices to adopt and develop AI among firms surveyed in the state of São Paulo, 2023 138 Figure 6.",9,2,0.8757941176470588,2024,pattern_matching,[],Paulo,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834055,4272
7.0,number,job_creation,government_public,"Enterprises  recent experience of hiring for AI by enterprise size, across 840 enterprises in G7 countries, 2022-23 80 Figure 3.15. Share of 840 enterprises in G7 countries that report difficulties in understanding the skills needed in new AI rec",9,2,0.8757941176470588,2024,pattern_matching,[],Enterprises,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834023,4229
840.0,number,workforce_augmentation,government_public,"Obstacles to the use of cloud computing by industry and enterprise size, across 840 enterprises in G7 countries, 2022-23 86 Figure 3.21. Use of public services supporting the adoption of AI across 840 enterprises in G7 countries, by",9,2,0.8757941176470588,2024,pattern_matching,[],Obstacles,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834031,4239
7.0,number,workforce_augmentation,government_public,"Obstacles to the use of cloud computing by industry and enterprise size, across 840 enterprises in G7 countries, 2022-23 86 Figure 3.21. Use of public services supporting the adoption of AI across 840 enterprises in G7 countries, by industry, 2022-23",9,2,0.8757941176470588,2024,pattern_matching,[],Obstacles,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834031,4240
3.21,number,workforce_augmentation,government_public,"Obstacles to the use of cloud computing by industry and enterprise size, across 840 enterprises in G7 countries, 2022-23 86 Figure 3.21. Use of public services supporting the adoption of AI across 840 enterprises in G7 countries, by industry, 2022-23 87 Figure 3.",9,2,0.8757941176470588,2024,pattern_matching,[],Obstacles,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834034,4244
142.0,count,ai_implementation_count,government_public,"Obstacles limiting the implementation of AI among firms surveyed in the state of São Paulo, 2023 142 Figure 6.12. Perceived usefulness of selected support measures to strengthen staff skills in AI among firms surveyed in the state of São Paulo, 2023",9,2,0.8757941176470588,2024,pattern_matching,[],Obstacles,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834061,4281
23.0,number,workforce_augmentation,government_public,"Obstacles to the use of cloud computing by industry and enterprise size, across 840 enterprises in G7 countries, 2022-23 86 Figure 3.21. Use of public services supporting the adoption of AI across 840 enterprises in G7 countries, by industry, 2022-23 87 Figure 3.",9,2,0.8757941176470588,2024,pattern_matching,[],Obstacles,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834033,4242
86.0,number,workforce_augmentation,government_public,"Obstacles to the use of cloud computing by industry and enterprise size, across 840 enterprises in G7 countries, 2022-23 86 Figure 3.21. Use of public services supporting the adoption of AI across 840 enterprises in G7 countries, by industry, 2022-23 87 Figure 3.",9,2,0.8757941176470588,2024,pattern_matching,[],Obstacles,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834033,4243
2022.0,number,workforce_augmentation,government_public,"Obstacles to the use of cloud computing by industry and enterprise size, across 840 enterprises in G7 countries, 2022-23 86 Figure 3.21. Use of public services supporting the adoption of AI across 840 enterprises in G7 countries, by industry, 2022-23 87 Figure 3.",9,2,0.8757941176470588,2024,pattern_matching,[],Obstacles,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834032,4241
1500.0,millions_usd,ai_investment_amount,government_public,"152 In 2020, the US government s investment in unclassified R D in AI-related technologies was approximately $1.5 billion153 a number dwarfed significantly by estimates of the investments being made by top private sector companies in the same year.",38,3,0.8757941176470588,2020,pattern_matching,[],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896291,2120
80.0,number,job_creation,government_public,"Frequency of enterprise collaborations to develop AI by country, 2022-23 80 Figure 3.14. Enterprises  recent experience of hiring for AI by enterprise size, across 840 enterprises in G7 countries, 2022-23 80 Figure 3.",9,2,0.8757941176470588,2024,pattern_matching,[],Frequency,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834020,4225
2022.0,number,job_creation,government_public,"Frequency of enterprise collaborations to develop AI by country, 2022-23 80 Figure 3.14. Enterprises  recent experience of hiring for AI by enterprise size, across 840 enterprises in G7 countries, 2022-23 80 Figure 3.",9,2,0.8757941176470588,2024,pattern_matching,[],Frequency,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834019,4223
136.0,count,ai_implementation_count,government_public,"The sources of enterprises  data for AI, among firms surveyed in the state of São Paulo, 2023 136 Figure 6.5. Use of or familiarity with data management solutions among firms surveyed in the state of São Paulo, 2023 137 Figure 6.",9,2,0.8757941176470588,2024,pattern_matching,[],Paulo,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834052,4269
137.0,count,ai_implementation_count,government_public,"Use of or familiarity with data management solutions among firms surveyed in the state of São Paulo, 2023 137 Figure 6.6. Practices to adopt and develop AI among firms surveyed in the state of São Paulo, 2023 138 Figure 6.",9,2,0.8757941176470588,2024,pattern_matching,[],Paulo,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834054,4271
88.0,number,workforce_augmentation,government_public,"Public services used to support the adoption of AI across 840 enterprises, by G7 country, 2022- 23 88 Figure 3.23. Perceived usefulness of support to strengthen staff skills in AI across 840 enterprises in G7 countries, 2022-23 89 Figure 3.",9,2,0.8757941176470588,2024,pattern_matching,[],Public,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834037,4248
89.0,number,workforce_augmentation,government_public,"Perceived usefulness of support to strengthen staff skills in AI across 840 enterprises in G7 countries, 2022-23 89 Figure 3.24. Perceived usefulness of support measures to strengthen staff skills in AI across 840 enterprises, by G7 country, 2022-23 89 Figure 3.",9,2,0.8757941176470588,2024,pattern_matching,[],Perceived,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834038,4249
23.0,number,job_creation,government_public,"Frequency of enterprise collaborations to develop AI by country, 2022-23 80 Figure 3.14. Enterprises  recent experience of hiring for AI by enterprise size, across 840 enterprises in G7 countries, 2022-23 80 Figure 3.",9,2,0.8757941176470588,2024,pattern_matching,[],Frequency,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834020,4224
