original_id,value,unit,year,metric_type,context_preview,reason,kept_record_id,confidence
5307,10.0,percentage,2025,percentages,a: coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline panel ...,Duplicate record (keeping first occurrence),5293,0.9
5308,20.0,percentage,2025,percentages,coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline panel b: ...,Duplicate record (keeping first occurrence),5304,0.9
5309,30.0,percentage,2025,percentages,ng 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline panel b: proj...,Duplicate record (keeping first occurrence),5303,0.9
5310,30.0,percentage,2025,percentages,nel b: project management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to...,Duplicate record (keeping first occurrence),5303,0.9
5311,20.0,percentage,2025,percentages,b: project management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to bas...,Duplicate record (keeping first occurrence),5304,0.9
5312,10.0,percentage,2025,percentages,roject management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baselin...,Duplicate record (keeping first occurrence),5293,0.9
5313,0.0,percentage,2025,percentages,ct management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline no...,Duplicate record (keeping first occurrence),5306,0.9
5314,10.0,percentage,2025,percentages,management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline note:...,Duplicate record (keeping first occurrence),5293,0.9
5315,20.0,percentage,2025,percentages,gement 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline note: the...,Duplicate record (keeping first occurrence),5304,0.9
5316,30.0,percentage,2025,percentages,nt 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline note: the fig...,Duplicate record (keeping first occurrence),5303,0.9
5318,95.0,percentage,2022,percentages,me: june 2022 to june 2023. horizontal error bars represent 95% condfidence intervals for the coeffi...,Duplicate record (keeping first occurrence),5317,0.9
5321,10.0,percentage,2025,percentages,4 table c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.044∗...,Duplicate record (keeping first occurrence),5293,0.9
5322,1.0,percentage,2025,percentages,able c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.044∗∗∗ ...,Duplicate record (keeping first occurrence),5319,0.9
5323,5.0,percentage,2025,percentages,e c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.044∗∗∗ 0.0...,Duplicate record (keeping first occurrence),5320,0.9
5324,10.0,percentage,2025,percentages,6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.044∗∗∗ 0.022∗...,Duplicate record (keeping first occurrence),5293,0.9
5331,1.0,usd,2025,dollar_amounts,"ers. the language-specific labor market potential is around $1,683 per year. when developers pay a p...",Duplicate record (keeping first occurrence),5330,0.9
5333,1.0,usd,2025,dollar_amounts,"of $120 per year, we arrive at an average net potential of $1,563. although we only use a subset of ...",Duplicate record (keeping first occurrence),5330,0.9
6920,96.0,percentage,2024,general_rate,"gly critical part of the modern economy, to the point where 96% of corporate codebases contain some ...",Duplicate record (keeping first occurrence),791,0.9
6921,78.81,percentage,2024,general_rate,"he engagement platform 6sense, github had a market share of 78.81% on march 18, 2024. further, 93% o...",Duplicate record (keeping first occurrence),792,0.9
6922,16.0,percentage,2024,general_rate,eloper uses copilot for approximately 8 days and on average 16% of the top developers use copilot at...,Duplicate record (keeping first occurrence),793,0.9
6923,3.0,percentage,2023,general_rate,"june 2023. during each week, usage is relatively low, with 3% weekly exposure and 0.17 days of copil...",Duplicate record (keeping first occurrence),794,0.9
6924,44.0,percentage,2024,general_rate,re- sponse to ai adoption. the average developer allocates 44% of their engagement towards coding an...,Duplicate record (keeping first occurrence),795,0.9
6925,37.0,percentage,2024,general_rate,"loper allocates 44% of their engagement towards coding and, 37% towards project management.16 finall...",Duplicate record (keeping first occurrence),796,0.9
6926,321.0,percentage,2024,general_rate,"for the cross-section, we observe an increase of 6.90 days (321% relative to the baseline) overall i...",Duplicate record (keeping first occurrence),797,0.9
6927,61.2,percentage,2024,general_rate,l in ai adoption and an increase of 6.14 percentage points (61.2% relative to the baseline) of devel...,Duplicate record (keeping first occurrence),798,0.9
6928,223.0,percentage,2024,general_rate,". for the panel, we find an increase of 0.12 days per week (223% relative to the baseline) and an ex...",Duplicate record (keeping first occurrence),799,0.9
6929,12.4,percentage,2024,general_rate,rcentage of all activity increase by 5.4 percentage points (12.4% relative to the baseline) while pr...,Duplicate record (keeping first occurrence),800,0.9
6930,24.9,percentage,2024,general_rate,a percentage of all activity drops by 10 percentage points (24.9% relative to the baseline). this in...,Duplicate record (keeping first occurrence),801,0.9
6931,10.0,percentage,2024,general_rate,"the peak of the third quarter where effects increases up to 10% and 27% in absolute terms, respectiv...",Duplicate record (keeping first occurrence),802,0.9
6932,21.8,percentage,2024,general_rate,e their cumulative exposure to new programming languages by 21.8% relative to the baseline. we also ...,Duplicate record (keeping first occurrence),803,0.9
6933,1.4,percentage,2024,general_rate,ers to experiment with programming languages that command a 1.4% higher salary relative to a baselin...,Duplicate record (keeping first occurrence),804,0.9
6934,50.0,percentage,2024,general_rate,"tivities are also occurring. as such, we expect that around 50% of the activity of highly active pro...",Duplicate record (keeping first occurrence),805,0.9
6935,7.0,percentage,2023,general_rate,"hs, goldman. 2023. “generative ai could raise global gdp by 7%.” goldmansachs.com . stack overflow. ...",Duplicate record (keeping first occurrence),806,0.9
6936,30.0,percentage,2024,general_rate,two years panel a: coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to...,Duplicate record (keeping first occurrence),807,0.9
6937,0.0,percentage,2024,general_rate,nel a: coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline pa...,Duplicate record (keeping first occurrence),808,0.9
6938,0.0,percentage,2024,general_rate,ct management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline no...,Duplicate record (keeping first occurrence),808,0.9
6939,1.0,percentage,2024,general_rate,0.05 64 table c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ ...,Duplicate record (keeping first occurrence),810,0.9
6940,5.0,percentage,2024,general_rate,5 64 table c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.0...,Duplicate record (keeping first occurrence),811,0.9
6941,10.0,billions_usd,2024,financial_metric,"nd later for 30 days. after the trial period, they must pay $10 per month (or $100 dollars per year)...",Duplicate record (keeping first occurrence),812,0.9
6942,100.0,billions_usd,2024,financial_metric,"ys. after the trial period, they must pay $10 per month (or $100 dollars per year) for continued acc...",Duplicate record (keeping first occurrence),813,0.9
6943,0.0,billions_usd,2024,financial_metric,"chnical preview period. students can obtain copilot and pay $0 per month. similarly, github rewards ...",Duplicate record (keeping first occurrence),814,0.9
6944,19.0,billions_usd,2024,financial_metric,r their employee access to copilot with the employer paying $19 per employee for each month.9 in thi...,Duplicate record (keeping first occurrence),815,0.9
6945,119.0,billions_usd,2024,financial_metric,"that command a 1.4% higher salary relative to a baseline of $119,371 (an increase of $1,683). togeth...",Duplicate record (keeping first occurrence),816,0.9
6946,1.0,billions_usd,2024,financial_metric,"r salary relative to a baseline of $119,371 (an increase of $1,683). together, these estimates indic...",Duplicate record (keeping first occurrence),817,0.9
6947,468.0,billions_usd,2024,financial_metric,ve the aggregate value of labor market potential by roughly $468 million per year. while this measur...,Duplicate record (keeping first occurrence),818,0.9
6948,2024.0,number,2025,unknown_metric,"n kevin xu github inc. working paper 25-021 copyright © 2024 and 2025 by manuel hoffmann, sam boysel...",Duplicate record (keeping first occurrence),819,0.9
6949,7.0,percentage,2024,gdp_metric,“generative ai could raise global gdp by 7%,Duplicate record (keeping first occurrence),820,0.9
11374,96.0,percentage,2024,general_rate,"gly critical part of the modern economy, to the point where 96% of corporate codebases contain some ...",Duplicate record (keeping first occurrence),791,0.9
11375,78.81,percentage,2024,general_rate,"he engagement platform 6sense, github had a market share of 78.81% on march 18, 2024. further, 93% o...",Duplicate record (keeping first occurrence),792,0.9
11376,16.0,percentage,2024,general_rate,eloper uses copilot for approximately 8 days and on average 16% of the top developers use copilot at...,Duplicate record (keeping first occurrence),793,0.9
11377,3.0,percentage,2023,general_rate,"june 2023. during each week, usage is relatively low, with 3% weekly exposure and 0.17 days of copil...",Duplicate record (keeping first occurrence),794,0.9
11378,44.0,percentage,2024,general_rate,re- sponse to ai adoption. the average developer allocates 44% of their engagement towards coding an...,Duplicate record (keeping first occurrence),795,0.9
11379,37.0,percentage,2024,general_rate,"loper allocates 44% of their engagement towards coding and, 37% towards project management.16 finall...",Duplicate record (keeping first occurrence),796,0.9
11380,321.0,percentage,2024,general_rate,"for the cross-section, we observe an increase of 6.90 days (321% relative to the baseline) overall i...",Duplicate record (keeping first occurrence),797,0.9
11381,61.2,percentage,2024,general_rate,l in ai adoption and an increase of 6.14 percentage points (61.2% relative to the baseline) of devel...,Duplicate record (keeping first occurrence),798,0.9
11382,223.0,percentage,2024,general_rate,". for the panel, we find an increase of 0.12 days per week (223% relative to the baseline) and an ex...",Duplicate record (keeping first occurrence),799,0.9
11383,12.4,percentage,2024,general_rate,rcentage of all activity increase by 5.4 percentage points (12.4% relative to the baseline) while pr...,Duplicate record (keeping first occurrence),800,0.9
11384,24.9,percentage,2024,general_rate,a percentage of all activity drops by 10 percentage points (24.9% relative to the baseline). this in...,Duplicate record (keeping first occurrence),801,0.9
11385,10.0,percentage,2024,general_rate,"the peak of the third quarter where effects increases up to 10% and 27% in absolute terms, respectiv...",Duplicate record (keeping first occurrence),802,0.9
11386,21.8,percentage,2024,general_rate,e their cumulative exposure to new programming languages by 21.8% relative to the baseline. we also ...,Duplicate record (keeping first occurrence),803,0.9
11387,1.4,percentage,2024,general_rate,ers to experiment with programming languages that command a 1.4% higher salary relative to a baselin...,Duplicate record (keeping first occurrence),804,0.9
11388,50.0,percentage,2024,general_rate,"tivities are also occurring. as such, we expect that around 50% of the activity of highly active pro...",Duplicate record (keeping first occurrence),805,0.9
11389,7.0,percentage,2023,general_rate,"hs, goldman. 2023. “generative ai could raise global gdp by 7%.” goldmansachs.com . stack overflow. ...",Duplicate record (keeping first occurrence),806,0.9
11390,30.0,percentage,2024,general_rate,two years panel a: coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to...,Duplicate record (keeping first occurrence),807,0.9
11391,0.0,percentage,2024,general_rate,nel a: coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline pa...,Duplicate record (keeping first occurrence),808,0.9
11392,0.0,percentage,2024,general_rate,ct management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline no...,Duplicate record (keeping first occurrence),808,0.9
11393,1.0,percentage,2024,general_rate,0.05 64 table c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ ...,Duplicate record (keeping first occurrence),810,0.9
11394,5.0,percentage,2024,general_rate,5 64 table c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.0...,Duplicate record (keeping first occurrence),811,0.9
11395,10.0,billions_usd,2024,financial_metric,"nd later for 30 days. after the trial period, they must pay $10 per month (or $100 dollars per year)...",Duplicate record (keeping first occurrence),812,0.9
11396,100.0,billions_usd,2024,financial_metric,"ys. after the trial period, they must pay $10 per month (or $100 dollars per year) for continued acc...",Duplicate record (keeping first occurrence),813,0.9
11397,0.0,billions_usd,2024,financial_metric,"chnical preview period. students can obtain copilot and pay $0 per month. similarly, github rewards ...",Duplicate record (keeping first occurrence),814,0.9
11398,19.0,billions_usd,2024,financial_metric,r their employee access to copilot with the employer paying $19 per employee for each month.9 in thi...,Duplicate record (keeping first occurrence),815,0.9
11399,119.0,billions_usd,2024,financial_metric,"that command a 1.4% higher salary relative to a baseline of $119,371 (an increase of $1,683). togeth...",Duplicate record (keeping first occurrence),816,0.9
11400,1.0,billions_usd,2024,financial_metric,"r salary relative to a baseline of $119,371 (an increase of $1,683). together, these estimates indic...",Duplicate record (keeping first occurrence),817,0.9
11401,468.0,billions_usd,2024,financial_metric,ve the aggregate value of labor market potential by roughly $468 million per year. while this measur...,Duplicate record (keeping first occurrence),818,0.9
11402,2024.0,number,2025,unknown_metric,"n kevin xu github inc. working paper 25-021 copyright © 2024 and 2025 by manuel hoffmann, sam boysel...",Duplicate record (keeping first occurrence),819,0.9
11403,7.0,percentage,2024,gdp_metric,“generative ai could raise global gdp by 7%,Duplicate record (keeping first occurrence),820,0.9
11404,96.0,percentage,2025,percentages,"gly critical part of the modern economy, to the point where 96% of corporate codebases contain some ...",Duplicate record (keeping first occurrence),5275,0.9
11405,78.81,percentage,2024,percentages,"he engagement platform 6sense, github had a market share of 78.81% on march 18, 2024. further, 93% o...",Duplicate record (keeping first occurrence),792,0.9
11406,93.0,percentage,2024,percentages,"ub had a market share of 78.81% on march 18, 2024. further, 93% of individuals are using git as a ve...",Duplicate record (keeping first occurrence),5277,0.9
11407,92.0,percentage,2023,percentages,"ilot which was launched after github copilot. in june 2023, 92% of programmers had used some coding ...",Duplicate record (keeping first occurrence),5278,0.9
11408,16.0,percentage,2025,percentages,eloper uses copilot for approximately 8 days and on average 16% of the top developers use copilot at...,Duplicate record (keeping first occurrence),5279,0.9
11409,3.0,percentage,2023,adoption_rate,"june 2023. during each week, usage is relatively low, with 3% weekly exposure and 0.17 days of copil...",Duplicate record (keeping first occurrence),794,0.9
11410,44.0,percentage,2025,adoption_rate,re- sponse to ai adoption. the average developer allocates 44% of their engagement towards coding an...,Duplicate record (keeping first occurrence),5281,0.9
11411,37.0,percentage,2025,percentages,"loper allocates 44% of their engagement towards coding and, 37% towards project management.16 finall...",Duplicate record (keeping first occurrence),5282,0.9
11412,321.0,percentage,2025,adoption_rate,"for the cross-section, we observe an increase of 6.90 days (321% relative to the baseline) overall i...",Duplicate record (keeping first occurrence),5283,0.9
11413,61.2,percentage,2025,adoption_rate,l in ai adoption and an increase of 6.14 percentage points (61.2% relative to the baseline) of devel...,Duplicate record (keeping first occurrence),5284,0.9
11414,223.0,percentage,2025,growth_rate,". for the panel, we find an increase of 0.12 days per week (223% relative to the baseline) and an ex...",Duplicate record (keeping first occurrence),5285,0.9
11415,214.0,percentage,2025,growth_rate,eline) and an exposure21 increase of 1.8 percentage points (214% relative to the baseline). despite ...,Duplicate record (keeping first occurrence),5286,0.9
11416,61.0,percentage,2025,percentages,"developer access, we find very strong effects ranging from 61% to 321% adop- tion, depending on the ...",Duplicate record (keeping first occurrence),5287,0.9
11417,321.0,percentage,2025,percentages,"per access, we find very strong effects ranging from 61% to 321% adop- tion, depending on the defini...",Duplicate record (keeping first occurrence),5283,0.9
11418,12.4,percentage,2025,growth_rate,rcentage of all activity increase by 5.4 percentage points (12.4% relative to the baseline) while pr...,Duplicate record (keeping first occurrence),5289,0.9
11419,24.9,percentage,2025,percentages,a percentage of all activity drops by 10 percentage points (24.9% relative to the baseline). this in...,Duplicate record (keeping first occurrence),5290,0.9
11420,100.0,percentage,2025,percentages,"e in the 22indeed, developers could theoretically engage in 100% coding but are unlikely to engage i...",Duplicate record (keeping first occurrence),5291,0.9
11421,100.0,percentage,2025,percentages,tically engage in 100% coding but are unlikely to engage in 100% project manage- ment because there ...,Duplicate record (keeping first occurrence),5291,0.9
11422,10.0,percentage,2025,growth_rate,"the peak of the third quarter where effects increases up to 10% and 27% in absolute terms, respectiv...",Duplicate record (keeping first occurrence),5293,0.9
11423,27.0,percentage,2025,growth_rate,"of the third quarter where effects increases up to 10% and 27% in absolute terms, respectively. the ...",Duplicate record (keeping first occurrence),5294,0.9
11424,33.9,percentage,2025,percentages,", we find that the frequency of critical vulnerabilities is 33.9% lower for copilot-eligible reposit...",Duplicate record (keeping first occurrence),5295,0.9
11425,79.3,percentage,2025,percentages,ositories with 17 fewer peers relative to a baseline of 22 (79.3% lower). this drop off is signif- i...,Duplicate record (keeping first occurrence),5296,0.9
11426,21.8,percentage,2025,percentages,e their cumulative exposure to new programming languages by 21.8% relative to the baseline. we also ...,Duplicate record (keeping first occurrence),5297,0.9
11427,1.4,percentage,2025,percentages,ers to experiment with programming languages that command a 1.4% higher salary relative to a baselin...,Duplicate record (keeping first occurrence),5298,0.9
11428,45.5,percentage,2025,percentages,"ject manage- ment behavior. based on our data, we find that 45.5% of copilot usage happens in weeks ...",Duplicate record (keeping first occurrence),5299,0.9
11429,50.0,percentage,2025,percentages,"tivities are also occurring. as such, we expect that around 50% of the activity of highly active pro...",Duplicate record (keeping first occurrence),5300,0.9
11430,50.0,percentage,2025,percentages,"ctivity of highly active programmers happens on private and 50% on public repositories. hence, a rea...",Duplicate record (keeping first occurrence),5300,0.9
11431,7.0,percentage,2023,percentages,"hs, goldman. 2023. “generative ai could raise global gdp by 7%.” goldmansachs.com . stack overflow. ...",Duplicate record (keeping first occurrence),806,0.9
11432,30.0,percentage,2025,percentages,two years panel a: coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to...,Duplicate record (keeping first occurrence),5303,0.9
11433,20.0,percentage,2025,percentages,years panel a: coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to bas...,Duplicate record (keeping first occurrence),5304,0.9
11434,10.0,percentage,2025,percentages,s panel a: coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baselin...,Duplicate record (keeping first occurrence),5293,0.9
11435,0.0,percentage,2025,percentages,nel a: coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline pa...,Duplicate record (keeping first occurrence),5306,0.9
11436,10.0,percentage,2025,percentages,a: coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline panel ...,Duplicate record (keeping first occurrence),5293,0.9
11437,20.0,percentage,2025,percentages,coding 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline panel b: ...,Duplicate record (keeping first occurrence),5304,0.9
11438,30.0,percentage,2025,percentages,ng 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline panel b: proj...,Duplicate record (keeping first occurrence),5303,0.9
11439,30.0,percentage,2025,percentages,nel b: project management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to...,Duplicate record (keeping first occurrence),5303,0.9
11440,20.0,percentage,2025,percentages,b: project management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to bas...,Duplicate record (keeping first occurrence),5304,0.9
11441,10.0,percentage,2025,percentages,roject management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baselin...,Duplicate record (keeping first occurrence),5293,0.9
11442,0.0,percentage,2025,percentages,ct management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline no...,Duplicate record (keeping first occurrence),5306,0.9
11443,10.0,percentage,2025,percentages,management 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline note:...,Duplicate record (keeping first occurrence),5293,0.9
11444,20.0,percentage,2025,percentages,gement 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline note: the...,Duplicate record (keeping first occurrence),5304,0.9
11445,30.0,percentage,2025,percentages,nt 1 2 3 4 5 6 7 8 quarters since ga 30% 20% 10% 0% 10% 20% 30% % relative to baseline note: the fig...,Duplicate record (keeping first occurrence),5303,0.9
11446,95.0,percentage,2022,percentages,me: june 2022 to june 2023. horizontal error bars represent 95% condfidence intervals for the coeffi...,Duplicate record (keeping first occurrence),5317,0.9
11447,95.0,percentage,2022,percentages,me: june 2022 to june 2023. horizontal error bars represent 95% condfidence intervals for the coeffi...,Duplicate record (keeping first occurrence),5317,0.9
11448,1.0,percentage,2025,percentages,0.05 64 table c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ ...,Duplicate record (keeping first occurrence),5319,0.9
11449,5.0,percentage,2025,percentages,5 64 table c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.0...,Duplicate record (keeping first occurrence),5320,0.9
11450,10.0,percentage,2025,percentages,4 table c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.044∗...,Duplicate record (keeping first occurrence),5293,0.9
11451,1.0,percentage,2025,percentages,able c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.044∗∗∗ ...,Duplicate record (keeping first occurrence),5319,0.9
11452,5.0,percentage,2025,percentages,e c6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.044∗∗∗ 0.0...,Duplicate record (keeping first occurrence),5320,0.9
