original_id,value,unit,year,metric_type,context_preview,reason,kept_record_id,confidence
6218,44.0,billions_usd,2024,financial_metric,wide were expected to invest $246 billion* in ai solutions—$44 billion in generative ai specifically...,Duplicate record (keeping first occurrence),89,0.9
6219,749.0,billions_usd,2024,financial_metric,ifically—in 2024. and this spending is expected to grow to $749 billion at a compound annual growth ...,Duplicate record (keeping first occurrence),90,0.9
6220,1.0,billions_usd,2024,financial_metric,"are driving profitability as a result. in fact, for every $1 a company invests in generative ai, the...",Duplicate record (keeping first occurrence),91,0.9
6221,1.0,number,2024,employment_metric,nd what you can learn from them to help you: empower the workforce 1 reinvent customer engagement 2 ...,Duplicate record (keeping first occurrence),92,0.9
6222,2024.0,number,2024,unknown_metric,ai solutions—$44 billion in generative ai specifically—in 2024. and this spending is expected to gro...,Duplicate record (keeping first occurrence),93,0.9
6223,56.0,percentage,2024,productivity_metric,"56%
of organizations say 
productivity and 
top-line growth 
are the two most 
important busine...",Duplicate record (keeping first occurrence),85,0.9
6224,43.0,percentage,2024,productivity_metric,"1
43%
of leaders say 
productivity use 
cases are providing 
the greatest roi 
for ai",Duplicate record (keeping first occurrence),86,0.9
7567,32.8,percentage,2028,general_rate,"to $749 billion at a compound annual growth rate (cagr) of 32.8% for 2023–2028.1 the next question, ...",Duplicate record (keeping first occurrence),84,0.9
7568,56.0,percentage,2024,general_rate,"platforms, data, and infrastructure to get the most value. 56% of organizations say productivity and...",Duplicate record (keeping first occurrence),85,0.9
7569,43.0,percentage,2024,general_rate,th are the two most important business outcomes for ai.1 43% of leaders say productivity use cases a...,Duplicate record (keeping first occurrence),86,0.9
7570,26.0,percentage,2024,general_rate,tivity use cases are providing the greatest roi for ai.1 26% of leaders say industry ai use cases (n...,Duplicate record (keeping first occurrence),87,0.9
7571,246.0,billions_usd,2024,financial_metric,"ing to idc, enterprises worldwide were expected to invest $246 billion* in ai solutions—$44 billion ...",Duplicate record (keeping first occurrence),88,0.9
7572,44.0,billions_usd,2024,financial_metric,wide were expected to invest $246 billion* in ai solutions—$44 billion in generative ai specifically...,Duplicate record (keeping first occurrence),89,0.9
7573,749.0,billions_usd,2024,financial_metric,ifically—in 2024. and this spending is expected to grow to $749 billion at a compound annual growth ...,Duplicate record (keeping first occurrence),90,0.9
7574,1.0,billions_usd,2024,financial_metric,"are driving profitability as a result. in fact, for every $1 a company invests in generative ai, the...",Duplicate record (keeping first occurrence),91,0.9
7575,1.0,number,2024,employment_metric,nd what you can learn from them to help you: empower the workforce 1 reinvent customer engagement 2 ...,Duplicate record (keeping first occurrence),92,0.9
7576,2024.0,number,2024,unknown_metric,ai solutions—$44 billion in generative ai specifically—in 2024. and this spending is expected to gro...,Duplicate record (keeping first occurrence),93,0.9
7577,56.0,percentage,2024,productivity_metric,"56%
of organizations say 
productivity and 
top-line growth 
are the two most 
important busine...",Duplicate record (keeping first occurrence),85,0.9
7578,43.0,percentage,2024,productivity_metric,"1
43%
of leaders say 
productivity use 
cases are providing 
the greatest roi 
for ai",Duplicate record (keeping first occurrence),86,0.9
7579,32.8,percentage,2023,growth_rate,"to $749 billion at a compound annual growth rate (cagr) of 32.8% for 2023–2028.1 the next question, ...",Duplicate record (keeping first occurrence),1450,0.9
7580,56.0,percentage,2025,productivity,"platforms, data, and infrastructure to get the most value. 56% of organizations say productivity and...",Duplicate record (keeping first occurrence),1451,0.9
7581,43.0,percentage,2025,productivity,th are the two most important business outcomes for ai.1 43% of leaders say productivity use cases a...,Duplicate record (keeping first occurrence),1452,0.9
7582,26.0,percentage,2025,percentages,tivity use cases are providing the greatest roi for ai.1 26% of leaders say industry ai use cases (n...,Duplicate record (keeping first occurrence),1453,0.9
7583,56.0,percentage,2025,cost,ithin its epic ehr. with clinicians spending an average of 56% less time documenting during encounte...,Duplicate record (keeping first occurrence),1451,0.9
7584,246.0,billions_usd,2025,dollar_amounts,"ing to idc, enterprises worldwide were expected to invest $246 billion* in ai solutions—$44 billion ...",Duplicate record (keeping first occurrence),1455,0.9
7585,44.0,billions_usd,2024,cost,wide were expected to invest $246 billion* in ai solutions—$44 billion in generative ai specifically...,Duplicate record (keeping first occurrence),89,0.9
7586,749.0,billions_usd,2024,cost,ifically—in 2024. and this spending is expected to grow to $749 billion at a compound annual growth ...,Duplicate record (keeping first occurrence),90,0.9
7587,1.0,usd,2025,dollar_amounts,"are driving profitability as a result. in fact, for every $1 a company invests in generative ai, the...",Duplicate record (keeping first occurrence),1458,0.9
7588,1.0,number,2025,energy,nd what you can learn from them to help you: empower the workforce 1 reinvent customer engagement 2 ...,Duplicate record (keeping first occurrence),1459,0.9
