value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
12.55,number,ai_implementation_count,information_communication_technology,38% (SE: 12.55%) increase in the number of times code was compiled. A central question is whether AI offers greater benefits to low-productivity or high-,1,2,0.6181052631578947,2024,pattern_matching,['Missing required context keywords'],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779166
12.0,number,ai_implementation_count,information_communication_technology,38% (SE: 12.55%) increase in the number of times code was compiled. A central question is whether AI offers greater benefits to low-productivity or high-,1,2,0.6181052631578947,2024,pattern_matching,['Missing required context keywords'],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779167
2.0,number,job_creation,information_communication_technology,"2Prior academic work has shown that generative AI can pass mock interviews for coding jobs at Amazon in the top decile of human performance, can perfor",1,3,0.7663157894736842,2024,pattern_matching,[],Amazon,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779167
2023.0,number,ai_implementation_count,information_communication_technology,"2023). Copilot is used by 1.3 million subscribers and more than 50,000 businesses (Microsoft Corporation 2025). 3The implementation of these experiments w",1,3,0.7663157894736842,2024,pattern_matching,[],Copilot,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779168
1.3,millions_usd,ai_investment_amount,information_communication_technology,"Copilot is used by 1.3 million subscribers and more than 50,000 businesses (Microsoft Corporation 2025). 3The implementation of these experiments was ad-hoc as they were driven by",1,3,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],Copilot,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779169
1.3,number,ai_implementation_count,information_communication_technology,"Copilot is used by 1.3 million subscribers and more than 50,000 businesses (Microsoft Corporation 2025). 3The implementation of these experiments was ad-hoc as they were dr",1,3,0.7663157894736842,2024,pattern_matching,[],Copilot,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779170
3.0,number,ai_implementation_count,information_communication_technology,"3 million subscribers and more than 50,000 businesses (Microsoft Corporation 2025). 3The implementation of these experiments was ad-hoc as they were dr",1,3,0.7663157894736842,2024,pattern_matching,[],Microsoft Corporation,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779171
50.0,number,ai_implementation_count,information_communication_technology,"3 million subscribers and more than 50,000 businesses (Microsoft Corporation 2025). 3The implementation of these experiments was ad-hoc as they were driven by business considerations at th",1,3,0.7663157894736842,2024,pattern_matching,[],Microsoft Corporation,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779171
0.0,number,ai_implementation_count,information_communication_technology,"3 million subscribers and more than 50,000 businesses (Microsoft Corporation 2025). 3The implementation of these experiments was ad-hoc as they were driven by business considerations at these",1,3,0.7663157894736842,2024,pattern_matching,[],Microsoft Corporation,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779172
2025.0,count,ai_implementation_count,information_communication_technology,"3 million subscribers and more than 50,000 businesses (Microsoft Corporation 2025). 3The implementation of these experiments was ad-hoc as they were driven by business considerations at these companies rather than research goals.",1,3,0.8429473684210527,2024,pattern_matching,[],Microsoft Corporation,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779173
3.0,count,ai_implementation_count,information_communication_technology,3The implementation of these experiments was ad-hoc as they were driven by business considerations at these companies rather than research goals. 4Beca,1,3,0.7663157894736842,2024,pattern_matching,[],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779174
2025.0,number,workforce_augmentation,professional_services,", Bryn- jolfsson, Li, and Raymond 2025  Noy and Zhang 2023), though some studies suggest that the most productive workers benefit the most (Otis et al.",2,0,0.7929999999999999,2024,pattern_matching,[],Bryn,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779175
2023.0,number,workforce_augmentation,professional_services,", Bryn- jolfsson, Li, and Raymond 2025  Noy and Zhang 2023), though some studies suggest that the most productive workers benefit the most (Otis et al.",2,0,0.7929999999999999,2024,pattern_matching,[],Bryn,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779175
2024.0,number,workforce_augmentation,professional_services,"2024). Consistent with the former, we find that generative AI yields greater productivity gains for lower-ability workers, even when workers are performin",2,0,0.7929999999999999,2024,pattern_matching,[],Consistent,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779176
5.0,number,ai_implementation_count,professional_services,"5 The experiment at Microsoft started before Copilot was widely known (and before the release of ChatGPT), and initial takeup was low. Shortly after a",2,0,0.6344,2024,pattern_matching,['Missing required context keywords'],Microsoft,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779177
2023.0,number,ai_implementation_count,professional_services,"2023  Vaithilingam, Zhang, and Glassman 2022). In a lab-in-the-field ex- periment on consultants employed by Boston Consulting Group, Dell Acqua et al.",2,0,0.6344,2024,pattern_matching,['Missing required context keywords'],Vaithilingam,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779178
18.0,number,ai_implementation_count,professional_services,(2023) finds that productivity on 18 tasks designed to mimic the day-to-day work at a consulting company increased by 12% 25%. Evidence from these experiments generally suggests signific,2,0,0.6344,2024,pattern_matching,['Missing required context keywords'],Evidence,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779179
12.0,percentage,productivity_improvement,professional_services,(2023) finds that productivity on 18 tasks designed to mimic the day-to-day work at a consulting company increased by 12% 25%. Evidence from these experiments generally suggests significant productivity gains from generative AI.,2,0,0.8723,2024,pattern_matching,[],Evidence,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779179
12.0,number,ai_implementation_count,professional_services,(2023) finds that productivity on 18 tasks designed to mimic the day-to-day work at a consulting company increased by 12% 25%. Evidence from these experiments generally suggests significant productivity gains from generative AI.,2,0,0.69784,2024,pattern_matching,['Missing required context keywords'],Evidence,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779180
25.0,percentage,productivity_improvement,professional_services,(2023) finds that productivity on 18 tasks designed to mimic the day-to-day work at a consulting company increased by 12% 25%. Evidence from these experiments generally suggests significant productivity gains from generative AI.,2,0,0.8723,2024,pattern_matching,[],Evidence,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779181
25.0,number,ai_implementation_count,professional_services,(2023) finds that productivity on 18 tasks designed to mimic the day-to-day work at a consulting company increased by 12% 25%. Evidence from these experiments generally suggests significant productivity gains from generative AI.,2,0,0.69784,2024,pattern_matching,['Missing required context keywords'],Evidence,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779181
14.0,percentage,workforce_augmentation,professional_services,"Brynjolfsson, Li, and Raymond (2025) finds that an AI-based conversational assistant increases the pro- ductivity of customer chat support agents by 14%.",2,0,0.7929999999999999,2024,pattern_matching,[],Brynjolfsson,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779182
14.0,number,workforce_augmentation,professional_services,"Brynjolfsson, Li, and Raymond (2025) finds that an AI-based conversational assistant increases the pro- ductivity of customer chat support agents by 14%.",2,0,0.7929999999999999,2024,pattern_matching,[],Brynjolfsson,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779183
5.0,number,ai_implementation_count,unknown,"5We observe large variation in the output of software developers due to significant heterogeneity in their seniority, with more senior managers being l",2,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779184
2020.0,number,ai_implementation_count,unknown,"2020  Emanuel, Harrington, and Pallais 2023  Murciano-Goroff 2022). Lastly, we contribute to an emerging literature in marketing and other fields on the b",3,0,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Emanuel,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779185
2022.0,number,ai_implementation_count,unknown,"2020  Emanuel, Harrington, and Pallais 2023  Murciano-Goroff 2022). Lastly, we contribute to an emerging literature in marketing and other fields on the broader use of large language models.",3,0,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Emanuel,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779185
2023.0,number,workforce_augmentation,unknown,"These include studies that discuss whether data from large language models can be used to estimate demand (Brand, Israeli, and Ngwe 2023  Goli and Singh 2024  Gui and Toubia 2023), studies that show how to augment large language models with experimental data (Angelopoulos, Lee, and Mis",3,0,0.77,2024,pattern_matching,[],Brand,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779186
2024.0,number,workforce_augmentation,unknown,"se include studies that discuss whether data from large language models can be used to estimate demand (Brand, Israeli, and Ngwe 2023  Goli and Singh 2024  Gui and Toubia 2023), studies that show how to augment large language models with experimental data (Angelopoulos, Lee, and Misra 2024), and studies",3,0,0.77,2024,pattern_matching,[],Brand,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779187
2025.0,number,ai_implementation_count,unknown,", and Misra 2024), and studies that demonstrate the use of large language models to select digital advertising content (Ye, Yoganarasimhan, and Zheng 2025).",3,0,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Misra,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779188
2.1,number,workforce_augmentation,unknown,1 What Is AI-Assisted Software Development,3,2,0.5599999999999999,2024,pattern_matching,[],What Is,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779188
1.0,number,workforce_augmentation,unknown,1 What Is AI-Assisted Software Development,3,2,0.5599999999999999,2024,pattern_matching,[],What Is,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779189
2024.0,number,ai_implementation_count,professional_services,"As of 2024, prominent examples include GitHub Copilot, Cursor, and Replit Ghostwriter. In our study, we examine the effects of one of these tools, GitHub Copilo",3,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Copilot,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779190
2021.0,number,ai_implementation_count,professional_services,"It was available for  technical preview  in June 2021 and publicly available in June 2022, just a few months before the first of the experiments we analyze.",3,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],June,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779191
30.0,number,ai_implementation_count,unknown,,3,4,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779191
2024.0,number,ai_implementation_count,unknown,Sample Period Jan 2022 Apr 2024 Jul 2022 Mar 2024 Jun 2023 Feb 2024,4,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Sample Period Jan,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779192
746.0,number,ai_implementation_count,unknown,"Sample Size 1,746 developers 320 developers 3,054 developers",4,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Sample Size,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779193
320.0,number,ai_implementation_count,unknown,"Sample Size 1,746 developers 320 developers 3,054 developers",4,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Sample Size,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779194
54.0,number,ai_implementation_count,unknown,"Sample Size 1,746 developers 320 developers 3,054 developers",4,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Sample Size,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779194
2.2,number,ai_patents_filed,unknown,2 Description of Experiments,4,9,0.5599999999999999,2024,pattern_matching,[],Description,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779195
2022.0,number,ai_implementation_count,information_communication_technology,"Of these developers, 50.4% were randomly selected to receive access to GitHub Cop",4,11,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779196
746.0,number,ai_implementation_count,information_communication_technology,"Of these developers, 50.4% were randomly selected to receive access to GitHub Copilot.7 Randomizat",4,11,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],Copilot,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779197
50.4,percentage,ai_adoption_rate,information_communication_technology,"Of these developers, 50.4% were randomly selected to receive access to GitHub Copilot.7 Randomization was implemented at both the individual and the team levels.",4,11,0.7663157894736842,2024,pattern_matching,[],Copilot,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779198
4.0,number,ai_implementation_count,information_communication_technology,4% were randomly selected to receive access to GitHub Copilot.7 Randomization was implemented at both the individual and the team levels.8 In particula,4,11,0.7663157894736842,2024,pattern_matching,[],Copilot,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779198
7.0,number,ai_implementation_count,information_communication_technology,"7 Randomization was implemented at both the individual and the team levels.8 In particular, 616 developers were randomized individually, and 1,130 deve",4,11,0.7663157894736842,2024,pattern_matching,[],Randomization,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779199
616.0,number,ai_implementation_count,information_communication_technology,"8 In particular, 616 developers were randomized individually, and 1,130 developers were randomized at the team level, with an average team size of 6.2.",4,11,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779200
130.0,number,ai_implementation_count,information_communication_technology,"8 In particular, 616 developers were randomized individually, and 1,130 developers were randomized at the team level, with an average team size of 6.2.",4,11,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779201
6.2,number,ai_implementation_count,information_communication_technology,"8 In particular, 616 developers were randomized individually, and 1,130 developers were randomized at the team level, with an average team size of 6.2.",4,11,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779202
9.0,number,job_creation,information_communication_technology,The email also introduced GitHub Copilot as a productivity- enhancing tool and outlined its potential impact on their coding tasks (see Figure 9 in Appendix).,4,11,0.6130526315789474,2024,pattern_matching,['Missing required context keywords'],Copilot,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779203
8.0,number,ai_implementation_count,professional_services,8We account for this randomization structure in calculating our standard errors below.,4,12,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779204
61.3,percentage,ai_adoption_rate,professional_services,"Randomization occurred at the developer level, with 61.3% of the 320 developers assigned to the treatment group. Treatment group participants were informed over email that they were eligible to sign up for G",5,1,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Randomization,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779205
61.3,number,ai_implementation_count,professional_services,"Randomization occurred at the developer level, with 61.3% of the 320 developers assigned to the treatment group. Treatment group participants were informed over email that they were eligible to sign up for",5,1,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Randomization,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779205
3.0,number,ai_implementation_count,professional_services,3% of the 320 developers assigned to the treatment group. Treatment group participants were informed over email that they were eligible to sign up for,5,1,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Treatment,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779206
320.0,number,ai_implementation_count,professional_services,3% of the 320 developers assigned to the treatment group. Treatment group participants were informed over email that they were eligible to sign up for GitHub Copil,5,1,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Treatment,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779207
9.0,number,ai_implementation_count,professional_services,"9 Finally, the participating managers were asked to encourage the adoption of GitHub Copilot within their teams. The experiment ended in December 2023",5,1,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Finally,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779207
3.0,number,ai_implementation_count,education,"3. We use three additional outcome variables related to the developers  workflow. Before submitting a pull request, a developer will work separately on",5,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Before,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779208
9.0,number,ai_patents_filed,unknown,The participants attended an online call and received instructions about what Copilo,5,5,0.7,2024,pattern_matching,[],Copilo,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779209
49.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779210
87.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33 Shor,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779210
88.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33 Short Tenure 0.48 0,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779211
43.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33 Short Tenure 0.48 0.50 0.52 0.50,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779212
14.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33 Short Tenure 0.48 0.50 0.52 0.50 0.,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779213
86.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33 Short Tenure 0.48 0.50 0.52 0.50 0.04,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779213
36.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33 Short Tenure 0.48 0.50 0.52 0.50 0.04 0.23,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779214
80.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33 Short Tenure 0.48 0.50 0.52 0.50 0.04 0.23 Junior,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779215
94.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33 Short Tenure 0.48 0.50 0.52 0.50 0.04 0.23 Junior Level 0.55,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779216
99.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33 Short Tenure 0.48 0.50 0.52 0.50 0.04 0.23 Junior Level 0.55 0.50 0.61 0.49 0.,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779216
67.0,number,ai_implementation_count,information_communication_technology,91 Build Success Rate 0.72 0.30 0.75 0.29 0.02 0.33 Short Tenure 0.48 0.50 0.52 0.50 0.04 0.23 Junior Level 0.55 0.50 0.61 0.49 0.06 0.,6,2,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Build Success Rate,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779217
