value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
2022.0,number,ai_implementation_count,unknown,machine-learning models (LLMs)   which exploded on to the scene in 2022 and currently repre-,3,13,0.5599999999999999,2022,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827949
4.0,number,ai_implementation_count,information_communication_technology,"These models, including OpenAI s GPT4, Google s Gemini,1 Meta s",3,14,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Google,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827950
1.0,number,ai_implementation_count,information_communication_technology,"These models, including OpenAI s GPT4, Google s Gemini,1 Meta s",3,14,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Google,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827950
2024.0,number,workforce_augmentation,unknown,"whether AI can be a complement to skilled workers (Autor, 2024) and help address critical aspects",3,20,0.7,2024,pattern_matching,[],Autor,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827951
2024.0,number,job_creation,government_public,"Department of Labor, 2024), including hiring policies, work training programs,",4,4,0.7741176470588235,2024,pattern_matching,[],Department,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827952
2006.0,number,ai_implementation_count,unknown,"problem (Ballester, Calv o-Armengol, and Zenou, 2006  Godin, 2010) as a small set of develop-",4,18,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Ballester,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827953
2010.0,number,ai_implementation_count,unknown,"problem (Ballester, Calv o-Armengol, and Zenou, 2006  Godin, 2010) as a small set of develop-",4,18,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Ballester,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827954
2015.0,number,job_creation,unknown,"experts enabled by decreasing communication costs (Altman, Nagle, and Tushman, 2015) creates",4,22,0.7,2024,pattern_matching,[],Altman,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827954
187.0,number,ai_implementation_count,unknown,"of 187,489 distinct developers observed weekly from June 2022 through June 2023, which results",5,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],June,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827955
489.0,number,ai_implementation_count,unknown,"of 187,489 distinct developers observed weekly from June 2022 through June 2023, which results",5,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],June,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827956
2018.0,number,ai_implementation_count,unknown,"2019  Corrado, Haskel, and Jona-Lasinio, 2021  Raj and Seamans, 2018), but that the gains may",5,22,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Corrado,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827957
2003.0,number,ai_implementation_count,professional_services,By going beyond,6,5,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827958
2002.0,number,ai_implementation_count,unknown,"(Lerner and Tirole, 2002) as it has become an increasingly critical part of the modern economy,",6,23,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Lerner,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827959
96.0,percentage,ai_adoption_rate,unknown,,6,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827959
96.0,number,ai_implementation_count,unknown,,6,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827960
2020.0,count,ai_implementation_count,unknown,", 2020b) as numerous firms free-ride on the efforts of others without giving",7,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827961
2020.0,number,ai_implementation_count,unknown,"As our results show, generative AI may offer a solution to help address these",7,6,0.7,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827962
5.0,number,ai_implementation_count,unknown,We then present our results using a regression discontinuity design (Section 5) while,7,18,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Section,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827963
6.0,number,ai_implementation_count,professional_services,,7,21,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827963
7.0,number,ai_implementation_count,professional_services,,7,21,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827964
2018.0,number,ai_implementation_count,professional_services,",",8,17,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827965
2014.0,number,ai_implementation_count,unknown,"As such, we arrive at the following primary hypothesis:",8,18,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827966
1.0,number,workforce_augmentation,unknown,"Hypothesis 1a (H1a) After the adoption of an AI tool that assists with core work tasks, a worker s",8,19,0.7,2024,pattern_matching,[],Hypothesis,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827967
3.0,number,ai_implementation_count,unknown,"3In our empirical context of OSS, this  burden  of being an open source developer (Geerling, 2022) has been cited as significant driver of burnout and",8,25,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Geerling,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827968
1994.0,number,ai_implementation_count,unknown,"Consequently, even as AI can",9,1,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Consequently,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827968
2011.0,number,ai_implementation_count,unknown,"focus on their own work in isolation (Faraj, Jarvenpaa, and Majchrzak, 2011  Aral and Van Alstyne,",9,16,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Faraj,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827969
2011.0,number,job_displacement,unknown,"However, with generative AI, many of these collaborative costs are simply eliminated as",9,17,0.7,2024,pattern_matching,[],However,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827970
2.0,number,workforce_augmentation,unknown,Hypothesis 2 (H2) A worker s change in task allocation resulting from the introduction of an AI,9,24,0.7,2024,pattern_matching,[],Hypothesis,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827971
1991.0,number,ai_implementation_count,unknown,Exploration involves searching for new,10,4,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Exploration,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827971
2003.0,number,ai_implementation_count,unknown,"Further, research has shown that information tech-",10,8,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827972
1993.0,number,ai_implementation_count,unknown,"Further, research has shown that information tech-",10,8,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827973
2007.0,number,ai_implementation_count,unknown,AI in particular has been shown to encourage  learning by,10,11,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827974
2017.0,number,ai_implementation_count,unknown,"While exploitation remains essential, the newfound ease of exploration and experimenting",10,14,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],While,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827975
3.0,number,workforce_augmentation,unknown,Hypothesis 3 (H3) A worker s change in task allocation resulting from the introduction of an AI,10,17,0.7,2024,pattern_matching,[],Hypothesis,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827975
2021.0,number,workforce_augmentation,unknown,"Thus, when using generative AI, lower ability workers are able",10,24,0.7,2024,pattern_matching,[],Thus,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827976
1990.0,number,ai_implementation_count,unknown,"ing, coordination, discretion, and interpersonal communication (Finkelstein and Hambrick, 1990",11,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Finkelstein,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827977
1987.0,number,ai_implementation_count,unknown,"Hambrick and Finkelstein, 1987), can detract from their ability to focus on core work, thus making",11,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Hambrick,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827978
4.0,number,ai_patents_filed,unknown,Hypothesis 4a (H4a) A worker s level of ability moderates the relationship between the adoption,11,11,0.7,2024,pattern_matching,[],Hypothesis,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827979
4.0,number,ai_implementation_count,unknown,"4 Launched in 2008, it is a  social",12,6,0.44799999999999995,2008,pattern_matching,['Missing required context keywords'],Launched,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827979
2008.0,number,ai_implementation_count,unknown,"4 Launched in 2008, it is a  social",12,6,0.44799999999999995,2008,pattern_matching,['Missing required context keywords'],Launched,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827980
6.0,number,ai_implementation_count,unknown,"Further, 93% of individuals are using Git as a version control system which underlies Gi",12,21,0.7,2024,pattern_matching,[],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827981
78.81,percentage,ai_adoption_rate,unknown,"Further, 93% of individuals are using Git as a version control system which underlies GitHub. Other alternatives include GitLab, B",12,21,0.7,2024,pattern_matching,[],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827982
78.81,number,ai_implementation_count,unknown,"Further, 93% of individuals are using Git as a version control system which underlies GitHub. Other alternatives include GitLab,",12,21,0.7,2024,pattern_matching,[],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827983
78.0,number,ai_implementation_count,unknown,"Further, 93% of individuals are using Git as a version control system which underlies GitHub. Other alternatives include GitLa",12,21,0.7,2024,pattern_matching,[],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827983
81.0,number,ai_implementation_count,unknown,"Further, 93% of individuals are using Git as a version control system which underlies GitHub. Other alternatives include GitLab,",12,21,0.7,2024,pattern_matching,[],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827984
18.0,number,ai_implementation_count,unknown,"Further, 93% of individuals are using Git as a version control system which underlies GitHub. Other alternatives include GitLab, Bitbucket, Co",12,21,0.7,2024,pattern_matching,[],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827985
2024.0,number,ai_implementation_count,unknown,"Further, 93% of individuals are using Git as a version control system which underlies GitHub. Other alternatives include GitLab, Bitbucket, Codeberg",12,21,0.7,2024,pattern_matching,[],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827986
93.0,percentage,ai_adoption_rate,unknown,"Further, 93% of individuals are using Git as a version control system which underlies GitHub. Other alternatives include GitLab, Bitbucket, Codeberg, Gitee, Sourc",12,21,0.7,2024,pattern_matching,[],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827986
93.0,number,ai_implementation_count,unknown,"Further, 93% of individuals are using Git as a version control system which underlies GitHub. Other alternatives include GitLab, Bitbucket, Codeberg, Gitee, Sour",12,21,0.7,2024,pattern_matching,[],Further,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827987
3.0,number,ai_patents_filed,unknown,Copilot can be used by programmers to generate code snippets for work,13,15,0.7,2024,pattern_matching,[],Copilot,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827988
6.0,number,ai_implementation_count,information_communication_technology,"In June 2023, 92% of programmers had used some coding AI",13,22,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],In June,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827989
2023.0,number,ai_implementation_count,information_communication_technology,"In June 2023, 92% of programmers had used some coding AI tool according to a GitHub programmer survey. 7Crucially, GitHub Copilot is not an AI chat tool like Chat",13,22,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],In June,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827989
92.0,percentage,ai_adoption_rate,information_communication_technology,"In June 2023, 92% of programmers had used some coding AI tool according to a GitHub programmer survey. 7Crucially, GitHub Copilot is not an AI chat tool like ChatGPT.",13,22,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],In June,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827990
92.0,number,ai_implementation_count,information_communication_technology,"In June 2023, 92% of programmers had used some coding AI tool according to a GitHub programmer survey. 7Crucially, GitHub Copilot is not an AI chat tool like ChatGPT.",13,22,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],In June,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827991
7.0,number,ai_implementation_count,information_communication_technology,"7Crucially, GitHub Copilot is not an AI chat tool like ChatGPT. It also does not suggest code improvements based on pre-existing code but it requires s",13,22,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Copilot,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827992
29.0,number,ai_implementation_count,unknown,"lot was first launched on June 29, 2021, as a  technical preview  (TP), and then fully launched for",14,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],June,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827992
8.0,number,ai_implementation_count,unknown,8 GitHub users could access Copilot through several path-,14,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Copilot,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827993
60.0,number,ai_implementation_count,unknown,"During the general access period, individuals could access Copilot by obtaining a free trial for 60",14,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],During,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827994
30.0,number,ai_implementation_count,professional_services,"After the trial period, they must pay $10 per month (or $100 dollars per",14,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],After,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827995
10.0,number,ai_implementation_count,professional_services,"After the trial period, they must pay $10 per month (or $100 dollars per",14,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],After,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827995
100.0,number,ai_implementation_count,professional_services,"After the trial period, they must pay $10 per month (or $100 dollars per",14,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],After,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827996
14.0,count,ai_implementation_count,unknown,Companies can,14,10,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Companies,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827997
2023.0,count,ai_implementation_count,unknown,Companies can,14,10,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Companies,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827998
19.0,number,workforce_augmentation,unknown,sponsor their employee access to Copilot with the employer paying $19 per employee for each,14,11,0.7,2024,pattern_matching,[],Copilot,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827998
8.0,number,ai_implementation_count,transportation_logistics,"Even ChatGPT, w",14,22,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Even,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.827999
9.0,number,ai_implementation_count,transportation_logistics,"Even ChatGPT, which shares a foundation with Copilot was not yet available at",14,22,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Even,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828000
10.0,number,job_creation,transportation_logistics,"10The nominal owner of the repository, i.e. the GitHub user who created the repository, can add collaborators in the repository s settings page.",14,22,0.76,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828001
11.0,number,ai_implementation_count,unknown,11 As GitHub does not reveal the exact composition and,15,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828001
13.0,number,ai_implementation_count,unknown,13 We use a sample of active top developers who are collaborators on a,16,11,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828002
50.0,number,ai_implementation_count,unknown,"This leads to a sample of 50,032 unique  top developers",16,16,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828003
32.0,number,ai_implementation_count,unknown,"This leads to a sample of 50,032 unique  top developers",16,16,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828005
16.0,percentage,ai_adoption_rate,unknown,average 16% of the top developers use Copilot at some point within the general access period from,16,19,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Copilot,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828006
16.0,number,ai_implementation_count,unknown,average 16% of the top developers use Copilot at some point within the general access period from,16,19,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Copilot,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828007
3.0,percentage,ai_adoption_rate,unknown,"During each week, usage is relatively low, with 3% weekly exposure",16,20,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],During,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828008
0.17,number,job_creation,unknown,"14 For coding and project management, we create a",16,21,0.5599999999999999,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828008
17.0,number,job_creation,unknown,"14 For coding and project management, we create a",16,21,0.5599999999999999,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828009
14.0,number,job_creation,unknown,"14 For coding and project management, we create a",16,21,0.5599999999999999,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828010
12.0,number,ai_implementation_count,unknown,"12For example, developers can open issues themselves, assign other developers to investigate certain issues, give issues labels for organization, and cl",16,23,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828011
13.0,number,ai_patents_filed,unknown,"13Descriptive statistics for the subset of top developers within the ranking bandwidth of h    100, 100  can be found in Table A3. More granular statist",16,23,0.7,2024,pattern_matching,[],Table,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828012
100.0,number,ai_patents_filed,unknown,"13Descriptive statistics for the subset of top developers within the ranking bandwidth of h    100, 100  can be found in Table A3. More granular statistics on work items are displayed in Table A4.",16,23,0.7,2024,pattern_matching,[],Table,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828012
4.0,number,ai_implementation_count,unknown,More granular statistics on work items are displayed in Table A4. 14AI usage is measured directly when a developer uses GitHub Copilot as a plugin within their integrated developer interface by observing the develo,16,23,0.616,2024,pattern_matching,['Missing required context keywords'],More,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828013
14.0,number,ai_implementation_count,unknown,14AI usage is measured directly when a developer uses GitHub Copilot as a plugin within their integrated developer interface by observing the developer,16,23,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Copilot,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828014
15.0,number,net_employment_change,energy_utilities,"15 By conditioning on overall individual activity levels, we are better able",17,0,0.76,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828015
44.0,percentage,ai_adoption_rate,unknown,The average developer allocates 44% of their engagement towards coding,17,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828015
44.0,number,ai_implementation_count,unknown,The average developer allocates 44% of their engagement towards coding,17,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828016
37.0,percentage,ai_adoption_rate,unknown,"16 Finally, our measure for our natural experiment is the",17,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Finally,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828017
37.0,number,ai_implementation_count,unknown,"16 Finally, our measure for our natural experiment is the",17,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Finally,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828018
364.0,number,ai_implementation_count,unknown,around -364 implying that a substantial amount of variation can be found below the normalized,17,7,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828019
15.0,number,ai_implementation_count,unknown,"15Specifically, we use the following cumulative share version:",17,22,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828020
1.0,number,ai_implementation_count,unknown,"While the theoretical framework uses absolute measures, we operationalize it via shares due to (1) the sparsity of the measures, (2) to allow for comparisons of different magnitudes that can be substantially different, and (3) to focus attention o",17,25,0.616,2024,pattern_matching,['Missing required context keywords'],While,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828020
2.0,number,ai_implementation_count,unknown,"While the theoretical framework uses absolute measures, we operationalize it via shares due to (1) the sparsity of the measures, (2) to allow for comparisons of different magnitudes that can be substantially different, and (3) to focus attention on relative task allocation.",17,25,0.616,2024,pattern_matching,['Missing required context keywords'],While,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828021
0.0,number,ai_implementation_count,unknown,"As such, developers who receive a ranking below 0 are eligible for free access to Copilot",18,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Copilot,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828022
17.0,number,ai_implementation_count,unknown,17 We have checked the credibility of this assumption through,18,19,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828023
17.0,number,ai_patents_filed,unknown,"17In other words, neither the developer can manipulate the ranking to receive Copilot access nor should GitHub be able to manipulate the ranking to the",18,22,0.7,2024,pattern_matching,[],Copilot,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828023
19.0,number,ai_implementation_count,unknown,"19GitHub achievements are badges that appear on a GitHub user s public profile upon completion of some kind of event, such as successfully merging their",19,20,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828024
6.9,number,net_employment_change,unknown,90 days (321% relative to the baseline) overall in AI adoption and an increase of,20,19,0.7,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828025
6.0,number,net_employment_change,unknown,90 days (321% relative to the baseline) overall in AI adoption and an increase of,20,19,0.7,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828026
90.0,number,net_employment_change,unknown,90 days (321% relative to the baseline) overall in AI adoption and an increase of,20,19,0.7,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828026
321.0,percentage,ai_adoption_rate,unknown,90 days (321% relative to the baseline) overall in AI adoption and an increase of,20,19,0.39199999999999996,2024,pattern_matching,"['Value 321.0 outside typical range [0, 100]', 'Outlier compared to other adoption rates']",,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828027
321.0,number,net_employment_change,unknown,90 days (321% relative to the baseline) overall in AI adoption and an increase of,20,19,0.7,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828028
6.14,percentage,ai_adoption_rate,unknown,,20,20,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828029
61.2,percentage,ai_adoption_rate,unknown,,20,20,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828029
223.0,percentage,ai_adoption_rate,unknown,12 days per week (223% relative to the baseline) and an,20,21,0.3136,2024,pattern_matching,"['Value 223.0 outside typical range [0, 100]', 'Missing required context keywords', 'Outlier compared to other adoption rates']",,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828030
223.0,number,ai_implementation_count,unknown,12 days per week (223% relative to the baseline) and an,20,21,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828031
1.8,percentage,ai_adoption_rate,unknown,Despite not widely,20,22,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Despite,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828032
