original_id,value,unit,year,metric_type,context_preview,reason,kept_record_id,confidence
1081,40.0,percentage,2025,cost,"are also on the easy side, and led to cost savings of about 40%, which is about two thirds of the co...",Duplicate record (keeping first occurrence),1059.0,0.9
1082,14.0,percentage,2025,cost,"what more complex tasks, and these had cost savings of only 14%. i imagine that many of the hard-to-...",Duplicate record (keeping first occurrence),1061.0,0.9
1083,7.0,percentage,2025,cost,"vates my choice of half of the cost savings of their study, 7% (which is also about a quarter of the...",Duplicate record (keeping first occurrence),1080.0,0.9
1084,27.0,percentage,2025,cost,"ir study, 7% (which is also about a quarter of the baseline 27% cost reduction estimate i used in th...",Duplicate record (keeping first occurrence),1044.0,0.9
1088,0.66,percentage,2025,growth_rate,"hence taking the baseline estimate of an increase in tfp of 0.66%, i obtain a first estimate for gdp...",Duplicate record (keeping first occurrence),1021.0,0.9
1089,1.16,percentage,2025,growth_rate,".66%, i obtain a first estimate for gdp growth due to ai of 1.16% over 10 years, or taking the prese...",Duplicate record (keeping first occurrence),1035.0,0.9
1090,0.93,percentage,2025,percentages,"he presence of hard tasks into account, a lower estimate of 0.93%. i update the gdp effects of ai ad...",Duplicate record (keeping first occurrence),1034.0,0.9
1093,2.0,percentage,2025,percentages,"rd of this and combining these three estimates, i arrive to 2% of us gdp. this number could be a sig...",Duplicate record (keeping first occurrence),1041.0,0.9
1094,2.0,percentage,2025,revenue,mbers here should be taken as merely suggestive. taking the 2% of us gdp as revenues from new bad ta...,Duplicate record (keeping first occurrence),1041.0,0.9
1096,2.0,percentage,2025,growth_rate,"w tasks, one might conclude that they would increase gdp by 2%. this discussion thus suggests cautio...",Duplicate record (keeping first occurrence),1041.0,0.9
1098,1.3,percentage,2025,employment,rowth for workers with less than a high school degree—about 1.3% within 10 years—but the gap between...,Duplicate record (keeping first occurrence),1087.0,0.9
1099,1.4,percentage,2025,growth_rate,"ct an increase). this leads to an upper bound gdp impact of 1.4% in column 7, when i distinguish bet...",Duplicate record (keeping first occurrence),1036.0,0.9
1100,1.56,percentage,2025,percentages,"olumn 7, when i distinguish between easy and hard tasks (or 1.56% in column 3 when this distinction ...",Duplicate record (keeping first occurrence),1037.0,0.9
1101,0.66,percentage,2025,growth_rate,"he distinction between hard and easy tasks would be about a 0.66% increase in total within 10 years,...",Duplicate record (keeping first occurrence),1021.0,0.9
1102,0.064,percentage,2025,growth_rate,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual tfp growth. wh...",Duplicate record (keeping first occurrence),1032.0,0.9
1103,0.53,percentage,2025,percentages,"xposed to ai is recognized, this upper bound drops to about 0.53%. gdp effects will be somewhat larg...",Duplicate record (keeping first occurrence),1022.0,0.9
1104,0.93,percentage,2025,investment,"in the next 10 years should also be modest, in the range of 0.93% −1.16% over 10 years in total, pro...",Duplicate record (keeping first occurrence),1034.0,0.9
1105,1.16,percentage,2025,investment,"next 10 years should also be modest, in the range of 0.93% −1.16% over 10 years in total, provided t...",Duplicate record (keeping first occurrence),1035.0,0.9
1106,1.4,percentage,2025,investment,"t increase resulting from ai is modest, and in the range of 1.4% −1.56% in total, if there is a larg...",Duplicate record (keeping first occurrence),1036.0,0.9
1107,1.56,percentage,2025,investment,"ease resulting from ai is modest, and in the range of 1.4% −1.56% in total, if there is a large inve...",Duplicate record (keeping first occurrence),1037.0,0.9
1110,0.66,percentage,2025,growth_rate,"o major benefits from ai. first, an increase of about 0.53 −0.66% in tfp within 10 years is modest b...",Duplicate record (keeping first occurrence),1021.0,0.9
1122,53.0,usd,2025,dollar_amounts,"respectively, to continue to use social media—or on average $53 per user-month. however, they find t...",Duplicate record (keeping first occurrence),1118.0,0.9
1125,19.0,usd,2025,dollar_amounts,"etwork off tiktok and instagram, respectively—or an average $19 per user-month. if non-users are als...",Duplicate record (keeping first occurrence),1119.0,0.9
1126,47.0,usd,2025,growth_rate,ss to pay to stop everybody using social media increases to $47 for tiktok and $13 for instagram. th...,Duplicate record (keeping first occurrence),1121.0,0.9
1128,53.0,usd,2025,energy,n which ai-powered platforms can capture the full (average) $53 willingness to pay per user (for exa...,Duplicate record (keeping first occurrence),1118.0,0.9
1129,53.0,usd,2025,revenue,"verage between the two platforms, i conclude that for every $53 of revenue, there is a net negative ...",Duplicate record (keeping first occurrence),1118.0,0.9
1130,19.0,usd,2025,revenue,"$53 of revenue, there is a net negative effect on users of $19. put differently, the total effect fr...",Duplicate record (keeping first occurrence),1119.0,0.9
1131,53.0,usd,2025,dollar_amounts,"that social media companies can capture less than the full $53 per user-month, then the denominator ...",Duplicate record (keeping first occurrence),1118.0,0.9
1694,0.66,percentage,2025,productivity,conomic effects appear nontrivial but modest—no more than a 0.66% increase in total factor productiv...,Duplicate record (keeping first occurrence),1021.0,0.9
1695,0.53,percentage,2025,percentages,ears are even more modest and are predicted to be less than 0.53%. i also explore ai’s wage and ineq...,Duplicate record (keeping first occurrence),1022.0,0.9
1696,7.0,percentage,2023,growth_rate,"dict big effects on output. goldman sachs (2023) predicts a 7% increase in global gdp, equivalent to...",Duplicate record (keeping first occurrence),1023.0,0.9
1697,1.5,percentage,2025,productivity,"7% increase in global gdp, equivalent to $7 trillion, and a 1.5% per annum increase in us productivi...",Duplicate record (keeping first occurrence),1024.0,0.9
1698,100.0,percentage,2024,growth_rate,"1korinek and suh (2024) predict a “baseline” gdp growth of 100% over the next 10 years, and also ent...",Duplicate record (keeping first occurrence),1025.0,0.9
1699,300.0,percentage,2025,growth_rate,"ity of much higher “aggressive” agi growth rates, such as a 300% increase in gdp. many others are se...",Duplicate record (keeping first occurrence),1026.0,0.9
1700,20.0,percentage,2025,percentages,bill share in the us economy. this calculation implies that 20% of us labor tasks are exposed to ai....,Duplicate record (keeping first occurrence),1027.0,0.9
1701,23.0,percentage,2025,percentages,"te for computer vision tasks that, among all exposed tasks, 23% can be profitably performed by ai (f...",Duplicate record (keeping first occurrence),1028.0,0.9
1702,27.0,percentage,2023,cost,the benefits). i take the average labor cost savings to be 27%—the average of the estimates in noy a...,Duplicate record (keeping first occurrence),1029.0,0.9
1703,14.4,percentage,2025,cost,"y labor shares, which imply average overall cost savings of 14.4%. this calculation implies that tot...",Duplicate record (keeping first occurrence),1030.0,0.9
1704,0.66,percentage,2025,growth_rate,fp) effects within the next 10 years should be no more than 0.66% in total—or approximately a 0.064%...,Duplicate record (keeping first occurrence),1021.0,0.9
1705,0.064,percentage,2025,growth_rate,rs should be no more than 0.66% in total—or approximately a 0.064% increase in tfp growth annually. ...,Duplicate record (keeping first occurrence),1032.0,0.9
1706,0.9,percentage,2025,cost,"her declines in gpu costs, this number still remains around 0.9%. to turn these numbers into gdp est...",Duplicate record (keeping first occurrence),1033.0,0.9
1707,0.93,percentage,2025,percentages,"ment effects incorporated, gdp is also estimated to grow by 0.93% −1.16% over the next 10 years. whe...",Duplicate record (keeping first occurrence),1034.0,0.9
1708,1.16,percentage,2025,investment,"fects incorporated, gdp is also estimated to grow by 0.93% −1.16% over the next 10 years. when i ass...",Duplicate record (keeping first occurrence),1035.0,0.9
1709,1.4,percentage,2025,percentages,"pital stock, the upper bound on gdp effects rises to around 1.4%−1.56%. nevertheless, my framework a...",Duplicate record (keeping first occurrence),1036.0,0.9
1710,1.56,percentage,2025,percentages,"stock, the upper bound on gdp effects rises to around 1.4%−1.56%. nevertheless, my framework also cl...",Duplicate record (keeping first occurrence),1037.0,0.9
1711,73.0,percentage,2025,percentages,"of (speculative) assumptions, i estimate an upper bound of 73% easy tasks among eloundou et al.’s ex...",Duplicate record (keeping first occurrence),1038.0,0.9
1712,0.53,percentage,2025,percentages,"p and gdp in the next 10 years that can be upper bounded by 0.53% and 0.90%, respectively. new tasks...",Duplicate record (keeping first occurrence),1022.0,0.9
1713,0.9,percentage,2025,percentages,"in the next 10 years that can be upper bounded by 0.53% and 0.90%, respectively. new tasks created w...",Duplicate record (keeping first occurrence),1033.0,0.9
1714,2.0,percentage,2025,growth_rate,"eases in gdp. for example, ai may appear to increase gdp by 2%, while in reality reducing welfare by...",Duplicate record (keeping first occurrence),1041.0,0.9
1715,0.72,percentage,2025,growth_rate,"o increase gdp by 2%, while in reality reducing welfare by −0.72% (in consumption equivalent units)....",Duplicate record (keeping first occurrence),1042.0,0.9
1716,30.0,percentage,2020,cost,"he case of robots, expert reports put cost savings at about 30% of labor costs (see acemoglu and res...",Duplicate record (keeping first occurrence),1043.0,0.9
1717,27.0,percentage,2025,cost,"er detail below, suggest numbers in the same ballpark—about 27% of labor costs.13 although it is not...",Duplicate record (keeping first occurrence),1044.0,0.9
1718,25.0,percentage,2025,percentages,"tfp equation below, which will lead to gains that are about 25% less than those that do not take the...",Duplicate record (keeping first occurrence),1045.0,0.9
1719,1.0,percentage,2025,growth_rate,rowth or significant limits on inequality. first consider a 1% increase in al (or an equivalent incr...,Duplicate record (keeping first occurrence),1046.0,0.9
1720,0.0,percentage,2025,percentages,"of the activities might be impacted by llm+ (ranging across 0%, 25%, 50%, 75% and 100%). in what fol...",Duplicate record (keeping first occurrence),1047.0,0.9
1721,25.0,percentage,2025,percentages,"he activities might be impacted by llm+ (ranging across 0%, 25%, 50%, 75% and 100%). in what follows...",Duplicate record (keeping first occurrence),1045.0,0.9
1722,50.0,percentage,2025,percentages,"tivities might be impacted by llm+ (ranging across 0%, 25%, 50%, 75% and 100%). in what follows, i t...",Duplicate record (keeping first occurrence),1049.0,0.9
1723,75.0,percentage,2025,percentages,"ies might be impacted by llm+ (ranging across 0%, 25%, 50%, 75% and 100%). in what follows, i take t...",Duplicate record (keeping first occurrence),1050.0,0.9
1724,100.0,percentage,2025,percentages,"t be impacted by llm+ (ranging across 0%, 25%, 50%, 75% and 100%). in what follows, i take their aut...",Duplicate record (keeping first occurrence),1051.0,0.9
1725,50.0,percentage,2025,percentages,by ai. i set all tasks that the authors classify as having 50% or less of their activities impacted ...,Duplicate record (keeping first occurrence),1049.0,0.9
1726,20.0,percentage,2025,percentages,a wage bill-weighted share of exposed occupations equal to 20%. i interpret this number to be the sa...,Duplicate record (keeping first occurrence),1027.0,0.9
1727,23.0,percentage,2025,percentages,"e estimates imply that among computer vision-exposed tasks, 23% can be feasibly (and profitably) aut...",Duplicate record (keeping first occurrence),1028.0,0.9
1728,4.6,percentage,2025,cost,s impacted by ai within the next 10 years as 0.23 × 0.200 = 4.6% of all tasks (or occupations). cost...,Duplicate record (keeping first occurrence),1055.0,0.9
1729,22.0,percentage,2022,cost,"estimates from besiroglu and hobbhahn (2022), who project a 22% yearly decrease in computation costs...",Duplicate record (keeping first occurrence),1056.0,0.9
1730,50.0,percentage,2025,cost,bling of gpu capacity will not necessarily translate into a 50% decline in costs in general due to d...,Duplicate record (keeping first occurrence),1049.0,0.9
1731,55.8,percentage,2025,percentages,the treatment group performed the assigned tasks on average 55.8% faster than the control group. as ...,Duplicate record (keeping first occurrence),1058.0,0.9
1732,40.0,percentage,2025,percentages,"trol group. they estimate that chatgpt enables, on average, 40% faster completion of the task at han...",Duplicate record (keeping first occurrence),1059.0,0.9
1733,18.0,percentage,2025,percentages,"aster completion of the task at hand. they also estimate an 18% improvement in quality scores, as ju...",Duplicate record (keeping first occurrence),1060.0,0.9
1734,14.0,percentage,2025,percentages,"completed by customer service associates—an effect of about 14% on average. however, they additional...",Duplicate record (keeping first occurrence),1061.0,0.9
1735,27.0,percentage,2025,cost,"under these assumptions, the average labor cost savings are 27% (= 0.27). recall that these numbers ...",Duplicate record (keeping first occurrence),1044.0,0.9
1736,0.66,percentage,2025,percentages,"trategy, tfp gains over the next 10 years from ai are about 0.66%—meaning that relative to the basel...",Duplicate record (keeping first occurrence),1021.0,0.9
1737,0.064,percentage,2025,growth_rate,"in 10 years, or annual tfp growth will be higher by around 0.064%. this is a nontrivial, but modest ...",Duplicate record (keeping first occurrence),1032.0,0.9
1738,0.89,percentage,2025,percentages,"ld be replaced by 0.193, and the 10-year tfp gains would be 0.89%, instead of 0.66%. the only modifi...",Duplicate record (keeping first occurrence),1065.0,0.9
1739,0.66,percentage,2025,percentages,"0.193, and the 10-year tfp gains would be 0.89%, instead of 0.66%. the only modification that would ...",Duplicate record (keeping first occurrence),1021.0,0.9
1740,10.0,percentage,2025,cost,"ere costs for computer vision decline very rapidly, such as 10% a year, the fraction of tasks that a...",Duplicate record (keeping first occurrence),1067.0,0.9
1741,30.0,percentage,2025,percentages,tion of tasks that are feasibly automated may be as high as 30%. this would raise the gdp share impa...,Duplicate record (keeping first occurrence),1068.0,0.9
1742,6.0,percentage,2025,growth_rate,"s would raise the gdp share impacted by ai to approximately 6%, and correspondingly increase the tfp...",Duplicate record (keeping first occurrence),1069.0,0.9
1743,0.9,percentage,2025,growth_rate,ngly increase the tfp gains over the next 10 years to about 0.9%. note that even this number is quit...,Duplicate record (keeping first occurrence),1033.0,0.9
1744,10.0,percentage,2025,cost,". note that even this number is quite modest, and moreover, 10% per annum cost declines is quite agg...",Duplicate record (keeping first occurrence),1067.0,0.9
1745,10.0,percentage,2025,cost,"already noted above, even if gpu costs were to decrease by 10% or even 20%, this would not lead to a...",Duplicate record (keeping first occurrence),1067.0,0.9
1746,20.0,percentage,2025,cost,"ed above, even if gpu costs were to decrease by 10% or even 20%, this would not lead to a 10% declin...",Duplicate record (keeping first occurrence),1027.0,0.9
1747,10.0,percentage,2025,cost,"re to decrease by 10% or even 20%, this would not lead to a 10% decline in costs of performing compu...",Duplicate record (keeping first occurrence),1067.0,0.9
1748,1.5,percentage,2022,investment,rate sector. acemoglu et al. (2022) estimate that less than 1.5% of us businesses had any investment...,Duplicate record (keeping first occurrence),1075.0,0.9
1749,0.046,percentage,2025,percentages,ium-sized firms. these considerations suggest that even the 0.046% number for the share of gdp impac...,Duplicate record (keeping first occurrence),1076.0,0.9
1750,14.4,percentage,2025,cost,"no less than 20 years for digital technologies. if so, the 14.4% overall cost reductions may be a si...",Duplicate record (keeping first occurrence),1030.0,0.9
1751,0.66,percentage,2025,growth_rate,"heless, these considerations make me conclude that even the 0.66% increase in tfp within the next 10...",Duplicate record (keeping first occurrence),1021.0,0.9
1752,27.0,percentage,2023,cost,"asks × average cost savings from hard tasks. 30 i take the 27% labor cost savings, from noy and zhan...",Duplicate record (keeping first occurrence),1029.0,0.9
1753,7.0,percentage,2025,productivity,savings will be. here i take those productivity gains to be 7%. my reasoning is as follows. i consid...,Duplicate record (keeping first occurrence),1080.0,0.9
1754,40.0,percentage,2025,cost,"are also on the easy side, and led to cost savings of about 40%, which is about two thirds of the co...",Duplicate record (keeping first occurrence),1059.0,0.9
1755,14.0,percentage,2025,cost,"what more complex tasks, and these had cost savings of only 14%. i imagine that many of the hard-to-...",Duplicate record (keeping first occurrence),1061.0,0.9
1756,7.0,percentage,2025,cost,"vates my choice of half of the cost savings of their study, 7% (which is also about a quarter of the...",Duplicate record (keeping first occurrence),1080.0,0.9
1757,27.0,percentage,2025,cost,"ir study, 7% (which is also about a quarter of the baseline 27% cost reduction estimate i used in th...",Duplicate record (keeping first occurrence),1044.0,0.9
1758,72.6,percentage,2025,percentages,task category from this algorithm.27 the end result is that 72.6% of wage bill-weighted exposed task...,Duplicate record (keeping first occurrence),1085.0,0.9
1759,3.3,percentage,2025,percentages,"t al. are easy. this means that easy exposed tasks comprise 3.3% of gdp, while the remaining exposed...",Duplicate record (keeping first occurrence),1086.0,0.9
1760,1.3,percentage,2025,percentages,"e 3.3% of gdp, while the remaining exposed tasks (making up 1.3% of gdp) are hard. incorporating thi...",Duplicate record (keeping first occurrence),1087.0,0.9
1761,0.66,percentage,2025,growth_rate,"hence taking the baseline estimate of an increase in tfp of 0.66%, i obtain a first estimate for gdp...",Duplicate record (keeping first occurrence),1021.0,0.9
1762,1.16,percentage,2025,growth_rate,".66%, i obtain a first estimate for gdp growth due to ai of 1.16% over 10 years, or taking the prese...",Duplicate record (keeping first occurrence),1035.0,0.9
1763,0.93,percentage,2025,percentages,"he presence of hard tasks into account, a lower estimate of 0.93%. i update the gdp effects of ai ad...",Duplicate record (keeping first occurrence),1034.0,0.9
1764,1.64,percentage,2025,percentages,"at, tiktok and twitter (“x”) comes to 460 billion, or about 1.64% of us gdp,28 while a lower bound o...",Duplicate record (keeping first occurrence),1091.0,0.9
1765,0.28,percentage,2025,cost,"gdp,28 while a lower bound on it security is 78 billion or 0.28% of us gdp.29 assuming that spending...",Duplicate record (keeping first occurrence),1092.0,0.9
1766,2.0,percentage,2025,percentages,"rd of this and combining these three estimates, i arrive to 2% of us gdp. this number could be a sig...",Duplicate record (keeping first occurrence),1041.0,0.9
1767,2.0,percentage,2025,revenue,mbers here should be taken as merely suggestive. taking the 2% of us gdp as revenues from new bad ta...,Duplicate record (keeping first occurrence),1041.0,0.9
1768,0.072,percentage,2025,percentages,e effects of these manipulative activities is 0.02 × 0.36 = 0.072% of gdp (in consumption equivalent...,Duplicate record (keeping first occurrence),1095.0,0.9
1769,2.0,percentage,2025,growth_rate,"w tasks, one might conclude that they would increase gdp by 2%. this discussion thus suggests cautio...",Duplicate record (keeping first occurrence),1041.0,0.9
1770,5.0,percentage,2019,percentages,"raphic group level. for example, if for demographic group g 5% of the wage bill share in 2019-2022 w...",Duplicate record (keeping first occurrence),1097.0,0.9
1771,1.3,percentage,2025,employment,rowth for workers with less than a high school degree—about 1.3% within 10 years—but the gap between...,Duplicate record (keeping first occurrence),1087.0,0.9
1772,1.4,percentage,2025,growth_rate,"ct an increase). this leads to an upper bound gdp impact of 1.4% in column 7, when i distinguish bet...",Duplicate record (keeping first occurrence),1036.0,0.9
1773,1.56,percentage,2025,percentages,"olumn 7, when i distinguish between easy and hard tasks (or 1.56% in column 3 when this distinction ...",Duplicate record (keeping first occurrence),1037.0,0.9
1774,0.66,percentage,2025,growth_rate,"he distinction between hard and easy tasks would be about a 0.66% increase in total within 10 years,...",Duplicate record (keeping first occurrence),1021.0,0.9
1775,0.064,percentage,2025,growth_rate,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual tfp growth. wh...",Duplicate record (keeping first occurrence),1032.0,0.9
1776,0.53,percentage,2025,percentages,"xposed to ai is recognized, this upper bound drops to about 0.53%. gdp effects will be somewhat larg...",Duplicate record (keeping first occurrence),1022.0,0.9
1777,0.93,percentage,2025,investment,"in the next 10 years should also be modest, in the range of 0.93% −1.16% over 10 years in total, pro...",Duplicate record (keeping first occurrence),1034.0,0.9
1778,1.16,percentage,2025,investment,"next 10 years should also be modest, in the range of 0.93% −1.16% over 10 years in total, provided t...",Duplicate record (keeping first occurrence),1035.0,0.9
1779,1.4,percentage,2025,investment,"t increase resulting from ai is modest, and in the range of 1.4% −1.56% in total, if there is a larg...",Duplicate record (keeping first occurrence),1036.0,0.9
1780,1.56,percentage,2025,investment,"ease resulting from ai is modest, and in the range of 1.4% −1.56% in total, if there is a large inve...",Duplicate record (keeping first occurrence),1037.0,0.9
1781,2.0,percentage,2023,cost,"fense-attack spending. these could add to gdp by as much as 2%, but if we apply 43 the numbers from ...",Duplicate record (keeping first occurrence),1108.0,0.9
1782,0.72,percentage,2023,percentages,"rom bursztyn et al. (2023), their impact on welfare may be −0.72%. this discussion suggests that it ...",Duplicate record (keeping first occurrence),1109.0,0.9
1783,0.66,percentage,2025,growth_rate,"o major benefits from ai. first, an increase of about 0.53 −0.66% in tfp within 10 years is modest b...",Duplicate record (keeping first occurrence),1021.0,0.9
1784,90.8,percentage,2025,percentages,it soc level (with equal weights). this direct match covers 90.8% of the total wage bill in the econ...,Duplicate record (keeping first occurrence),1111.0,0.9
1785,99.3,percentage,2025,percentages,occupations with exposure data. these steps together cover 99.3% of the total wage bill in the econo...,Duplicate record (keeping first occurrence),1112.0,0.9
1786,0.7,percentage,2025,percentages,"conomy. the remaining five-digit occupations, which make up 0.7% of the wage bill and have no exposu...",Duplicate record (keeping first occurrence),1113.0,0.9
1787,90.0,percentage,2025,percentages,e. the goodness-of-fit of the gbc is quite good. it matches 90% of the manual classification on our ...,Duplicate record (keeping first occurrence),1114.0,0.9
1788,7.0,usd,2023,productivity,"(2023) predicts a 7% increase in global gdp, equivalent to $7 trillion, and a 1.5% per annum increas...",Duplicate record (keeping first occurrence),1115.0,0.9
1789,17.1,usd,2025,dollar_amounts,suggest that generative ai could offer a boost as large as $17.1 to $25.6 trillion to the global eco...,Duplicate record (keeping first occurrence),1116.0,0.9
1790,25.6,usd,2025,dollar_amounts,"that generative ai could offer a boost as large as $17.1 to $25.6 trillion to the global economy, on...",Duplicate record (keeping first occurrence),1117.0,0.9
1791,53.0,usd,2025,revenue,"g, their estimates imply that revenue can increase by about $53 per user-month, but this has a negat...",Duplicate record (keeping first occurrence),1118.0,0.9
1792,19.0,usd,2025,dollar_amounts,is has a negative impact on total gdp/welfare equivalent to $19 per user-month. combining these numb...,Duplicate record (keeping first occurrence),1119.0,0.9
1793,59.0,usd,2025,dollar_amounts,"onth. users of these two platforms are willing to pay up to $59 and $47 a month, respectively, to co...",Duplicate record (keeping first occurrence),1120.0,0.9
1794,47.0,usd,2025,dollar_amounts,"ers of these two platforms are willing to pay up to $59 and $47 a month, respectively, to continue t...",Duplicate record (keeping first occurrence),1121.0,0.9
1795,53.0,usd,2025,dollar_amounts,"respectively, to continue to use social media—or on average $53 per user-month. however, they find t...",Duplicate record (keeping first occurrence),1118.0,0.9
1796,28.0,usd,2025,dollar_amounts,"onth. however, they find that users are also willing to pay $28 and $10 every month to get everyone ...",Duplicate record (keeping first occurrence),1123.0,0.9
1797,10.0,usd,2025,dollar_amounts,"wever, they find that users are also willing to pay $28 and $10 every month to get everyone from the...",Duplicate record (keeping first occurrence),1124.0,0.9
1798,19.0,usd,2025,dollar_amounts,"etwork off tiktok and instagram, respectively—or an average $19 per user-month. if non-users are als...",Duplicate record (keeping first occurrence),1119.0,0.9
1799,47.0,usd,2025,growth_rate,ss to pay to stop everybody using social media increases to $47 for tiktok and $13 for instagram. th...,Duplicate record (keeping first occurrence),1121.0,0.9
1800,13.0,usd,2025,growth_rate,verybody using social media increases to $47 for tiktok and $13 for instagram. this suggests that wh...,Duplicate record (keeping first occurrence),1127.0,0.9
1801,53.0,usd,2025,energy,n which ai-powered platforms can capture the full (average) $53 willingness to pay per user (for exa...,Duplicate record (keeping first occurrence),1118.0,0.9
1802,53.0,usd,2025,revenue,"verage between the two platforms, i conclude that for every $53 of revenue, there is a net negative ...",Duplicate record (keeping first occurrence),1118.0,0.9
1803,19.0,usd,2025,revenue,"$53 of revenue, there is a net negative effect on users of $19. put differently, the total effect fr...",Duplicate record (keeping first occurrence),1119.0,0.9
1804,53.0,usd,2025,dollar_amounts,"that social media companies can capture less than the full $53 per user-month, then the denominator ...",Duplicate record (keeping first occurrence),1118.0,0.9
1805,130.0,billions_usd,2025,dollar_amounts,"ositive effect on consumer welfare. 28the numbers for meta ($130 billion), alphabet ($307 billion) a...",Duplicate record (keeping first occurrence),1132.0,0.9
1806,307.0,billions_usd,2023,dollar_amounts,"r welfare. 28the numbers for meta ($130 billion), alphabet ($307 billion) and snapchat ($4.6 billion...",Duplicate record (keeping first occurrence),1133.0,0.9
1807,4.6,billions_usd,2023,dollar_amounts,"meta ($130 billion), alphabet ($307 billion) and snapchat ($4.6 billion) are from these companies’ 2...",Duplicate record (keeping first occurrence),1134.0,0.9
1808,2.5,billions_usd,2023,revenue,"e reported on december 12, 2023 that x’s annual revenue was $2.5 billion in 2023, while financial ti...",Duplicate record (keeping first occurrence),1135.0,0.9
1809,16.0,billions_usd,2024,revenue,"5, 2024 that revenues from tiktok’s us business had reached $16 billion per annum (see fortune and r...",Duplicate record (keeping first occurrence),1136.0,0.9
1810,10.0,usd,2018,dollar_amounts,age distribution 0 1 2 3 4 5 6 7 8 feasible ai exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 ...,Duplicate record (keeping first occurrence),1137.0,0.9
1811,13.3,usd,2018,dollar_amounts,distribution 0 1 2 3 4 5 6 7 8 feasible ai exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 hour...,Duplicate record (keeping first occurrence),1138.0,0.9
1812,17.8,usd,2018,dollar_amounts,bution 0 1 2 3 4 5 6 7 8 feasible ai exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 hourly wag...,Duplicate record (keeping first occurrence),1139.0,0.9
