original_id,value,unit,year,metric_type,context_preview,reason,confidence
1036,1.4,percentage,2025,percentages,"pital stock, the upper bound on GDP effects rises to around 1.4%−1.56%. Nevertheless, my framework a...",Passed all validation checks,0.85
1037,1.56,percentage,2025,percentages,"stock, the upper bound on GDP effects rises to around 1.4%−1.56%. Nevertheless, my framework also cl...",Passed all validation checks,0.85
1038,73.0,percentage,2025,percentages,"of (speculative) assumptions, I estimate an upper bound of 73% easy tasks among Eloundou et al.’s ex...",Passed all validation checks,0.85
1041,2.0,percentage,2025,growth_rate,"eases in GDP. For example, AI may appear to increase GDP by 2%, while in reality reducing welfare by...",Passed all validation checks,0.85
1042,0.72,percentage,2025,growth_rate,"o increase GDP by 2%, while in reality reducing welfare by −0.72% (in consumption equivalent units)....",Passed all validation checks,0.85
1043,30.0,percentage,2020,cost,"he case of robots, expert reports put cost savings at about 30% of labor costs (see Acemoglu and Res...",Passed all validation checks,0.85
1044,27.0,percentage,2025,cost,"er detail below, suggest numbers in the same ballpark—about 27% of labor costs.13 Although it is not...",Passed all validation checks,0.85
1045,25.0,percentage,2025,percentages,"TFP equation below, which will lead to gains that are about 25% less than those that do not take the...",Passed all validation checks,0.85
1046,1.0,percentage,2025,growth_rate,rowth or significant limits on inequality. First consider a 1% increase in AL (or an equivalent incr...,Passed all validation checks,0.85
1047,0.0,percentage,2025,percentages,"of the activities might be impacted by LLM+ (ranging across 0%, 25%, 50%, 75% and 100%). In what fol...",Passed all validation checks,0.85
1049,50.0,percentage,2025,percentages,"tivities might be impacted by LLM+ (ranging across 0%, 25%, 50%, 75% and 100%). In what follows, I t...",Passed all validation checks,0.85
1050,75.0,percentage,2025,percentages,"ies might be impacted by LLM+ (ranging across 0%, 25%, 50%, 75% and 100%). In what follows, I take t...",Passed all validation checks,0.85
1051,100.0,percentage,2025,percentages,"t be impacted by LLM+ (ranging across 0%, 25%, 50%, 75% and 100%). In what follows, I take their aut...",Passed all validation checks,0.85
1055,4.6,percentage,2025,cost,s impacted by AI within the next 10 years as 0.23 × 0.200 = 4.6% of all tasks (or occupations). Cost...,Passed all validation checks,0.85
1056,22.0,percentage,2022,cost,"estimates from Besiroglu and Hobbhahn (2022), who project a 22% yearly decrease in computation costs...",Passed all validation checks,0.85
1058,55.8,percentage,2025,percentages,the treatment group performed the assigned tasks on average 55.8% faster than the control group. As ...,Passed all validation checks,0.85
1059,40.0,percentage,2025,percentages,"trol group. They estimate that ChatGPT enables, on average, 40% faster completion of the task at han...",Passed all validation checks,0.85
1060,18.0,percentage,2025,percentages,"aster completion of the task at hand. They also estimate an 18% improvement in quality scores, as ju...",Passed all validation checks,0.85
1061,14.0,percentage,2025,percentages,"completed by customer service associates—an effect of about 14% on average. However, they additional...",Passed all validation checks,0.85
1065,0.89,percentage,2025,percentages,"ld be replaced by 0.193, and the 10-year TFP gains would be 0.89%, instead of 0.66%. The only modifi...",Passed all validation checks,0.85
1067,10.0,percentage,2025,cost,"ere costs for computer vision decline very rapidly, such as 10% a year, the fraction of tasks that a...",Passed all validation checks,0.85
1068,30.0,percentage,2025,percentages,tion of tasks that are feasibly automated may be as high as 30%. This would raise the GDP share impa...,Passed all validation checks,0.85
1069,6.0,percentage,2025,growth_rate,"s would raise the GDP share impacted by AI to approximately 6%, and correspondingly increase the TFP...",Passed all validation checks,0.85
1075,1.5,percentage,2022,investment,rate sector. Acemoglu et al. (2022) estimate that less than 1.5% of US businesses had any investment...,Passed all validation checks,0.85
1076,0.046,percentage,2025,percentages,ium-sized firms. These considerations suggest that even the 0.046% number for the share of GDP impac...,Passed all validation checks,0.85
1080,7.0,percentage,2025,productivity,savings will be. Here I take those productivity gains to be 7%. My reasoning is as follows. I consid...,Passed all validation checks,0.85
1085,72.6,percentage,2025,percentages,task category from this algorithm.27 The end result is that 72.6% of wage bill-weighted exposed task...,Passed all validation checks,0.85
1086,3.3,percentage,2025,percentages,"t al. are easy. This means that easy exposed tasks comprise 3.3% of GDP, while the remaining exposed...",Passed all validation checks,0.85
1087,1.3,percentage,2025,percentages,"e 3.3% of GDP, while the remaining exposed tasks (making up 1.3% of GDP) are hard. Incorporating thi...",Passed all validation checks,0.85
1091,1.64,percentage,2025,percentages,"at, TikTok and Twitter (“X”) comes to 460 billion, or about 1.64% of US GDP,28 while a lower bound o...",Passed all validation checks,0.85
1092,0.28,percentage,2025,cost,"GDP,28 while a lower bound on IT security is 78 billion or 0.28% of US GDP.29 Assuming that spending...",Passed all validation checks,0.85
1095,0.072,percentage,2025,percentages,e effects of these manipulative activities is 0.02 × 0.36 = 0.072% of GDP (in consumption equivalent...,Passed all validation checks,0.85
1097,5.0,percentage,2019,percentages,"raphic group level. For example, if for demographic group g 5% of the wage bill share in 2019-2022 w...",Passed all validation checks,0.85
1108,2.0,percentage,2023,cost,"fense-attack spending. These could add to GDP by as much as 2%, but if we apply 43 the numbers from ...",Passed all validation checks,0.85
1109,0.72,percentage,2023,percentages,"rom Bursztyn et al. (2023), their impact on welfare may be −0.72%. This discussion suggests that it ...",Passed all validation checks,0.85
1111,90.8,percentage,2025,percentages,it SOC level (with equal weights). This direct match covers 90.8% of the total wage bill in the econ...,Passed all validation checks,0.85
1112,99.3,percentage,2025,percentages,occupations with exposure data. These steps together cover 99.3% of the total wage bill in the econo...,Passed all validation checks,0.85
1113,0.7,percentage,2025,percentages,"conomy. The remaining five-digit occupations, which make up 0.7% of the wage bill and have no exposu...",Passed all validation checks,0.85
1114,90.0,percentage,2025,percentages,e. The goodness-of-fit of the GBC is quite good. It matches 90% of the manual classification on our ...,Passed all validation checks,0.85
1115,7.0,usd,2023,productivity,"(2023) predicts a 7% increase in global GDP, equivalent to $7 trillion, and a 1.5% per annum increas...",Passed all validation checks,0.85
1116,17.1,usd,2025,dollar_amounts,suggest that generative AI could offer a boost as large as $17.1 to $25.6 trillion to the global eco...,Passed all validation checks,0.85
1117,25.6,usd,2025,dollar_amounts,"that generative AI could offer a boost as large as $17.1 to $25.6 trillion to the global economy, on...",Passed all validation checks,0.85
1118,53.0,usd,2025,revenue,"g, their estimates imply that revenue can increase by about $53 per user-month, but this has a negat...",Passed all validation checks,0.85
1119,19.0,usd,2025,dollar_amounts,is has a negative impact on total GDP/welfare equivalent to $19 per user-month. Combining these numb...,Passed all validation checks,0.85
1120,59.0,usd,2025,dollar_amounts,"onth. Users of these two platforms are willing to pay up to $59 and $47 a month, respectively, to co...",Passed all validation checks,0.85
1121,47.0,usd,2025,dollar_amounts,"ers of these two platforms are willing to pay up to $59 and $47 a month, respectively, to continue t...",Passed all validation checks,0.85
1123,28.0,usd,2025,dollar_amounts,"onth. However, they find that users are also willing to pay $28 and $10 every month to get everyone ...",Passed all validation checks,0.85
1124,10.0,usd,2025,dollar_amounts,"wever, they find that users are also willing to pay $28 and $10 every month to get everyone from the...",Passed all validation checks,0.85
1127,13.0,usd,2025,growth_rate,verybody using social media increases to $47 for TikTok and $13 for Instagram. This suggests that wh...,Passed all validation checks,0.85
1132,130.0,billions_usd,2025,dollar_amounts,"ositive effect on consumer welfare. 28The numbers for Meta ($130 billion), Alphabet ($307 billion) a...",Passed all validation checks,0.85
1133,307.0,billions_usd,2023,dollar_amounts,"r welfare. 28The numbers for Meta ($130 billion), Alphabet ($307 billion) and Snapchat ($4.6 billion...",Passed all validation checks,0.85
1134,4.6,billions_usd,2023,dollar_amounts,"Meta ($130 billion), Alphabet ($307 billion) and Snapchat ($4.6 billion) are from these companies’ 2...",Passed all validation checks,0.85
1135,2.5,billions_usd,2023,revenue,"e reported on December 12, 2023 that X’s annual revenue was $2.5 billion in 2023, while Financial Ti...",Passed all validation checks,0.85
1136,16.0,billions_usd,2024,revenue,"5, 2024 that revenues from TikTok’s US business had reached $16 billion per annum (see Fortune and R...",Passed all validation checks,0.85
1137,10.0,usd,2018,dollar_amounts,age distribution 0 1 2 3 4 5 6 7 8 Feasible AI exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 ...,Passed all validation checks,0.85
1138,13.3,usd,2018,dollar_amounts,distribution 0 1 2 3 4 5 6 7 8 Feasible AI exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 Hour...,Passed all validation checks,0.85
1139,17.8,usd,2018,dollar_amounts,bution 0 1 2 3 4 5 6 7 8 Feasible AI exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 Hourly wag...,Passed all validation checks,0.85
1140,23.7,usd,2018,dollar_amounts,0 1 2 3 4 5 6 7 8 Feasible AI exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 Hourly wage in 20...,Passed all validation checks,0.85
1141,31.6,usd,2018,dollar_amounts,3 4 5 6 7 8 Feasible AI exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 Hourly wage in 2018-202...,Passed all validation checks,0.85
1142,42.0,usd,2018,dollar_amounts,6 7 8 Feasible AI exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 Hourly wage in 2018-2022 (log...,Passed all validation checks,0.85
1143,57.0,usd,2018,dollar_amounts,8 Feasible AI exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 Hourly wage in 2018-2022 (logarit...,Passed all validation checks,0.85
1144,75.0,usd,2018,dollar_amounts,easible AI exposure (%) $10 $13.3 $17.8 $23.7 $31.6 $42 $57 $75 Hourly wage in 2018-2022 (logarithmi...,Passed all validation checks,0.85
1818,26.08,percentage,2024,general_rate,"experiments and 4,867 de- velopers, our analysis reveals a 26.08% increase (se: 10.3%) in completed ...",Passed all validation checks,0.85
1821,13.55,percentage,2024,general_rate,"y interest, our results support this interpretation, with a 13.55% (se: 10.0%) increase in the numbe...",Passed all validation checks,0.85
1822,38.38,percentage,2024,general_rate,.0%) increase in the number of code updates (commits) and a 38.38% (se: 12.55%) increase in the numb...,Passed all validation checks,0.85
1823,12.0,percentage,2024,general_rate,ic the day-to-day work at a consulting company increased by 12%–25%. evidence from these experiments...,Passed all validation checks,0.85
1824,50.4,percentage,2024,general_rate,"rimarily located in the united states. of these developers, 50.4% were randomly selected to receive ...",Passed all validation checks,0.85
1825,61.3,percentage,2024,general_rate,"t asia. randomization occurred at the developer level, with 61.3% of the 320 developers assigned to ...",Passed all validation checks,0.85
1826,5.0,percentage,2024,general_rate,"ignment; anonymous company: team-level assignment.) *10%, **5%, ***1% 0 10 20 30 40 percent(%) 0 2 4...",Passed all validation checks,0.85
1827,1.0,percentage,2024,general_rate,"; anonymous company: team-level assignment.) *10%, **5%, ***1% 0 10 20 30 40 percent(%) 0 2 4 6 (a) ...",Passed all validation checks,0.85
1828,34.01,percentage,2024,general_rate,.90% > 0) 0 10 20 30 40 percent(%) 0 1 2 3 4 (c) anonymous (34.01% > 0) figure 1: distribution of pu...,Passed all validation checks,0.85
1829,8.5,percentage,2024,general_rate,"uring the first two weeks of the microsoft experiment, only 8.5 % of the treated group signed up for...",Passed all validation checks,0.85
1830,42.5,percentage,2023,general_rate,2023. these additional emails increased the take-up rate to 42.5% within two weeks. as discussed bef...,Passed all validation checks,0.85
1831,0.5,percentage,2024,general_rate,p was not perfect because a few control group de- velopers (0.5%) required access to copilot to work...,Passed all validation checks,0.85
1834,21.34,percentage,2024,general_rate,"the number of pull requests made by developers increases by 21.34% (se: 9.92%), the number of commit...",Passed all validation checks,0.85
1835,15.39,percentage,2024,general_rate,"s by 21.34% (se: 9.92%), the number of commits increases by 15.39% (se: 9.69%), and the number of bu...",Passed all validation checks,0.85
1836,4.3,percentage,2024,general_rate,e 5 reveals that higher-tenure developers are approximately 4.3% (or 1.0pp) less likely to accept co...,Passed all validation checks,0.85
1837,1.8,percentage,2024,general_rate,"ers, this difference in acceptance rates is much smaller at 1.8% (or 0.5pp), though it goes in the s...",Passed all validation checks,0.85
1839,150.0,percentage,2024,general_rate,59 24 28 -5 39 19 19 -6 57 18 9 8 2 -2 -5 -0 -50 0 50 100 150 % increase in outcome pull requests co...,Passed all validation checks,0.85
1842,2023.0,energy_unit,2024,unknown_metric,"ls can be used to estimate demand (brand, israeli, and ngwe 2023; goli and singh 2024; gui and toubi...",Passed all validation checks,0.85
1844,4.0,percentage,2024,adoption_metric,"4%, while the control group’s adoption rate was 24",Passed all validation checks,0.85
1845,21.0,percentage,2024,profit_metric,"Still, there is no difference in usage conditional on adoption
between junior and senior developers...",Passed all validation checks,0.85
1846,40.0,percentage,2024,profit_metric,"Still, there is no difference in usage conditional on adoption
between junior and senior developers...",Passed all validation checks,0.85
1848,16.0,percentage,2024,profit_metric,"Still, there is no difference in usage conditional on adoption
between junior and senior developers...",Passed all validation checks,0.85
1850,58.0,percentage,2024,impact_metrics,nan,Passed all validation checks,0.85
1851,26.08,percentage,2025,growth_rate,"experiments and 4,867 de- velopers, our analysis reveals a 26.08% increase (SE: 10.3%) in completed ...",Passed all validation checks,0.85
1852,10.3,percentage,2025,growth_rate,"7 de- velopers, our analysis reveals a 26.08% increase (SE: 10.3%) in completed tasks among develope...",Passed all validation checks,0.85
1853,80.0,percentage,2025,employment,"that generative AI can per- form tasks associated with over 80% of U.S. jobs, with particularly high...",Passed all validation checks,0.85
1856,13.55,percentage,2025,growth_rate,"y interest, our results support this interpretation, with a 13.55% (SE: 10.0%) increase in the numbe...",Passed all validation checks,0.85
1858,38.38,percentage,2025,growth_rate,.0%) increase in the number of code updates (commits) and a 38.38% (SE: 12.55%) increase in the numb...,Passed all validation checks,0.85
1859,12.55,percentage,2025,growth_rate,e in the number of code updates (commits) and a 38.38% (SE: 12.55%) increase in the number of times ...,Passed all validation checks,0.85
1860,12.0,percentage,2025,growth_rate,ic the day-to-day work at a consulting company increased by 12%–25%. Evidence from these experiments...,Passed all validation checks,0.85
1863,50.4,percentage,2025,percentages,"rimarily located in the United States. Of these developers, 50.4% were randomly selected to receive ...",Passed all validation checks,0.85
1864,61.3,percentage,2025,percentages,"t Asia. Randomization occurred at the developer level, with 61.3% of the 320 developers assigned to ...",Passed all validation checks,0.85
1866,5.0,percentage,2025,percentages,"ignment; Anonymous Company: team-level assignment.) *10%, **5%, ***1% 0 10 20 30 40 Percent(%) 0 2 4...",Passed all validation checks,0.85
1868,37.09,percentage,2025,percentages,"**5%, ***1% 0 10 20 30 40 Percent(%) 0 2 4 6 (a) Microsoft (37.09% > 0) 0 10 20 30 40 50 Percent(%) ...",Passed all validation checks,0.85
1869,12.9,percentage,2025,percentages,09% > 0) 0 10 20 30 40 50 Percent(%) 0 1 2 3 (b) Accenture (12.90% > 0) 0 10 20 30 40 Percent(%) 0 1...,Passed all validation checks,0.85
1870,34.01,percentage,2025,percentages,.90% > 0) 0 10 20 30 40 Percent(%) 0 1 2 3 4 (c) Anonymous (34.01% > 0) Figure 1: Distribution of Pu...,Passed all validation checks,0.85
1871,8.5,percentage,2025,percentages,"uring the first two weeks of the Microsoft experiment, only 8.5 % of the treated group signed up for...",Passed all validation checks,0.85
1873,0.5,percentage,2025,percentages,p was not perfect because a few control group de- velopers (0.5%) required access to Copilot to work...,Passed all validation checks,0.85
1874,64.0,percentage,2024,percentages,"ver, even in January 2024, adop- tion in the control group (64.0%) still remained below that in the ...",Passed all validation checks,0.85
1875,75.6,percentage,2025,adoption_rate,"oup (64.0%) still remained below that in the treated group (75.6%), thus providing (limited) long-ru...",Passed all validation checks,0.85
1876,60.0,percentage,2025,adoption_rate,"e to two months, adoption slowed down and plateaued at over 60%. Con- trol group participants starte...",Passed all validation checks,0.85
1878,24.4,percentage,2025,adoption_rate,"rate was 69.4%, while the control group’s adoption rate was 24.4%. Panel (c) shows the staggered inv...",Passed all validation checks,0.85
1890,42.0,percentage,2025,percentages,"ccenture that was abandoned due to a large layoff affecting 42% of participants, resulting in a lack...",Passed all validation checks,0.85
1891,39.18,percentage,2025,percentages,negative and statistically insignificant point estimate of -39.18% (SE: 36.78%) on the number of com...,Passed all validation checks,0.85
1892,36.78,percentage,2025,percentages,statistically insignificant point estimate of -39.18% (SE: 36.78%) on the number of completed pull r...,Passed all validation checks,0.85
1893,43.04,percentage,2025,percentages,leted pull requests. The estimates on the number of commits 43.04% (SE: 38.80%) and builds 12.33% (S...,Passed all validation checks,0.85
1894,38.8,percentage,2025,percentages,equests. The estimates on the number of commits 43.04% (SE: 38.80%) and builds 12.33% (SE: 53.60%) a...,Passed all validation checks,0.85
1895,12.33,percentage,2025,percentages,"tes on the number of commits 43.04% (SE: 38.80%) and builds 12.33% (SE: 53.60%) are both positive, t...",Passed all validation checks,0.85
1896,53.6,percentage,2025,percentages,"umber of commits 43.04% (SE: 38.80%) and builds 12.33% (SE: 53.60%) are both positive, though also n...",Passed all validation checks,0.85
1897,21.34,percentage,2025,growth_rate,"the number of pull requests made by developers increases by 21.34% (SE: 9.92%), the number of commit...",Passed all validation checks,0.85
1898,9.92,percentage,2025,growth_rate,"f pull requests made by developers increases by 21.34% (SE: 9.92%), the number of commits increases ...",Passed all validation checks,0.85
1899,15.39,percentage,2025,growth_rate,"s by 21.34% (SE: 9.92%), the number of commits increases by 15.39% (SE: 9.69%), and the number of bu...",Passed all validation checks,0.85
1900,9.69,percentage,2025,growth_rate,"(SE: 9.92%), the number of commits increases by 15.39% (SE: 9.69%), and the number of builds increas...",Passed all validation checks,0.85
1901,37.03,percentage,2025,growth_rate,"y 15.39% (SE: 9.69%), and the number of builds increases by 37.03% (SE: 12.22%). 4.3 Results on Code...",Passed all validation checks,0.85
1902,12.22,percentage,2025,growth_rate,": 9.69%), and the number of builds increases by 37.03% (SE: 12.22%). 4.3 Results on Code Quality Giv...",Passed all validation checks,0.85
1907,95.0,percentage,2025,percentages,.7 .8 .9 1 Cumulative Rate Oct 22 Apr 23 Oct 23 Apr 24 Date 95% CI for Short Tenure 95% CI for Long ...,Passed all validation checks,0.85
1913,81.6,percentage,2025,percentages,"re likely to adopt Copilot by the end of our sample period (81.6% vs 72.1%), consistent 20We measure...",Passed all validation checks,0.85
1914,72.1,percentage,2023,percentages,"to adopt Copilot by the end of our sample period (81.6% vs 72.1%), consistent 20We measure level as ...",Passed all validation checks,0.85
1918,28.0,percentage,2025,percentages,.7 25.9 24.2 p=0.14 ︷ p=0.51 ︷ p=0.01 ︷ 24.0 25.0 26.0 27.0 28.0 % of Copilot Suggestions Accepted T...,Passed all validation checks,0.85
1923,79.2,percentage,2025,adoption_rate,"developers, who are 4.7pp (SE: 2.2pp) more likely to adopt (79.2% vs. 74.4%), though the adoption di...",Passed all validation checks,0.85
1924,74.4,percentage,2025,adoption_rate,", who are 4.7pp (SE: 2.2pp) more likely to adopt (79.2% vs. 74.4%), though the adoption difference i...",Passed all validation checks,0.85
1925,4.3,percentage,2025,percentages,e 5 reveals that higher-tenure developers are approximately 4.3% (or 1.0pp) less likely to accept Co...,Passed all validation checks,0.85
1926,1.8,percentage,2025,percentages,"ers, this difference in acceptance rates is much smaller at 1.8% (or 0.5pp), though it goes in the s...",Passed all validation checks,0.85
1928,39.0,percentage,2025,growth_rate,es: short-tenure developers increase their output by 27% to 39% while long-tenure developers experie...,Passed all validation checks,0.85
1929,8.0,percentage,2025,percentages,"9% while long-tenure developers experience smaller gains of 8% to 13%. However, we note that because...",Passed all validation checks,0.85
1930,13.0,percentage,2025,percentages,"le long-tenure developers experience smaller gains of 8% to 13%. However, we note that because of ou...",Passed all validation checks,0.85
1931,21.0,percentage,2025,growth_rate,gure 6(b) that ju- nior developers increase their output by 21% to 40% while senior developers have ...,Passed all validation checks,0.85
1934,16.0,percentage,2025,productivity,% while senior developers have more marginal gains of 7% to 16%. The estimates for above- and below-...,Passed all validation checks,0.85
1937,58.0,percentage,2023,percentages,estimates are less precise. 19 stantially smaller than the 58% decrease Peng et al. (2023) find for ...,Passed all validation checks,0.85
1938,44.2,percentage,2025,percentages,"ages of the experiment were quite small: at Microsoft, only 44.2% of developers adopted Copilot in t...",Passed all validation checks,0.85
1939,61.7,percentage,2025,adoption_rate,"period). At Accenture, adoption was only slightly higher at 61.7% by the end of the initial phase. O...",Passed all validation checks,0.85
1950,36.0,percentage,2018,percentages,"ode reviews are frequent: according to MacLeod et al. 2018, 36% of Microsoft developers review code ...",Passed all validation checks,0.85
1952,20.0,percentage,2024,general_rate,"service portfolio and accelerating innovation, compared to 20% in the earliest stage. leaders tend t...",Passed all validation checks,0.85
1953,34.0,percentage,2024,general_rate,eated the question once they’d completed the survey. while 34% initially placed their organizations ...,Passed all validation checks,0.85
1956,3.0,percentage,2024,general_rate,"they are seeing value at each stage of ai readiness, from 3% at the earliest “exploring” stage to 96...",Passed all validation checks,0.85
1957,96.0,percentage,2024,general_rate,"i readiness, from 3% at the earliest “exploring” stage to 96% at the most advanced “realizing” stage...",Passed all validation checks,0.85
1966,6.0,percentage,2024,general_rate,"zing” stage have appointed a chief ai officer, compared to 6% in the “exploring stage”. finally, a c...",Passed all validation checks,0.85
1969,49.0,percentage,2024,general_rate,reported the lowest ai readiness scores in ai governance (49% in the “exploring” and “planning” stag...,Passed all validation checks,0.85
1972,8.0,percentage,2024,general_rate,"er. the sector also outperforms the industry average, with 8% reporting consistently high roi from a...",Passed all validation checks,0.85
1975,2.0,percentage,2024,general_rate,28% high 39% low organization and culture 21% 18% 29% 34% 2% 19% high 47% low ai governance 17% 15% ...,Passed all validation checks,0.85
1976,14.0,percentage,2024,general_rate,"ll industries in the “scaling” and “realizing” stage. yet, 14% of healthcare organizations claim the...",Passed all validation checks,0.85
1977,2.48,billions_usd,2024,financial_metric,% see consistently high roi from ai ai spend/month (mean) $2.48m cloud first 18% 61% data and analyt...,Passed all validation checks,0.85
1978,2.22,billions_usd,2024,financial_metric,% see consistently high roi from ai ai spend/month (mean) $2.22m cloud first 20% 53% it functional d...,Passed all validation checks,0.85
1979,1.99,billions_usd,2024,financial_metric,% see consistently high roi from ai ai spend/month (mean) $1.99m cloud first 17% 53% it functional d...,Passed all validation checks,0.85
1980,5.0,billions_usd,2024,financial_metric,the cloud cross-industry average: 69% 13% spend more than $5m on ai per month cross-industry average...,Passed all validation checks,0.85
1981,100.0,billions_usd,2024,financial_metric,nvestment with 23% of manufacturing organizations spending $100k to less than $500k on cloud per mon...,Passed all validation checks,0.85
1982,500.0,billions_usd,2024,financial_metric,"of manufacturing organizations spending $100k to less than $500k on cloud per month, exceeding the 2...",Passed all validation checks,0.85
1983,1956.0,number,2024,unknown_metric,"industry 3 executive summary ai has come a long way since 1956, when john mccarthy first coined the ...",Passed all validation checks,0.85
1984,67.0,percentage,2024,productivity_metric,"Overall AI readiness in financial services
It is promising to see that 67% of working hours in bank...",Passed all validation checks,0.85
1985,30.0,percentage,2024,productivity_metric,"Overall AI readiness in financial services
It is promising to see that 67% of working hours in bank...",Passed all validation checks,0.85
1988,23.0,percentage,2024,cost_metric,"Figure 3: Percentage of organizations that report realizing value at 
each stage of AI readiness
3...",Passed all validation checks,0.85
1996,52.0,percentage,2024,training_metric,"The finance sector is more proactive in enhancing AI implementation, 
as 58% allocate budgets for A...",Passed all validation checks,0.85
1999,39.0,percentage,2024,training_metric,"Among retail organizations:
10%
Report consistently high 
return on investment from AI 
implemen...",Passed all validation checks,0.85
2001,44.0,percentage,2024,training_metric,"Among retail organizations:
10%
Report consistently high 
return on investment from AI 
implemen...",Passed all validation checks,0.85
2002,22.0,percentage,2024,training_metric,"Among retail organizations:
10%
Report consistently high 
return on investment from AI 
implemen...",Passed all validation checks,0.85
2004,34.0,percentage,2025,percentages,eated the question once they’d completed the survey. While 34% initially placed their organizations ...,Passed all validation checks,0.85
2007,3.0,percentage,2025,percentages,"they are seeing value at each stage of AI readiness, from 3% at the earliest “exploring” stage to 96...",Passed all validation checks,0.85
2008,96.0,percentage,2025,percentages,"I readiness, from 3% at the earliest “exploring” stage to 96% at the most advanced “realizing” stage...",Passed all validation checks,0.85
2009,37.0,percentage,2025,growth_rate,wth nearly doubles as organizations report value from AI: 37% at the “realizing” stage prioritize gr...,Passed all validation checks,0.85
2014,61.0,percentage,2025,growth_rate,of AI readiness 3% Exploring 12% Planning 23% Implementing 61% Scaling 96% Realizing Figure 4: Focus...,Passed all validation checks,0.85
2032,81.0,percentage,2025,percentages,0% 60% 40% 20% 0% 1% Exploring 5% Planning 21% Implementing 81% Scaling 100% Realizing Conclusion Pa...,Passed all validation checks,0.85
2035,64.0,percentage,2025,percentages,r as they mature in their use of AI. The survey shows that 64% of organizations in the “realizing” s...,Passed all validation checks,0.85
2038,36.0,percentage,2025,percentages,e appointed a chief AI officer 64% in the “realizing” stage 36% in the “scaling” stage 18% in the “i...,Passed all validation checks,0.85
2040,9.0,percentage,2025,percentages,36% in the “scaling” stage 18% in the “implementing” stage 9% in the “planning” stage 6% in the “exp...,Passed all validation checks,0.85
2042,49.0,percentage,2025,percentages,reported the lowest AI readiness scores in AI governance (49% in the “exploring” and “planning” stag...,Passed all validation checks,0.85
2043,26.0,percentage,2025,percentages,ry reported the highest percentage in the top two stages (26%) compared to the average (22%). It is ...,Passed all validation checks,0.85
2044,22.0,percentage,2025,percentages,ntage in the top two stages (26%) compared to the average (22%). It is possible that these numbers m...,Passed all validation checks,0.85
2056,31.0,percentage,2025,percentages,5-15 yrs. Number of employees 500 to 10K Cloud first 31% 61% Seeing significant value from AI Realiz...,Passed all validation checks,0.85
2059,52.0,percentage,2025,percentages,n 5-15 yrs. 1K to 10K Number of employees Cloud first 52% 96% Seeing significant value from AI Guida...,Passed all validation checks,0.85
2078,53.0,percentage,2025,percentages,h ROI from AI AI spend/month (mean) $2.22M Cloud first 20% 53% IT Functional driver for AI Manufactu...,Passed all validation checks,0.85
2082,17.0,percentage,2025,percentages,high ROI from AI AI spend/month (mean) $1.99M Cloud first 17% 53% IT Functional driver for AI Retail...,Passed all validation checks,0.85
