value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
2022.0,number,ai_implementation_count,education,"Average number of active AI uses across 840 enterprises by G7 country and industry, 2022-23 71 Table 3.3. Enterprise size and the probability of adopting an AI application across 840 enterprises in G7 countries, 2022-23 72 Table 3.",7,6,0.9060615384615385,2024,pattern_matching,[],Average,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833914
71.0,number,ai_implementation_count,education,"Average number of active AI uses across 840 enterprises by G7 country and industry, 2022-23 71 Table 3.3. Enterprise size and the probability of adopting an AI application across 840 enterprises in G7 countries, 2022-23 72 Table 3.",7,6,0.9060615384615385,2024,pattern_matching,[],Average,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833915
840.0,number,ai_implementation_count,education,"Enterprise size and the probability of adopting an AI application across 840 enterprises in G7 countries, 2022-23 72 Table 3.4. The intensity of enterprises  spending on R D for AI across 840 enterprises in G7 countries, 2022-",7,6,0.9060615384615385,2024,pattern_matching,[],Enterprise,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833916
72.0,number,ai_implementation_count,education,"Enterprise size and the probability of adopting an AI application across 840 enterprises in G7 countries, 2022-23 72 Table 3.4. The intensity of enterprises  spending on R D for AI across 840 enterprises in G7 countries, 2022- 23 77 Table 3.",7,6,0.9060615384615385,2024,pattern_matching,[],Enterprise,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833916
77.0,number,ai_implementation_count,education,"The intensity of enterprises  spending on R D for AI across 840 enterprises in G7 countries, 2022- 23 77 Table 3.5. Collaboration with universities and students and graduate recruitment across 840 enterprises in G7 countries, 2022-23 78 Table 3.",7,6,0.7248492307692308,2024,pattern_matching,['Missing required context keywords'],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833917
78.0,number,ai_implementation_count,education,"Collaboration with universities and students and graduate recruitment across 840 enterprises in G7 countries, 2022-23 78 Table 3.6. Enterprise views on the usefulness of government investment in tertiary and vocational education relevant to AI across 840 enterprises in",7,6,0.7248492307692308,2024,pattern_matching,['Missing required context keywords'],Collaboration,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833918
79.0,number,ai_implementation_count,education,"views on the usefulness of government investment in tertiary and vocational education relevant to AI across 840 enterprises in G7 countries, 2022-23 79 Table 3.",7,6,0.6589538461538461,2024,pattern_matching,['Missing required context keywords'],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833919
7.0,number,workforce_augmentation,education,7. The perceived usefulness of public support for education and training partnerships and the development of qualification frameworks across 840 enterp,7,6,0.8236923076923076,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833919
840.0,number,workforce_augmentation,education,"The perceived usefulness of public support for education and training partnerships and the development of qualification frameworks across 840 enterprises in G7 countries, 2022-23 82 Table 3.",7,6,0.8236923076923076,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833920
2022.0,number,workforce_augmentation,education,"ess of public support for education and training partnerships and the development of qualification frameworks across 840 enterprises in G7 countries, 2022-23 82 Table 3.",7,6,0.8236923076923076,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833921
23.0,number,workforce_augmentation,education,"f public support for education and training partnerships and the development of qualification frameworks across 840 enterprises in G7 countries, 2022-23 82 Table 3.",7,6,0.8236923076923076,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833922
82.0,number,workforce_augmentation,education,"ublic support for education and training partnerships and the development of qualification frameworks across 840 enterprises in G7 countries, 2022-23 82 Table 3.",7,6,0.8236923076923076,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833923
8.0,number,workforce_augmentation,education,"8. Enterprise characteristics and the probability of using three main forms of public support across 840 enterprises in G7 countries, 2022-23 94 Table",7,6,0.8236923076923076,2024,pattern_matching,[],Enterprise,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833923
94.0,number,workforce_augmentation,education,"Enterprise characteristics and the probability of using three main forms of public support across 840 enterprises in G7 countries, 2022-23 94 Table 3.",7,6,0.8236923076923076,2024,pattern_matching,[],Enterprise,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833924
3.9,number,workforce_augmentation,education,". Enterprise characteristics and the probability of using three main forms of public support across 840 enterprises in G7 countries, 2022-23 94 Table 3.",7,6,0.8236923076923076,2024,pattern_matching,[],Enterprise,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833925
3.0,number,workforce_augmentation,education,". Enterprise characteristics and the probability of using three main forms of public support across 840 enterprises in G7 countries, 2022-23 94 Table 3.",7,6,0.8236923076923076,2024,pattern_matching,[],Enterprise,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833926
95.0,number,ai_implementation_count,education,"Percentage of 840 enterprises in G7 countries favouring regulation establishing clear accountability when AI is used, 2022-23 95 Table 4.1. Institutions interviewed for this study and the diffusion mechanisms they use 101 Table 4.",7,6,0.7248492307692308,2024,pattern_matching,['Missing required context keywords'],Percentage,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833926
101.0,number,ai_implementation_count,education,"Institutions interviewed for this study and the diffusion mechanisms they use 101 Table 4.2. AI Singapore s AI Readiness Index 107 Table 4.3. Sample catalogues of AI applications, use cases and experiences 114 Table 6.",7,6,0.9060615384615385,2024,pattern_matching,[],Institutions,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833927
4.2,number,ai_implementation_count,education,"Institutions interviewed for this study and the diffusion mechanisms they use 101 Table 4.2. AI Singapore s AI Readiness Index 107 Table 4.3. Sample catalogues of AI applications, use cases and experiences 114 Table 6.",7,6,0.9060615384615385,2024,pattern_matching,[],Institutions,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833928
2.0,number,ai_implementation_count,education,"2. AI Singapore s AI Readiness Index 107 Table 4.3. Sample catalogues of AI applications, use cases and experiences 114 Table 6.1. The initially identi",7,6,0.8236923076923076,2024,pattern_matching,[],Singapore,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833929
107.0,count,ai_implementation_count,education,"AI Singapore s AI Readiness Index 107 Table 4.3. Sample catalogues of AI applications, use cases and experiences 114 Table 6.1. The initially identified population of qualifying firms in",7,6,0.8236923076923076,2024,pattern_matching,[],Singapore,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833930
4.3,count,ai_implementation_count,education,"AI Singapore s AI Readiness Index 107 Table 4.3. Sample catalogues of AI applications, use cases and experiences 114 Table 6.1. The initially identified population of qualifying firms in the state",7,6,0.8236923076923076,2024,pattern_matching,[],Singapore,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833930
114.0,count,ai_implementation_count,education,"Sample catalogues of AI applications, use cases and experiences 114 Table 6.1. The initially identified population of qualifying firms in the state of São Paulo and the response rates by cohort 133 Table A.",7,6,0.9060615384615385,2024,pattern_matching,[],Sample,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833931
6.1,count,ai_implementation_count,education,"Sample catalogues of AI applications, use cases and experiences 114 Table 6.1. The initially identified population of qualifying firms in the state of São Paulo and the response rates by cohort 133 Table A.",7,6,0.9060615384615385,2024,pattern_matching,[],Sample,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833932
133.0,count,ai_implementation_count,education,The initially identified population of qualifying firms in the state of São Paulo and the response rates by cohort 133 Table A.1. Selected features of recent national and supranational surveys of AI in firms 147 Table A.,7,6,0.7248492307692308,2024,pattern_matching,['Missing required context keywords'],Paulo,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833933
147.0,count,ai_implementation_count,education,Selected features of recent national and supranational surveys of AI in firms 147 Table A.1. Mapping of target ISIC Rev. 4 codes against national industry classification systems 151 Table E.,7,6,0.8236923076923076,2024,pattern_matching,[],Selected,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833933
151.0,number,ai_implementation_count,education,4 codes against national industry classification systems 151 Table E.1. Q1 - How important are AI applications to your enterprise s core business processes  162 Table E.,7,6,0.8236923076923076,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833936
162.0,number,ai_implementation_count,education,Q1 - How important are AI applications to your enterprise s core business processes  162 Table E.2. Q2 - In approximately which year was your enterprise incorporated  163 Table E.,7,6,0.8236923076923076,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833937
163.0,number,ai_implementation_count,education,"Q2 - In approximately which year was your enterprise incorporated  163 Table E.3. Q3 - In the past 12 months, has your enterprise collected or otherwise acquired data from any of the following sources  164 Table E.",7,6,0.7248492307692308,2024,pattern_matching,['Missing required context keywords'],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833938
164.0,number,ai_implementation_count,education,"Q3 - In the past 12 months, has your enterprise collected or otherwise acquired data from any of the following sources  164 Table E.4. Q4 - Does your enterprise use a data management solution, such as a data lake  165 Table E.",7,6,0.9060615384615385,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833939
165.0,number,ai_implementation_count,education,"Q4 - Does your enterprise use a data management solution, such as a data lake  165 Table E.5. Q5 - Do any of the following positions exist in your enterprise structure  166 Table E.",7,6,0.8236923076923076,2024,pattern_matching,[],Does,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833939
166.0,number,ai_implementation_count,education,Q5 - Do any of the following positions exist in your enterprise structure  166 Table E.6. Q5 - Do any of the following positions exist in your enterprise structure  (continued) 167 Table E.,7,6,0.6589538461538461,2024,pattern_matching,['Missing required context keywords'],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833940
167.0,number,ai_implementation_count,education,"Q5 - Do any of the following positions exist in your enterprise structure  (continued) 167 Table E.7. Q6 - In the past 12 months, have any of the following conditions limited the use of cloud computing in your enterprise  168 Table E.",7,6,0.7248492307692308,2024,pattern_matching,['Missing required context keywords'],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833941
168.0,number,ai_implementation_count,education,"Q6 - In the past 12 months, have any of the following conditions limited the use of cloud computing in your enterprise  168 Table E.8. Q6 - In the past 12 months, have any of the following conditions limited the use of cloud computing in your enterprise  (continued) 170 Ta",7,6,0.7248492307692308,2024,pattern_matching,['Missing required context keywords'],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833942
170.0,number,ai_implementation_count,education,"Q6 - In the past 12 months, have any of the following conditions limited the use of cloud computing in your enterprise  (continued) 170 Table E.9. Q7 - In the past 12 months, has your enterprise implemented any of the following practices to develop artificial intelligence  171 Table E",7,6,0.9060615384615385,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833942
12.0,number,ai_implementation_count,education,"Q7 - In the past 12 months, has your enterprise implemented any of the following practices to develop artificial intelligence  171 Table E.10. Q8 - Services that provide",7,6,0.8236923076923076,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833943
171.0,number,ai_implementation_count,education,"Q7 - In the past 12 months, has your enterprise implemented any of the following practices to develop artificial intelligence  171 Table E.10. Q8 - Services that provide access to information or advice 172 Table E.",7,6,0.9060615384615385,2024,pattern_matching,[],Table,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.833944
